Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Alexis Lafrenire,NYR,L,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,85.2,79.4,1036.32,62.2,78.6,1.034,50.0,50.0,50.2,50.2,2.0,2.0,1.6,1.8599999999999999,49.3,6.0,2.0,22.0,1.0,3.0,1.3085199185809828,,,2.061266418892403,1.6343867586971075,50.0,15.6,58.5,15.6,5.71,2.41,18.6,-0.29,0.41,-3.4,COOL,COOL,COOL,Yellow,Red,Red,54,70,66,SOG,70,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Vincent Trocheck,NYR,C,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,75.1,82.3,1265.94,90.0,80.6,1.037,50.0,50.0,50.2,50.2,2.0,1.875,2.0,2.0,58.6,10.0,5.0,18.0,2.0,3.0,1.8708587761465505,,,2.061266418892403,1.6343867586971075,50.0,15.6,69.3,15.6,7.68,2.65,20.0,-2.32,-2.35,2.0,COOL,COOL,HOT,Yellow,Red,Red,59,69,65,SOG,69,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mitch Marner,VGK,R,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,80.6,98.8,1208.02,85.2,87.8,1.045,50.0,50.0,50.2,50.2,2.0,2.0,1.6,1.8599999999999999,49.3,10.0,3.0,21.0,1.0,5.0,2.7449846186206717,,,2.163529543838641,1.6704711297384276,50.0,30.3,74.5,30.3,10.86,2.31,18.6,0.86,-0.69,-2.4,COOL,COOL,COOL,Green,Red,Red,69,66,60,POINTS,69,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Berkly Catton,SEA,C,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,55.6,40.5,778.13,32.1,45.6,0.995,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1641335981891254,,,2.5269210962979916,2.652056989185787,50.0,85.5,55.6,85.5,3.05,1.44,,,,,COOL,COOL,COOL,Red,Red,Red,47,68,61,SOG,68,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Ryan Winterton,SEA,C,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,56.9,50.1,699.1,26.3,48.4,0.998,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.3596193065941535,,,2.5269210962979916,2.652056989185787,50.0,85.5,59.9,85.5,2.78,1.11,,,,,COOL,COOL,COOL,Red,Red,Red,52,68,61,SOG,68,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Will Cuylle,NYR,L,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,90.9,73.7,1048.96,66.5,80.0,1.036,50.0,50.0,50.2,50.2,1.5,1.5,1.6,1.5350000000000001,30.9,3.0,1.0,16.0,0.0,0.0,1.0457378261328827,,,2.061266418892403,1.6343867586971075,50.0,15.6,52.8,15.6,5.79,2.92,15.35,2.79,1.92,-0.65,HOT,WARM,COOL,Yellow,Red,Red,59,68,66,SOG,68,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jason Zucker,BUF,L,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,82.9,63.7,937.12,49.8,69.5,1.023,50.0,50.0,50.2,50.2,2.0,2.125,1.6,1.8599999999999999,49.3,7.0,4.0,22.0,1.0,3.0,1.9529130953672562,,,2.223586385649001,2.128094945774504,50.0,48.3,69.7,48.3,8.3,4.21,18.6,1.3,0.21,-3.4,WARM,COOL,COOL,Red,Red,Red,50,68,61,SOG,68,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Vince Dunn,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,58.5,86.8,1346.88,94.7,75.6,1.031,50.0,50.0,50.2,50.2,1.0,1.375,2.0,1.35,23.7,6.0,1.0,15.0,1.0,4.0,0.6728832215322631,,,2.5269210962979916,2.652056989185787,50.0,85.5,42.2,85.5,5.73,1.17,13.5,-0.27,0.17,-1.5,COOL,COOL,COOL,Yellow,Red,Red,67,67,60,POINTS,67,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Corey Perry,LAK,R,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,86.6,73.7,822.7,36.4,72.1,1.026,50.0,50.0,50.2,50.2,1.0,1.25,1.8,1.28,20.4,9.0,3.0,14.0,2.0,4.0,1.5300918055083306,,,2.1096333016132958,2.0713922145749883,50.0,29.2,63.3,29.2,6.85,3.25,12.8,-2.15,0.25,-1.2,COOL,COOL,COOL,Yellow,Red,Red,49,59,67,GOAL,67,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jani Nyman,SEA,R,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,53.5,25.9,642.29,21.5,37.5,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0279106288814335,,,2.5269210962979916,2.652056989185787,50.0,85.5,51.8,85.5,2.53,1.71,,,,,COOL,COOL,COOL,Red,Red,Red,38,66,59,SOG,66,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Michael Amadio,OTT,R,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,69.1,63.7,928.98,49.3,63.3,1.016,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5244951433184237,,,2.3718639501599594,2.2225963966997813,50.0,58.6,62.8,58.6,3.82,1.56,,,,,COOL,COOL,COOL,Red,Red,Red,56,66,62,SOG,66,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Matvei Michkov,PHI,R,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,78.4,76.5,879.14,43.5,70.7,1.025,50.0,50.0,50.2,50.2,2.0,2.125,1.4,1.79,43.4,5.0,1.0,21.0,0.0,1.0,1.7212801224021421,,,2.4456566836209412,2.1021251747929375,50.0,55.2,67.6,55.2,5.53,2.19,17.9,0.53,1.19,-3.1,COOL,WARM,COOL,Yellow,Red,Red,55,66,56,SOG,66,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Luke Hughes,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,64.1,86.8,1402.59,96.7,78.5,1.034,50.0,50.0,50.2,50.2,2.0,2.0,1.8,1.9300000000000002,53.3,5.0,2.0,19.0,1.0,2.0,1.0138750680610578,,,2.5109587199139436,2.554793599569719,50.0,74.9,51.3,74.9,5.59,1.32,19.3,0.59,-0.68,0.3,COOL,COOL,COOL,Yellow,Red,Red,63,66,52,SOG,66,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Ben Meyers,SEA,C,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,49.6,36.0,676.58,24.9,39.9,0.988,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.8617880923136596,,,2.5269210962979916,2.652056989185787,50.0,85.5,69.0,85.5,2.93,1.41,,,,,COOL,COOL,COOL,Red,Red,Red,45,65,57,SOG,65,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Chandler Stephenson,SEA,C,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,66.3,82.3,1197.74,82.8,75.2,1.03,50.0,50.0,50.2,50.2,1.0,0.625,0.4,0.79,3.3,8.0,3.0,8.0,1.0,2.0,1.0971960545273192,,,2.5269210962979916,2.652056989185787,50.0,85.5,54.2,85.5,5.47,1.54,7.9,-2.53,-1.46,-0.1,COOL,COOL,COOL,Yellow,Red,Red,65,64,64,POINTS,65,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Adam Fox,NYR,D,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,51.2,93.3,1414.33,97.1,75.1,1.03,50.0,50.0,50.2,50.2,1.0,1.5,1.4,1.14,15.8,12.0,1.0,16.0,1.0,5.0,1.483705731696547,,,2.061266418892403,1.6343867586971075,50.0,15.6,62.3,15.6,9.56,1.32,11.4,-2.44,0.32,-4.6,COOL,COOL,COOL,Green,Red,Red,65,46,47,POINTS,65,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Fabian Zetterlund,OTT,L,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,82.3,60.0,864.13,40.7,66.2,1.019,50.0,50.0,50.2,50.2,1.5,1.375,1.4,1.465,27.6,4.0,2.0,15.0,1.0,1.0,1.5795015795015794,,,2.3718639501599594,2.2225963966997813,50.0,58.6,65.0,58.6,4.33,2.3,14.65,0.33,0.3,-0.35,COOL,COOL,COOL,Red,Red,Red,47,65,64,SOG,65,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Sean Couturier,PHI,C,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,72.7,86.8,1043.56,63.6,75.8,1.031,50.0,50.0,50.2,50.2,1.5,1.625,2.0,1.675,36.8,5.0,0.0,19.0,0.0,3.0,1.792776166622726,,,2.4456566836209412,2.1021251747929375,50.0,55.2,68.8,55.2,6.45,1.89,16.75,1.45,1.89,-2.25,WARM,WARM,COOL,Yellow,Red,Red,65,63,54,POINTS,65,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Connor Brown,NJD,R,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,70.0,55.9,989.44,55.5,62.1,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5651201788708775,,,2.5109587199139436,2.554793599569719,50.0,74.9,64.0,74.9,3.94,1.85,,,,,COOL,COOL,COOL,Red,Red,Red,51,65,59,SOG,65,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Cam York,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,52.0,79.4,1375.65,96.2,70.4,1.025,50.0,50.0,50.2,50.2,2.0,2.375,2.2,2.0700000000000003,67.8,4.0,1.0,24.0,1.0,2.0,0.9360861199230329,,,2.4456566836209412,2.1021251747929375,50.0,55.2,48.7,55.2,5.27,1.11,20.7,1.27,0.11,-3.3,WARM,COOL,COOL,Yellow,Red,Red,61,64,47,SOG,64,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Zach Benson,BUF,L,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,77.2,79.4,990.06,56.0,73.7,1.028,50.0,50.0,50.2,50.2,1.5,2.0,2.4,1.815,46.1,5.0,3.0,21.0,1.0,2.0,1.6449281382404253,,,2.223586385649001,2.128094945774504,50.0,48.3,66.1,48.3,7.9,2.93,18.15,2.9,-0.07,-2.85,HOT,COOL,COOL,Yellow,Red,Red,63,64,58,SOG,64,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Bobby Brink,PHI,R,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,78.0,60.0,907.37,45.9,65.3,1.018,50.0,50.0,50.2,50.2,1.0,1.125,0.8,0.9299999999999999,6.6,6.0,3.0,12.0,2.0,1.0,1.7057838708658433,,,2.4456566836209412,2.1021251747929375,50.0,55.2,67.3,55.2,4.5,2.27,9.3,-1.5,-0.73,-2.7,COOL,COOL,COOL,Red,Red,Red,45,56,63,GOAL,63,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Dougie Hamilton,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,61.7,50.1,1296.98,92.3,63.8,1.017,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5001273472411957,,,2.5109587199139436,2.554793599569719,50.0,74.9,39.8,74.9,3.07,1.34,,,,,COOL,COOL,COOL,Red,Red,Red,49,63,56,SOG,63,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Ryan Lindgren,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,35.9,44.8,1145.8,79.9,47.8,0.997,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4232406122880858,,,2.5269210962979916,2.652056989185787,50.0,85.5,38.4,85.5,1.84,0.48,,,,,COOL,COOL,COOL,Red,Red,Red,51,62,51,SOG,62,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,David Perron,OTT,L,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,66.1,73.7,814.07,34.0,62.3,1.015,50.0,50.0,50.2,50.2,1.0,1.5,1.2,1.07,11.2,1.0,1.0,17.0,0.0,0.0,1.6570771001150748,,,2.3718639501599594,2.2225963966997813,50.0,58.6,66.9,58.6,4.35,1.42,10.7,3.35,0.42,-6.3,HOT,COOL,COOL,Yellow,Red,Red,62,52,50,POINTS,62,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Noah Cates,PHI,L,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,86.8,76.5,993.14,57.9,77.4,1.033,50.0,50.0,50.2,50.2,1.0,1.0,0.8,0.9299999999999999,6.6,6.0,2.0,11.0,0.0,2.0,1.6568483063328425,,,2.4456566836209412,2.1021251747929375,50.0,55.2,66.6,55.2,6.04,2.75,9.3,0.04,0.75,-1.7,COOL,COOL,COOL,Yellow,Red,Red,55,61,62,GOAL,62,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Ondrej Palat,NJD,L,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,68.3,44.8,762.59,31.6,52.7,1.003,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9229881742140179,,,2.5109587199139436,2.554793599569719,50.0,74.9,48.0,74.9,2.78,1.48,,,,,COOL,COOL,COOL,Red,Red,Red,42,62,57,SOG,62,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Noah Laba,NYR,C,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,69.7,50.1,798.91,33.5,55.6,1.007,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0490189729974746,,,2.061266418892403,1.6343867586971075,50.0,15.6,53.0,15.6,3.22,1.62,,,,,COOL,COOL,COOL,Red,Red,Red,44,60,61,GOAL,61,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Tye Kartye,SEA,L,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,41.7,40.5,645.11,22.0,37.3,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.2036108324974926,,,2.5269210962979916,2.652056989185787,50.0,85.5,56.3,85.5,2.06,0.73,,,,,COOL,COOL,COOL,Red,Red,Red,46,60,52,SOG,60,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Travis Sanheim,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,56.6,76.5,1461.0,99.5,72.1,1.027,50.0,50.0,50.2,50.2,1.0,1.25,1.4,1.14,15.8,3.0,2.0,13.0,2.0,0.0,0.940212150433944,,,2.4456566836209412,2.1021251747929375,50.0,55.2,48.9,55.2,4.34,1.07,11.4,1.34,-0.93,-1.6,WARM,COOL,COOL,Yellow,Red,Red,60,52,53,POINTS,60,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Shea Theodore,VGK,D,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,54.7,82.3,1435.73,98.6,73.2,1.028,50.0,50.0,50.2,50.2,2.0,2.25,2.2,2.0700000000000003,67.8,8.0,3.0,23.0,2.0,2.0,1.236459709379128,,,2.163529543838641,1.6704711297384276,50.0,30.3,57.3,30.3,6.34,1.36,20.7,-1.66,-1.64,-2.3,COOL,COOL,COOL,Yellow,Red,Red,57,60,49,SOG,60,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Adam Larsson,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,27.5,50.1,1317.55,93.3,48.6,0.998,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7293650472061267,,,2.5269210962979916,2.652056989185787,50.0,85.5,43.9,85.5,1.9,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,56,59,47,SOG,59,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jamie Oleksiak,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,33.7,40.5,1005.55,59.8,41.3,0.99,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7781680626857606,,,2.5269210962979916,2.652056989185787,50.0,85.5,44.9,85.5,1.63,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,48,59,49,SOG,59,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Conor Sheary,NYR,L,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,66.4,55.9,874.68,43.1,58.1,1.01,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8662472929772095,,,2.061266418892403,1.6343867586971075,50.0,15.6,46.1,15.6,3.91,1.73,,,,,COOL,COOL,COOL,Red,Red,Red,47,59,59,SOG,59,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Thomas Chabot,OTT,D,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,44.6,67.6,1325.4,93.8,62.5,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6879199974521482,,,2.3718639501599594,2.2225963966997813,50.0,58.6,42.9,58.6,4.75,1.03,,,,,COOL,COOL,COOL,Red,Red,Red,59,57,49,POINTS,59,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Warren Foegele,LAK,L,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,69.7,25.9,874.59,42.6,49.0,0.999,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9066705044254155,,,2.1096333016132958,2.0713922145749883,50.0,29.2,47.2,29.2,2.45,1.91,,,,,COOL,COOL,COOL,Red,Red,Red,31,59,59,SOG,59,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Anze Kopitar,LAK,C,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,72.9,79.4,1111.7,71.8,75.0,1.03,50.0,50.0,50.2,50.2,0.0,0.25,0.4,0.13999999999999999,1.3,5.0,0.0,5.0,0.0,4.0,1.4394242303078768,,,2.1096333016132958,2.0713922145749883,50.0,29.2,61.6,29.2,6.39,2.21,1.4,1.39,2.21,-3.6,WARM,HOT,COOL,Yellow,Red,Red,59,50,53,POINTS,59,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Joel Armia,LAK,R,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,69.4,50.1,855.41,40.2,56.8,1.008,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1532711611020148,,,2.1096333016132958,2.0713922145749883,50.0,29.2,55.1,29.2,3.45,1.73,,,,,COOL,COOL,COOL,Red,Red,Red,44,59,58,SOG,59,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jamie Drysdale,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,43.4,79.4,1271.85,90.9,65.5,1.019,50.0,50.0,50.2,50.2,1.0,1.0,1.4,1.14,15.8,4.0,0.0,12.0,0.0,1.0,1.1164274322169059,,,2.4456566836209412,2.1021251747929375,50.0,55.2,54.4,55.2,4.45,0.72,11.4,0.45,0.72,-0.6,COOL,COOL,COOL,Yellow,Red,Red,59,44,38,POINTS,59,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Ivan Barbashev,VGK,L,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,80.3,88.8,959.75,52.2,77.6,1.033,50.0,50.0,50.2,50.2,1.0,0.625,0.4,0.79,3.3,7.0,1.0,8.0,0.0,2.0,2.770438396223995,,,2.163529543838641,1.6704711297384276,50.0,30.3,74.8,30.3,6.96,2.26,7.9,-0.04,1.26,-0.1,COOL,WARM,COOL,Yellow,Red,Red,59,51,55,POINTS,59,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Ryan McLeod,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,70.6,85.3,1063.66,68.4,75.3,1.03,50.0,50.0,50.2,50.2,1.5,1.375,1.0,1.3250000000000002,22.4,9.0,3.0,14.0,2.0,3.0,1.5774713718158448,,,2.223586385649001,2.128094945774504,50.0,48.3,64.7,48.3,5.92,1.7,13.25,-3.08,-1.3,-0.75,COOL,COOL,COOL,Yellow,Red,Red,59,56,58,POINTS,59,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Bowen Byram,BUF,D,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,68.5,79.4,1328.59,94.3,77.5,1.033,50.0,50.0,50.2,50.2,1.5,1.375,1.6,1.5350000000000001,30.9,12.0,4.0,14.0,1.0,4.0,1.4206197557530946,,,2.223586385649001,2.128094945774504,50.0,48.3,61.1,48.3,5.12,1.6,15.35,-6.88,-2.4,1.35,COOL,COOL,WARM,Yellow,Red,Red,57,59,55,SOG,59,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Josh Norris,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,63.6,63.7,980.78,54.1,61.7,1.014,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,2.463129086209518,,,2.223586385649001,2.128094945774504,50.0,48.3,73.6,48.3,8.9,3.26,,,,,COOL,COOL,COOL,Red,Red,Red,55,59,55,SOG,59,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Simon Nemec,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,42.3,67.6,1198.03,83.3,59.3,1.011,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1274342330030749,,,2.5109587199139436,2.554793599569719,50.0,74.9,54.7,74.9,4.24,0.87,,,,,COOL,COOL,COOL,Red,Red,Red,59,53,44,POINTS,59,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Sam Carrick,NYR,C,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,67.1,44.8,641.91,21.1,50.1,1.0,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6740563211503895,,,2.061266418892403,1.6343867586971075,50.0,15.6,42.7,15.6,2.64,1.36,,,,,COOL,COOL,COOL,Red,Red,Red,39,57,58,GOAL,58,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Artem Zub,OTT,D,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,34.3,63.7,1199.77,83.7,54.5,1.005,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0867798341964099,,,2.3718639501599594,2.2225963966997813,50.0,58.6,53.9,58.6,2.74,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,58,51,43,POINTS,58,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Trevor Moore,LAK,L,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,66.5,55.9,948.49,51.2,59.7,1.012,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.3758121113157071,,,2.1096333016132958,2.0713922145749883,50.0,29.2,60.4,29.2,3.92,1.73,,,,,COOL,COOL,COOL,Red,Red,Red,48,58,57,SOG,58,,,,,False
