Player,Team,Pos,Matrix,iXG_pct,iXA_pct,Med10_SOG,i5v5_points60,i5v5_iCF60,Conf_Point,Conf_SOG,Conf_Goal,Reg_P10,Reg_G10,Reg_SOG10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S
Matt Kiersted,MIN,D,Red,3.12124849939976,19.08763505402161,,,,28.0,20.0,16.0,,,,COOL,COOL,COOL
Tom Wilson,WSH,R,Yellow,98.31932773109243,91.41656662665066,,0.04370257966616085,,80.0,81.0,85.0,,,,COOL,COOL,COOL
Tom Wilson,WSH,R,Yellow,98.31932773109243,91.41656662665066,,0.0,,80.0,81.0,85.0,,,,COOL,COOL,COOL
Tom Wilson,WSH,R,Yellow,98.31932773109243,91.41656662665066,,0.07954043305346885,,80.0,81.0,85.0,,,,COOL,COOL,COOL
Ian Cole,UTA,D,Red,34.57382953181273,67.52701080432173,,0.012563800549666274,,63.0,40.0,39.0,,,,COOL,COOL,COOL
Ian Cole,UTA,D,Red,34.57382953181273,67.52701080432173,,0.0,,63.0,40.0,39.0,,,,COOL,COOL,COOL
Ian Cole,UTA,D,Red,34.57382953181273,67.52701080432173,,0.0,,63.0,40.0,39.0,,,,COOL,COOL,COOL
Matt Benning,TOR,D,Red,0.7202881152460985,7.322929171668667,,0.0,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Matt Benning,TOR,D,Red,0.7202881152460985,7.322929171668667,,0.0,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Matt Benning,TOR,D,Red,0.7202881152460985,7.322929171668667,,,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Bokondji Imama,PIT,L,Red,9.123649459783914,7.322929171668667,,0.0,,19.0,23.0,21.0,,,,COOL,COOL,COOL
Bokondji Imama,PIT,L,Red,9.123649459783914,7.322929171668667,,,,19.0,23.0,21.0,,,,COOL,COOL,COOL
Bokondji Imama,PIT,L,Red,9.123649459783914,7.322929171668667,,,,19.0,23.0,21.0,,,,COOL,COOL,COOL
Andrei Svechnikov,CAR,R,Yellow,95.31812725090036,89.85594237695078,,0.031105147596974872,,79.0,79.0,83.0,,,,COOL,COOL,COOL
Andrei Svechnikov,CAR,R,Yellow,95.31812725090036,89.85594237695078,,0.0,,79.0,79.0,83.0,,,,COOL,COOL,COOL
Andrei Svechnikov,CAR,R,Yellow,95.31812725090036,89.85594237695078,,0.0743801652892562,,79.0,79.0,83.0,,,,COOL,COOL,COOL
Jason Polin,COL,R,Red,0.7202881152460985,7.322929171668667,,0.0,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Jason Polin,COL,R,Red,0.7202881152460985,7.322929171668667,,,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Jason Polin,COL,R,Red,0.7202881152460985,7.322929171668667,,,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Adam Larsson,SEA,D,Red,26.53061224489796,48.67947178871548,,0.011062966718908454,,49.0,35.0,33.0,,,,COOL,COOL,COOL
Adam Larsson,SEA,D,Red,26.53061224489796,48.67947178871548,,0.0,,49.0,35.0,33.0,,,,COOL,COOL,COOL
Adam Larsson,SEA,D,Red,26.53061224489796,48.67947178871548,,0.0,,49.0,35.0,33.0,,,,COOL,COOL,COOL
Vincent Trocheck,NYR,C,Yellow,73.10924369747899,82.47298919567827,,0.03324836528870664,,73.0,65.0,67.0,,,,COOL,COOL,COOL
Vincent Trocheck,NYR,C,Yellow,73.10924369747899,82.47298919567827,,0.0,,73.0,65.0,67.0,,,,COOL,COOL,COOL
Vincent Trocheck,NYR,C,Yellow,73.10924369747899,82.47298919567827,,0.057197330791229746,,73.0,65.0,67.0,,,,COOL,COOL,COOL
Matty Beniers,SEA,C,Yellow,85.47418967587035,86.8547418967587,,0.02326998725691174,,77.0,73.0,76.0,,,,COOL,COOL,COOL
Matty Beniers,SEA,C,Yellow,85.47418967587035,86.8547418967587,,0.0,,77.0,73.0,76.0,,,,COOL,COOL,COOL
Matty Beniers,SEA,C,Yellow,85.47418967587035,86.8547418967587,,0.046845721424109935,,77.0,73.0,76.0,,,,COOL,COOL,COOL
Adam Henrique,EDM,C,Yellow,72.98919567827132,59.06362545018007,,0.0104562406329511,,57.0,65.0,67.0,,,,COOL,COOL,COOL
Adam Henrique,EDM,C,Yellow,72.98919567827132,59.06362545018007,,0.014666340747983378,,57.0,65.0,67.0,,,,COOL,COOL,COOL
Adam Henrique,EDM,C,Yellow,72.98919567827132,59.06362545018007,,0.06295907660020986,,57.0,65.0,67.0,,,,COOL,COOL,COOL
Gabriel Vilardi,WPG,C,Yellow,94.71788715486194,88.35534213685474,,0.03821867730142905,,78.0,79.0,82.0,,,,COOL,COOL,COOL
Gabriel Vilardi,WPG,C,Yellow,94.71788715486194,88.35534213685474,,0.0,,78.0,79.0,82.0,,,,COOL,COOL,COOL
Gabriel Vilardi,WPG,C,Yellow,94.71788715486194,88.35534213685474,,0.08310249307479224,,78.0,79.0,82.0,,,,COOL,COOL,COOL
Alex Ovechkin,WSH,L,Yellow,97.59903961584634,89.85594237695078,,0.04081506446924956,,79.0,81.0,84.0,,,,COOL,COOL,COOL
Alex Ovechkin,WSH,L,Yellow,97.59903961584634,89.85594237695078,,0.0,,79.0,81.0,84.0,,,,COOL,COOL,COOL
Alex Ovechkin,WSH,L,Yellow,97.59903961584634,89.85594237695078,,0.046480100706884867,,79.0,81.0,84.0,,,,COOL,COOL,COOL
Victor Mancini,VAN,D,Red,6.422569027611044,7.322929171668667,,0.0,,19.0,22.0,19.0,,,,COOL,COOL,COOL
Victor Mancini,VAN,D,Red,6.422569027611044,7.322929171668667,,0.0,,19.0,22.0,19.0,,,,COOL,COOL,COOL
Victor Mancini,VAN,D,Red,6.422569027611044,7.322929171668667,,0.0,,19.0,22.0,19.0,,,,COOL,COOL,COOL
Conor Garland,VAN,R,Yellow,79.23169267707082,82.47298919567827,,0.02266374556168316,,73.0,69.0,71.0,,,,COOL,COOL,COOL
Conor Garland,VAN,R,Yellow,79.23169267707082,82.47298919567827,,0.0,,73.0,69.0,71.0,,,,COOL,COOL,COOL
Conor Garland,VAN,R,Yellow,79.23169267707082,82.47298919567827,,0.09232347409813643,,73.0,69.0,71.0,,,,COOL,COOL,COOL
Devon Toews,COL,D,Red,55.762304921968784,73.58943577430972,,0.01653006405399821,,67.0,54.0,54.0,,,,COOL,COOL,COOL
Devon Toews,COL,D,Red,55.762304921968784,73.58943577430972,,0.0,,67.0,54.0,54.0,,,,COOL,COOL,COOL
Devon Toews,COL,D,Red,55.762304921968784,73.58943577430972,,0.0,,67.0,54.0,54.0,,,,COOL,COOL,COOL
Shea Theodore,VGK,D,Red,56.78271308523409,85.1140456182473,,0.020158467956435312,,75.0,54.0,55.0,,,,COOL,COOL,COOL
Shea Theodore,VGK,D,Red,56.78271308523409,85.1140456182473,,0.0,,75.0,54.0,55.0,,,,COOL,COOL,COOL
Shea Theodore,VGK,D,Red,56.78271308523409,85.1140456182473,,0.06137061029662462,,75.0,54.0,55.0,,,,COOL,COOL,COOL
Brandon Carlo,TOR,D,Red,28.7515006002401,26.290516206482593,,0.006613392119041058,,33.0,36.0,35.0,,,,COOL,COOL,COOL
Brandon Carlo,TOR,D,Red,28.7515006002401,26.290516206482593,,0.0,,33.0,36.0,35.0,,,,COOL,COOL,COOL
Brandon Carlo,TOR,D,Red,28.7515006002401,26.290516206482593,,0.0,,33.0,36.0,35.0,,,,COOL,COOL,COOL
Josh Dunne,BUF,C,Red,46.698679471788715,31.392557022809125,,0.015691402419091206,,37.0,48.0,48.0,,,,COOL,COOL,COOL
Josh Dunne,BUF,C,Red,46.698679471788715,31.392557022809125,,0.0,,37.0,48.0,48.0,,,,COOL,COOL,COOL
Josh Dunne,BUF,C,Red,46.698679471788715,31.392557022809125,,0.0,,37.0,48.0,48.0,,,,COOL,COOL,COOL
Pavel Dorofeyev,VGK,R,Yellow,97.23889555822329,76.53061224489795,,0.022265516281658782,,69.0,81.0,84.0,,,,COOL,COOL,COOL
Pavel Dorofeyev,VGK,R,Yellow,97.23889555822329,76.53061224489795,,0.0,,69.0,81.0,84.0,,,,COOL,COOL,COOL
Pavel Dorofeyev,VGK,R,Yellow,97.23889555822329,76.53061224489795,,0.10924981791697014,,69.0,81.0,84.0,,,,COOL,COOL,COOL
Matt Boldy,MIN,L,Yellow,98.5594237695078,93.57743097238895,,0.04169673642851415,,81.0,82.0,85.0,,,,COOL,COOL,COOL
Matt Boldy,MIN,L,Yellow,98.5594237695078,93.57743097238895,,0.028721876495931067,,81.0,82.0,85.0,,,,COOL,COOL,COOL
Matt Boldy,MIN,L,Yellow,98.5594237695078,93.57743097238895,,0.06454767726161369,,81.0,82.0,85.0,,,,COOL,COOL,COOL
K'Andre Miller,CAR,D,Red,46.93877551020408,79.59183673469387,,0.012579275643377536,,71.0,48.0,48.0,,,,COOL,COOL,COOL
K'Andre Miller,CAR,D,Red,46.93877551020408,79.59183673469387,,0.015657620041753653,,71.0,48.0,48.0,,,,COOL,COOL,COOL
K'Andre Miller,CAR,D,Red,46.93877551020408,79.59183673469387,,0.07531380753138076,,71.0,48.0,48.0,,,,COOL,COOL,COOL
Evgenii Dadonov,NJD,L,Red,9.30372148859544,7.322929171668667,,0.0,,19.0,24.0,21.0,,,,COOL,COOL,COOL
Evgenii Dadonov,NJD,L,Red,9.30372148859544,7.322929171668667,,0.0,,19.0,24.0,21.0,,,,COOL,COOL,COOL
Evgenii Dadonov,NJD,L,Red,9.30372148859544,7.322929171668667,,0.0,,19.0,24.0,21.0,,,,COOL,COOL,COOL
Kurtis MacDermid,OTT,L,Red,3.4213685474189672,19.08763505402161,,0.015710919088766692,,28.0,20.0,16.0,,,,COOL,COOL,COOL
Kurtis MacDermid,OTT,L,Red,3.4213685474189672,19.08763505402161,,,,28.0,20.0,16.0,,,,COOL,COOL,COOL
Kurtis MacDermid,OTT,L,Red,3.4213685474189672,19.08763505402161,,0.0,,28.0,20.0,16.0,,,,COOL,COOL,COOL
Patrick Giles,SJS,R,Red,2.460984393757503,19.08763505402161,,0.03934426229508197,,28.0,19.0,16.0,,,,COOL,COOL,COOL
Patrick Giles,SJS,R,Red,2.460984393757503,19.08763505402161,,0.0,,28.0,19.0,16.0,,,,COOL,COOL,COOL
Patrick Giles,SJS,R,Red,2.460984393757503,19.08763505402161,,0.0,,28.0,19.0,16.0,,,,COOL,COOL,COOL
Jonathan Toews,WPG,C,Yellow,73.34933973589436,63.68547418967587,,0.017908665804397574,,60.0,65.0,67.0,,,,COOL,COOL,COOL
Jonathan Toews,WPG,C,Yellow,73.34933973589436,63.68547418967587,,0.0,,60.0,65.0,67.0,,,,COOL,COOL,COOL
Jonathan Toews,WPG,C,Yellow,73.34933973589436,63.68547418967587,,0.04447739065974796,,60.0,65.0,67.0,,,,COOL,COOL,COOL
Josh Anderson,MTL,R,Yellow,74.06962785114045,36.97478991596639,,0.019592903015130076,,41.0,66.0,67.0,,,,COOL,COOL,COOL
Josh Anderson,MTL,R,Yellow,74.06962785114045,36.97478991596639,,0.017988307600059962,,41.0,66.0,67.0,,,,COOL,COOL,COOL
Josh Anderson,MTL,R,Yellow,74.06962785114045,36.97478991596639,,0.0,,41.0,66.0,67.0,,,,COOL,COOL,COOL
Zemgus Girgensons,TBL,C,Yellow,74.8499399759904,26.290516206482593,,0.01386909118927457,,33.0,66.0,68.0,,,,COOL,COOL,COOL
Zemgus Girgensons,TBL,C,Yellow,74.8499399759904,26.290516206482593,,0.0,,33.0,66.0,68.0,,,,COOL,COOL,COOL
Zemgus Girgensons,TBL,C,Yellow,74.8499399759904,26.290516206482593,,0.0,,33.0,66.0,68.0,,,,COOL,COOL,COOL
Jakob Pelletier,TBL,L,Red,5.342136854741897,7.322929171668667,,0.0,,19.0,21.0,18.0,,,,COOL,COOL,COOL
Jakob Pelletier,TBL,L,Red,5.342136854741897,7.322929171668667,,,,19.0,21.0,18.0,,,,COOL,COOL,COOL
Jakob Pelletier,TBL,L,Red,5.342136854741897,7.322929171668667,,0.0,,19.0,21.0,18.0,,,,COOL,COOL,COOL
Pavel Zacha,BOS,C,Yellow,85.65426170468187,85.1140456182473,,0.01584262987655951,,75.0,73.0,76.0,,,,COOL,COOL,COOL
Pavel Zacha,BOS,C,Yellow,85.65426170468187,85.1140456182473,,0.0,,75.0,73.0,76.0,,,,COOL,COOL,COOL
Pavel Zacha,BOS,C,Yellow,85.65426170468187,85.1140456182473,,0.09000409109504978,,75.0,73.0,76.0,,,,COOL,COOL,COOL
Pavel Mintyukov,ANA,D,Red,43.45738295318127,48.67947178871548,,0.017029328287606435,,49.0,46.0,45.0,,,,COOL,COOL,COOL
Pavel Mintyukov,ANA,D,Red,43.45738295318127,48.67947178871548,,0.0,,49.0,46.0,45.0,,,,COOL,COOL,COOL
Pavel Mintyukov,ANA,D,Red,43.45738295318127,48.67947178871548,,0.06622516556291391,,49.0,46.0,45.0,,,,COOL,COOL,COOL
Frank Nazar,CHI,C,Yellow,83.73349339735896,82.47298919567827,,0.03186404673393521,,73.0,72.0,74.0,,,,COOL,COOL,COOL
Frank Nazar,CHI,C,Yellow,83.73349339735896,82.47298919567827,,0.0,,73.0,72.0,74.0,,,,COOL,COOL,COOL
Frank Nazar,CHI,C,Yellow,83.73349339735896,82.47298919567827,,0.066815144766147,,73.0,72.0,74.0,,,,COOL,COOL,COOL
Shane Wright,SEA,C,Yellow,81.39255702280911,59.06362545018007,,0.019233509046872772,,57.0,70.0,73.0,,,,COOL,COOL,COOL
Shane Wright,SEA,C,Yellow,81.39255702280911,59.06362545018007,,0.0,,57.0,70.0,73.0,,,,COOL,COOL,COOL
Shane Wright,SEA,C,Yellow,81.39255702280911,59.06362545018007,,0.048283261802575105,,57.0,70.0,73.0,,,,COOL,COOL,COOL
Ross Colton,COL,C,Yellow,87.39495798319328,70.88835534213686,,0.031018438738583492,,65.0,74.0,77.0,,,,COOL,COOL,COOL
Ross Colton,COL,C,Yellow,87.39495798319328,70.88835534213686,,0.0,,65.0,74.0,77.0,,,,COOL,COOL,COOL
Ross Colton,COL,C,Yellow,87.39495798319328,70.88835534213686,,0.0,,65.0,74.0,77.0,,,,COOL,COOL,COOL
Connor Dewar,PIT,C,Yellow,73.52941176470588,53.96158463385354,,0.022308979364194088,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Connor Dewar,PIT,C,Yellow,73.52941176470588,53.96158463385354,,0.0,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Connor Dewar,PIT,C,Yellow,73.52941176470588,53.96158463385354,,0.0,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Michael Kesselring,BUF,D,Red,19.627851140456183,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Michael Kesselring,BUF,D,Red,19.627851140456183,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Michael Kesselring,BUF,D,Red,19.627851140456183,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Adam Erne,DAL,L,Red,36.134453781512605,19.08763505402161,,0.02432103769760843,,28.0,41.0,40.0,,,,COOL,COOL,COOL
Adam Erne,DAL,L,Red,36.134453781512605,19.08763505402161,,,,28.0,41.0,40.0,,,,COOL,COOL,COOL
Adam Erne,DAL,L,Red,36.134453781512605,19.08763505402161,,0.0,,28.0,41.0,40.0,,,,COOL,COOL,COOL
Mason McTavish,ANA,C,Yellow,93.99759903961584,85.1140456182473,,0.030448670109555508,,75.0,79.0,82.0,,,,COOL,COOL,COOL
Mason McTavish,ANA,C,Yellow,93.99759903961584,85.1140456182473,,0.0,,75.0,79.0,82.0,,,,COOL,COOL,COOL
Mason McTavish,ANA,C,Yellow,93.99759903961584,85.1140456182473,,0.06775067750677506,,75.0,79.0,82.0,,,,COOL,COOL,COOL
Brendan Gaunce,CBJ,C,Red,44.29771908763505,31.392557022809125,,0.017679992142225716,,37.0,46.0,46.0,,,,COOL,COOL,COOL
Brendan Gaunce,CBJ,C,Red,44.29771908763505,31.392557022809125,,0.0706713780918728,,37.0,46.0,46.0,,,,COOL,COOL,COOL
Brendan Gaunce,CBJ,C,Red,44.29771908763505,31.392557022809125,,0.0,,37.0,46.0,46.0,,,,COOL,COOL,COOL
Morgan Barron,WPG,C,Yellow,66.20648259303722,53.96158463385354,,0.033300957402525325,,53.0,61.0,62.0,,,,COOL,COOL,COOL
Morgan Barron,WPG,C,Yellow,66.20648259303722,53.96158463385354,,0.031788079470198675,,53.0,61.0,62.0,,,,COOL,COOL,COOL
Morgan Barron,WPG,C,Yellow,66.20648259303722,53.96158463385354,,0.0,,53.0,61.0,62.0,,,,COOL,COOL,COOL
Dominic James,TBL,C,Red,46.51860744297719,43.037214885954384,,0.028759736369083282,,45.0,48.0,47.0,,,,COOL,COOL,COOL
Dominic James,TBL,C,Red,46.51860744297719,43.037214885954384,,0.0,,45.0,48.0,47.0,,,,COOL,COOL,COOL
Dominic James,TBL,C,Red,46.51860744297719,43.037214885954384,,0.0,,45.0,48.0,47.0,,,,COOL,COOL,COOL
Matj  Blmel,BOS,R,Red,12.965186074429772,7.322929171668667,,0.0,,19.0,26.0,23.0,,,,COOL,COOL,COOL
Matj  Blmel,BOS,R,Red,12.965186074429772,7.322929171668667,,,,19.0,26.0,23.0,,,,COOL,COOL,COOL
Matj  Blmel,BOS,R,Red,12.965186074429772,7.322929171668667,,0.0,,19.0,26.0,23.0,,,,COOL,COOL,COOL
Emil Andrae,PHI,D,Red,27.73109243697479,63.68547418967587,,0.018934081346423562,,60.0,36.0,34.0,,,,COOL,COOL,COOL
Emil Andrae,PHI,D,Red,27.73109243697479,63.68547418967587,,0.0,,60.0,36.0,34.0,,,,COOL,COOL,COOL
Emil Andrae,PHI,D,Red,27.73109243697479,63.68547418967587,,0.05194805194805195,,60.0,36.0,34.0,,,,COOL,COOL,COOL
Matthew Knies,TOR,L,Yellow,92.79711884753901,96.33853541416568,,0.04433934377771209,,83.0,78.0,81.0,,,,COOL,COOL,COOL
Matthew Knies,TOR,L,Yellow,92.79711884753901,96.33853541416568,,0.0,,83.0,78.0,81.0,,,,COOL,COOL,COOL
Matthew Knies,TOR,L,Yellow,92.79711884753901,96.33853541416568,,0.038872691933916424,,83.0,78.0,81.0,,,,COOL,COOL,COOL
Arseny Gritsyuk,NJD,R,Yellow,70.58823529411765,67.52701080432173,,0.028819366614364853,,63.0,63.0,65.0,,,,COOL,COOL,COOL
Arseny Gritsyuk,NJD,R,Yellow,70.58823529411765,67.52701080432173,,0.0,,63.0,63.0,65.0,,,,COOL,COOL,COOL
Arseny Gritsyuk,NJD,R,Yellow,70.58823529411765,67.52701080432173,,0.0881057268722467,,63.0,63.0,65.0,,,,COOL,COOL,COOL
Marcus Foligno,MIN,L,Red,58.22328931572629,36.97478991596639,,0.013301999733960006,,41.0,55.0,56.0,,,,COOL,COOL,COOL
Marcus Foligno,MIN,L,Red,58.22328931572629,36.97478991596639,,0.0,,41.0,55.0,56.0,,,,COOL,COOL,COOL
Marcus Foligno,MIN,L,Red,58.22328931572629,36.97478991596639,,0.0,,41.0,55.0,56.0,,,,COOL,COOL,COOL
Mikhail Sergachev,UTA,D,Red,57.38295318127251,94.41776710684273,,0.01788949794729479,,82.0,55.0,55.0,,,,COOL,COOL,COOL
Mikhail Sergachev,UTA,D,Red,57.38295318127251,94.41776710684273,,0.008933889219773675,,82.0,55.0,55.0,,,,COOL,COOL,COOL
Mikhail Sergachev,UTA,D,Red,57.38295318127251,94.41776710684273,,0.0838095238095238,,82.0,55.0,55.0,,,,COOL,COOL,COOL
Artemi Panarin,NYR,L,Yellow,90.03601440576232,97.59903961584634,,0.03742892103937234,,84.0,76.0,79.0,,,,COOL,COOL,COOL
Artemi Panarin,NYR,L,Yellow,90.03601440576232,97.59903961584634,,0.0,,84.0,76.0,79.0,,,,COOL,COOL,COOL
Artemi Panarin,NYR,L,Yellow,90.03601440576232,97.59903961584634,,0.08589835361488905,,84.0,76.0,79.0,,,,COOL,COOL,COOL
Seth Jarvis,CAR,C,Yellow,96.3985594237695,67.52701080432173,,0.04012483281319661,,63.0,80.0,83.0,,,,COOL,COOL,COOL
Seth Jarvis,CAR,C,Yellow,96.3985594237695,67.52701080432173,,0.03636363636363636,,63.0,80.0,83.0,,,,COOL,COOL,COOL
Seth Jarvis,CAR,C,Yellow,96.3985594237695,67.52701080432173,,0.018593120545398203,,63.0,80.0,83.0,,,,COOL,COOL,COOL
Jack Devine,FLA,R,Red,16.56662665066026,7.322929171668667,,0.0,,19.0,28.0,26.0,,,,COOL,COOL,COOL
Jack Devine,FLA,R,Red,16.56662665066026,7.322929171668667,,,,19.0,28.0,26.0,,,,COOL,COOL,COOL
Jack Devine,FLA,R,Red,16.56662665066026,7.322929171668667,,0.0,,19.0,28.0,26.0,,,,COOL,COOL,COOL
Noah Hanifin,VGK,D,Red,54.38175270108043,76.53061224489795,,0.013447638258530846,,69.0,53.0,53.0,,,,COOL,COOL,COOL
Noah Hanifin,VGK,D,Red,54.38175270108043,76.53061224489795,,0.0,,69.0,53.0,53.0,,,,COOL,COOL,COOL
Noah Hanifin,VGK,D,Red,54.38175270108043,76.53061224489795,,0.13964313421256788,,69.0,53.0,53.0,,,,COOL,COOL,COOL
Rasmus Ristolainen,PHI,D,Red,20.64825930372149,26.290516206482593,,0.0,,33.0,31.0,29.0,,,,COOL,COOL,COOL
Rasmus Ristolainen,PHI,D,Red,20.64825930372149,26.290516206482593,,0.0,,33.0,31.0,29.0,,,,COOL,COOL,COOL
Rasmus Ristolainen,PHI,D,Red,20.64825930372149,26.290516206482593,,0.0,,33.0,31.0,29.0,,,,COOL,COOL,COOL
Fraser Minten,BOS,C,Yellow,77.85114045618248,63.68547418967587,,0.02180232558139535,,60.0,68.0,70.0,,,,COOL,COOL,COOL
Fraser Minten,BOS,C,Yellow,77.85114045618248,63.68547418967587,,0.012004801920768308,,60.0,68.0,70.0,,,,COOL,COOL,COOL
Fraser Minten,BOS,C,Yellow,77.85114045618248,63.68547418967587,,0.08928571428571429,,60.0,68.0,70.0,,,,COOL,COOL,COOL
Tyler Toffoli,SJS,C,Yellow,87.63505402160864,85.1140456182473,,0.0356895013383563,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Tyler Toffoli,SJS,C,Yellow,87.63505402160864,85.1140456182473,,0.0,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Tyler Toffoli,SJS,C,Yellow,87.63505402160864,85.1140456182473,,0.03589590188453485,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Jack McBain,UTA,C,Yellow,78.031212484994,48.67947178871548,,0.02052404734213587,,49.0,68.0,70.0,,,,COOL,COOL,COOL
Jack McBain,UTA,C,Yellow,78.031212484994,48.67947178871548,,0.0,,49.0,68.0,70.0,,,,COOL,COOL,COOL
Jack McBain,UTA,C,Yellow,78.031212484994,48.67947178871548,,0.0,,49.0,68.0,70.0,,,,COOL,COOL,COOL
Michael Carcone,UTA,L,Yellow,73.22929171668667,53.96158463385354,,0.028808864265927978,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Michael Carcone,UTA,L,Yellow,73.22929171668667,53.96158463385354,,0.0,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Michael Carcone,UTA,L,Yellow,73.22929171668667,53.96158463385354,,0.029850746268656716,,53.0,65.0,67.0,,,,COOL,COOL,COOL
Nathan Walker,STL,L,Red,49.51980792316927,48.67947178871548,,0.0319962078568466,,49.0,50.0,50.0,,,,COOL,COOL,COOL
Nathan Walker,STL,L,Red,49.51980792316927,48.67947178871548,,0.0,,49.0,50.0,50.0,,,,COOL,COOL,COOL
Nathan Walker,STL,L,Red,49.51980792316927,48.67947178871548,,0.0,,49.0,50.0,50.0,,,,COOL,COOL,COOL
Connor McMichael,WSH,C,Yellow,86.91476590636255,85.1140456182473,,0.03317972350230415,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Connor McMichael,WSH,C,Yellow,86.91476590636255,85.1140456182473,,0.0,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Connor McMichael,WSH,C,Yellow,86.91476590636255,85.1140456182473,,0.03018867924528302,,75.0,74.0,77.0,,,,COOL,COOL,COOL
Alex Vlasic,CHI,D,Red,34.93397358943577,53.96158463385354,,0.012585945693975061,,53.0,40.0,39.0,,,,COOL,COOL,COOL
Alex Vlasic,CHI,D,Red,34.93397358943577,53.96158463385354,,0.0,,53.0,40.0,39.0,,,,COOL,COOL,COOL
Alex Vlasic,CHI,D,Red,34.93397358943577,53.96158463385354,,0.0,,53.0,40.0,39.0,,,,COOL,COOL,COOL
Otto Stenberg,STL,C,Red,32.83313325330132,43.037214885954384,,0.0454063871651279,,45.0,39.0,38.0,,,,COOL,COOL,COOL
Otto Stenberg,STL,C,Red,32.83313325330132,43.037214885954384,,0.0,,45.0,39.0,38.0,,,,COOL,COOL,COOL
Otto Stenberg,STL,C,Red,32.83313325330132,43.037214885954384,,,,45.0,39.0,38.0,,,,COOL,COOL,COOL
Haydn Fleury,WPG,D,Red,23.289315726290518,7.322929171668667,,0.0,,19.0,33.0,31.0,,,,COOL,COOL,COOL
Haydn Fleury,WPG,D,Red,23.289315726290518,7.322929171668667,,0.0,,19.0,33.0,31.0,,,,COOL,COOL,COOL
Haydn Fleury,WPG,D,Red,23.289315726290518,7.322929171668667,,0.0,,19.0,33.0,31.0,,,,COOL,COOL,COOL
Luca Del Bel Belluz,CBJ,C,Red,21.008403361344538,19.08763505402161,,0.008873114463176575,,28.0,31.0,29.0,,,,COOL,COOL,COOL
Luca Del Bel Belluz,CBJ,C,Red,21.008403361344538,19.08763505402161,,,,28.0,31.0,29.0,,,,COOL,COOL,COOL
Luca Del Bel Belluz,CBJ,C,Red,21.008403361344538,19.08763505402161,,0.0,,28.0,31.0,29.0,,,,COOL,COOL,COOL
Brandt Clarke,LAK,D,Red,50.42016806722689,79.59183673469387,,0.02315112540192926,,71.0,50.0,50.0,,,,COOL,COOL,COOL
Brandt Clarke,LAK,D,Red,50.42016806722689,79.59183673469387,,0.0,,71.0,50.0,50.0,,,,COOL,COOL,COOL
Brandt Clarke,LAK,D,Red,50.42016806722689,79.59183673469387,,0.05581395348837209,,71.0,50.0,50.0,,,,COOL,COOL,COOL
Carson Soucy,NYR,D,Red,36.134453781512605,31.392557022809125,,0.009986130374479889,,37.0,41.0,40.0,,,,COOL,COOL,COOL
Carson Soucy,NYR,D,Red,36.134453781512605,31.392557022809125,,0.0,,37.0,41.0,40.0,,,,COOL,COOL,COOL
Carson Soucy,NYR,D,Red,36.134453781512605,31.392557022809125,,0.0,,37.0,41.0,40.0,,,,COOL,COOL,COOL
Hunter Skinner,STL,D,Red,0.7202881152460985,7.322929171668667,,0.0,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Hunter Skinner,STL,D,Red,0.7202881152460985,7.322929171668667,,,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Hunter Skinner,STL,D,Red,0.7202881152460985,7.322929171668667,,,,19.0,18.0,15.0,,,,COOL,COOL,COOL
Quinn Hutson,EDM,R,Red,8.703481392557023,7.322929171668667,,0.031266284523189164,,19.0,23.0,20.0,,,,COOL,COOL,COOL
Quinn Hutson,EDM,R,Red,8.703481392557023,7.322929171668667,,,,19.0,23.0,20.0,,,,COOL,COOL,COOL
Quinn Hutson,EDM,R,Red,8.703481392557023,7.322929171668667,,,,19.0,23.0,20.0,,,,COOL,COOL,COOL
Riley Tufte,BOS,L,Red,14.525810324129651,7.322929171668667,,0.0,,19.0,27.0,24.0,,,,COOL,COOL,COOL
Riley Tufte,BOS,L,Red,14.525810324129651,7.322929171668667,,,,19.0,27.0,24.0,,,,COOL,COOL,COOL
