Date,Game,Player,Team,Pos,Tag,Regression_Heat,Regression_Score,Exp_P_10,L10_P,iXG%,iXA%,Med10_SOG,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp5v5_xGA60,opp5v5_HDCA60,opp5v5_slotShotsAgainst60,Best_Market,Best_Conf,Best_Color,Conf_Goal,Goal_Color,Conf_SOG,SOG_Color,Conf_Point,Point_Color,Matrix_SOG,Line,Odds,Actual,Hit,Result
2026-01-05,UTA@NYR,Brett Berard,NYR,L,,COOL,0.0,1.42,,31.9,7.3,,0.0,,,0.015635179153094463,2.3006725398557215,1.9052581869107135,,SOG,37.0,Red,36.0,Red,37.0,Red,18.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Vladimir Tarasenko,MIN,R,,COOL,0.0,5.83,7.0,81.8,73.6,0.0,1.4153725181836052,,,1.6984470218203263,2.2119651749720517,1.7683525864697314,,SOG,72.0,Yellow,68.0,Yellow,72.0,Yellow,65.0,Yellow,Red,,,,,
2026-01-05,SEA@CGY,Jake Bean,CGY,D,,COOL,0.0,0.93,,15.4,19.1,,0.4951856946354883,,,1.7331499312242091,2.4967343515718317,2.5311952019111033,,POINTS,27.0,Red,24.0,Red,26.0,Red,27.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Jacob Trouba,ANA,D,,COOL,0.58,3.58,3.0,52.4,70.9,0.0,1.1357234603510828,,,2.6770624422561236,2.53865686440473,2.321588353365094,,POINTS,67.0,Yellow,52.0,Gray,52.0,Gray,67.0,Yellow,Red,,,,,
2026-01-05,MIN@LAK,Adrian Kempe,LAK,R,,WARM,1.84,7.84,6.0,91.4,89.9,0.0,1.8580112398210804,,,2.4773483197614405,2.4001480373485893,1.915233197375421,,POINTS,84.0,Green,79.0,Green,79.0,Green,84.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Hunter Brzustewicz,CGY,D,,COOL,0.0,0.28,,9.7,7.3,,0.0,,,0.03236682400539447,2.4967343515718317,2.5311952019111033,,SOG,22.0,Red,20.0,Red,22.0,Red,18.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Frank Vatrano,ANA,R,,WARM,1.06,2.84,3.0,75.6,31.4,0.0,0.7524139949003051,,,1.8057935877607323,2.53865686440473,2.321588353365094,,GOAL,72.0,Yellow,72.0,Yellow,68.0,Yellow,36.0,Red,Red,,,,,
2026-01-05,DET@OTT,Michael Brandsegg-Nygrd,DET,R,,COOL,0.0,2.66,,28.6,19.1,,0.01020408163265306,,,0.01020408163265306,2.03697721571188,1.5773737929138458,,SOG,35.0,Red,34.0,Red,35.0,Red,27.0,Red,Red,,,,,
2026-01-05,UTA@NYR,John Marino,UTA,D,,HOT,3.28,4.28,1.0,46.2,82.5,0.0,1.1242220784724855,,,3.6135709665187035,2.3089910965539513,2.1589703372237854,,POINTS,83.0,Green,49.0,Red,47.0,Red,83.0,Green,Red,,,,,
2026-01-05,MIN@LAK,Andrei Kuzmenko,LAK,L,,COOL,0.0,3.61,6.0,70.8,48.7,0.0,0.9201277955271565,,,1.9936102236421724,2.4001480373485893,1.915233197375421,,SOG,65.0,Yellow,60.0,Gray,65.0,Yellow,43.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Cutter Gauthier,ANA,L,,HOT,3.83,7.83,4.0,92.4,89.9,0.0,2.605448281851605,,,3.4391917320441188,2.53865686440473,2.321588353365094,,POINTS,89.0,Green,82.0,Green,80.0,Green,89.0,Green,Red,,,,,
2026-01-05,UTA@NYR,Nate Schmidt,UTA,D,,COOL,0.0,2.88,,37.2,67.5,,0.9324887559752278,,,3.306096498457626,2.3089910965539513,2.1589703372237854,,POINTS,63.0,Yellow,40.0,Red,41.0,Red,63.0,Yellow,Red,,,,,
2026-01-05,SEA@CGY,Matt Coronato,CGY,R,,COOL,0.77,6.02,6.0,88.1,76.5,0.0,1.8750610371431362,,,2.34382629642892,2.4967343515718317,2.5311952019111033,,GOAL,81.0,Green,81.0,Green,77.0,Green,70.0,Yellow,Red,,,,,
2026-01-05,UTA@NYR,Adam Fox,NYR,D,,COOL,-2.42,9.58,12.0,53.8,95.3,0.0,1.5299153082597214,,,2.841271286768054,2.3006725398557215,1.9052581869107135,,POINTS,78.0,Green,54.0,Gray,53.0,Gray,78.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Ben Meyers,SEA,C,,COOL,0.0,2.84,,45.9,31.4,,1.8001500125010417,,,2.7002250187515626,2.418980739040159,2.3092894883438277,,GOAL,47.0,Red,47.0,Red,47.0,Red,36.0,Red,Red,,,,,
2026-01-05,DET@OTT,Tim Sttzle,OTT,C,,COOL,0.0,9.82,15.0,95.8,95.3,0.0,2.4220441116246416,,,3.369800503129936,2.521235430688774,2.4483478342440375,,SOG,82.0,Green,81.0,Green,82.0,Green,71.0,Yellow,Red,,,,,
2026-01-05,UTA@NYR,Andrew Agozzino,UTA,L,,COOL,0.0,0.05,,1.8,7.3,,0.0,,,0.0,2.3089910965539513,2.1589703372237854,,POINTS,18.0,Red,14.0,Red,16.0,Red,18.0,Red,Red,,,,,
2026-01-05,DET@OTT,Claude Giroux,OTT,R,,COOL,-2.25,6.75,9.0,72.0,91.4,0.0,2.062133566951951,,,3.517757261270975,2.521235430688774,2.4483478342440375,,POINTS,75.0,Green,63.0,Yellow,65.0,Yellow,75.0,Green,Red,,,,,
2026-01-05,ANA@WSH,Alex Killorn,ANA,L,,COOL,0.0,3.68,,67.9,63.7,,0.9929664873810509,,,2.110053785684733,2.53865686440473,2.321588353365094,,GOAL,63.0,Yellow,63.0,Yellow,63.0,Yellow,60.0,Gray,Red,,,,,
2026-01-05,ANA@WSH,Sam Colangelo,ANA,R,,COOL,0.0,0.54,,12.3,7.3,,0.014756517461878997,,,0.029513034923757994,2.53865686440473,2.321588353365094,,SOG,24.0,Red,22.0,Red,24.0,Red,18.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Jonathan Huberdeau,CGY,L,,COOL,0.93,6.54,6.0,87.2,76.5,0.0,1.7266187050359711,,,2.4665981500513876,2.4967343515718317,2.5311952019111033,,GOAL,80.0,Green,80.0,Green,76.0,Green,71.0,Yellow,Red,,,,,
2026-01-05,UTA@NYR,Dmitri Simashev,UTA,D,,COOL,0.0,0.8,,22.1,19.1,,0.16787129867101888,,,1.1750990906971321,2.3089910965539513,2.1589703372237854,,SOG,30.0,Red,29.0,Red,30.0,Red,27.0,Red,Red,,,,,
2026-01-05,DET@OTT,Travis Hamonic,DET,D,,COOL,0.0,0.87,,17.6,19.1,,0.2508710801393728,,,1.254355400696864,2.03697721571188,1.5773737929138458,,POINTS,27.0,Red,26.0,Red,27.0,Red,27.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Nick Schmaltz,UTA,C,,COOL,-0.25,7.99,10.0,89.8,93.6,0.0,2.399133646183323,,,2.8989531558048482,2.3089910965539513,2.1589703372237854,,GOAL,79.0,Green,79.0,Green,78.0,Green,78.0,Green,Red,,,,,
2026-01-05,UTA@NYR,Jonny Brodzinski,NYR,C,,COOL,0.0,3.35,,58.5,43.0,,1.7890668139149641,,,1.7890668139149641,2.3006725398557215,1.9052581869107135,,GOAL,56.0,Gray,56.0,Gray,56.0,Gray,45.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Kevin Fiala,LAK,L,,COOL,0.28,6.78,6.0,92.6,79.6,0.0,1.3166408777605851,,,1.7217611478407653,2.4001480373485893,1.915233197375421,,GOAL,83.0,Green,83.0,Green,80.0,Green,74.0,Yellow,Red,,,,,
2026-01-05,SEA@CGY,Jacob Melanson,SEA,R,,COOL,0.0,4.16,,25.3,31.4,,0.03397508493771234,,,0.022650056625141562,2.418980739040159,2.3092894883438277,,POINTS,36.0,Red,31.0,Red,33.0,Red,36.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Samuel Honzek,CGY,L,,COOL,0.0,2.68,,44.0,26.3,,0.9292720702116676,,,2.47805885389778,2.4967343515718317,2.5311952019111033,,SOG,46.0,Red,45.0,Red,46.0,Red,32.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Logan Cooley,UTA,C,,COOL,0.0,6.46,8.0,84.3,63.7,0.0,2.3971034999375753,,,3.7454742186524617,2.3089910965539513,2.1589703372237854,,SOG,74.0,Yellow,72.0,Yellow,74.0,Yellow,56.0,Gray,Red,,,,,
2026-01-05,MIN@LAK,Anze Kopitar,LAK,C,,WARM,1.33,6.33,5.0,75.5,82.5,0.0,1.4527845036319613,,,2.7845036319612593,2.4001480373485893,1.915233197375421,,POINTS,78.0,Green,75.0,Green,68.0,Yellow,78.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Yan Kuznetsov,CGY,D,,COOL,0.0,2.34,,27.4,43.0,,0.6140829694323144,,,1.965065502183406,2.4967343515718317,2.5311952019111033,,POINTS,45.0,Red,33.0,Red,34.0,Red,45.0,Red,Red,,,,,
2026-01-05,DET@OTT,Michael Amadio,OTT,R,,COOL,0.0,3.81,,68.4,63.7,,1.5940018301502494,,,3.0817368716238156,2.521235430688774,2.4483478342440375,,GOAL,64.0,Yellow,64.0,Yellow,63.0,Yellow,60.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Lawson Crouse,UTA,L,,COOL,0.42,4.56,5.0,86.0,63.7,0.0,1.9557245687898954,,,3.055819638734212,2.3089910965539513,2.1589703372237854,,GOAL,78.0,Green,78.0,Green,75.0,Green,59.0,Gray,Red,,,,,
2026-01-05,ANA@WSH,Ryan Poehling,ANA,C,,COOL,-2.19,4.81,7.0,58.2,73.6,0.0,1.9217936740958228,,,2.7225410383024156,2.53865686440473,2.321588353365094,,POINTS,62.0,Yellow,57.0,Gray,56.0,Gray,62.0,Yellow,Red,,,,,
2026-01-05,ANA@WSH,Ross Johnston,ANA,L,,COOL,0.0,3.06,,45.5,63.7,,1.788941091434767,,,2.9273581496205274,2.53865686440473,2.321588353365094,,POINTS,60.0,Gray,47.0,Red,47.0,Red,60.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Brandon Tanev,UTA,L,,COOL,0.0,0.9,,31.0,19.1,,0.21931160523911056,,,0.8772464209564422,2.3089910965539513,2.1589703372237854,,SOG,37.0,Red,36.0,Red,37.0,Red,27.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Danila Yurov,MIN,R,,COOL,0.0,4.49,,68.1,67.5,,2.1007586072748494,,,2.941062050184789,2.2119651749720517,1.7683525864697314,,GOAL,64.0,Yellow,64.0,Yellow,63.0,Yellow,63.0,Yellow,Red,,,,,
2026-01-05,MIN@LAK,Samuel Helenius,LAK,C,,COOL,0.0,0.1,,5.9,7.3,,0.01309757694826457,,,0.02619515389652914,2.4001480373485893,1.915233197375421,,SOG,19.0,Red,17.0,Red,19.0,Red,18.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Daemon Hunt,MIN,D,,COOL,0.0,1.82,,7.6,26.3,,0.007265681763138775,,,0.021797045289416325,2.2119651749720517,1.7683525864697314,,POINTS,32.0,Red,18.0,Red,20.0,Red,32.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Carson Lambos,MIN,D,,COOL,0.0,0.6,,3.8,7.3,,0.0,,,0.11070110701107011,2.2119651749720517,1.7683525864697314,,POINTS,18.0,Red,15.0,Red,18.0,Red,18.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Berkly Catton,SEA,C,,COOL,0.0,3.02,,44.3,43.0,,0.8083983607477685,,,1.4146971313085948,2.418980739040159,2.3092894883438277,,GOAL,46.0,Red,46.0,Red,46.0,Red,45.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Martin Fehrvry,WSH,D,,COOL,0.0,2.92,,48.3,63.7,,0.9011940821588605,,,2.7035822464765813,2.566977363515313,2.1870838881491346,,POINTS,60.0,Gray,49.0,Red,49.0,Red,60.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Alexis Lafrenire,NYR,L,,WARM,1.34,5.83,6.0,85.8,82.5,0.0,1.419819630321037,,,2.5556753345778667,2.3006725398557215,1.9052581869107135,,GOAL,80.0,Green,80.0,Green,75.0,Green,74.0,Yellow,Red,,,,,
2026-01-05,SEA@CGY,Matvei Gridin,CGY,R,,COOL,0.0,1.02,,13.4,7.3,,0.01913265306122449,,,0.05739795918367347,2.4967343515718317,2.5311952019111033,,SOG,24.0,Red,23.0,Red,24.0,Red,18.0,Red,Red,,,,,
2026-01-05,DET@OTT,Ben Chiarot,DET,D,,COOL,0.0,1.61,,34.9,43.0,,0.6093561559782493,,,2.208916065421154,2.03697721571188,1.5773737929138458,,POINTS,45.0,Red,39.0,Red,39.0,Red,45.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Brock Faber,MIN,D,,COOL,-1.65,4.35,6.0,60.5,79.6,0.0,0.905730487120435,,,2.4385051576319405,2.2119651749720517,1.7683525864697314,,POINTS,68.0,Yellow,53.0,Gray,57.0,Gray,68.0,Yellow,Red,,,,,
2026-01-05,MIN@LAK,Nicolas Aube-Kubel,MIN,R,,COOL,0.0,4.1,,17.3,19.1,,0.0,,,0.0,2.2119651749720517,1.7683525864697314,,POINTS,27.0,Red,26.0,Red,27.0,Red,27.0,Red,Red,,,,,
2026-01-05,DET@OTT,Mason Appleton,DET,C,,COOL,0.0,2.81,,48.3,48.7,,1.5269765863590092,,,2.5958601968103157,2.03697721571188,1.5773737929138458,,POINTS,49.0,Red,49.0,Red,49.0,Red,49.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Ryan Hartman,MIN,R,,COOL,0.0,3.94,4.0,78.8,54.0,0.0,0.8941322570630239,,,1.11766532132878,2.2119651749720517,1.7683525864697314,,SOG,70.0,Yellow,69.0,Yellow,70.0,Yellow,53.0,Gray,Red,,,,,
2026-01-05,DET@OTT,Hayden Hodgson,OTT,R,,COOL,0.0,0.57,,15.6,7.3,,0.0,,,0.035211267605633804,2.521235430688774,2.4483478342440375,,SOG,26.0,Red,24.0,Red,26.0,Red,18.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Bogdan Trineyev,WSH,R,,COOL,0.0,0.7,,6.4,7.3,,0.0,,,0.0,2.566977363515313,2.1870838881491346,,SOG,19.0,Red,17.0,Red,19.0,Red,18.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Jeff Malott,LAK,L,,COOL,0.0,1.47,,51.3,7.3,,0.9444687363358111,,,2.203760384783559,2.4001480373485893,1.915233197375421,,GOAL,51.0,Gray,51.0,Gray,51.0,Gray,18.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Chris Kreider,ANA,L,,HOT,3.55,5.99,1.0,92.7,63.7,0.0,1.0146561443066517,,,2.9171364148816235,2.53865686440473,2.321588353365094,,GOAL,91.0,Green,91.0,Green,80.0,Green,73.0,Yellow,Red,,,,,
2026-01-05,DET@OTT,Drake Batherson,OTT,R,,COOL,0.05,9.05,9.0,89.3,93.6,0.0,2.409101048405086,,,2.867977438577483,2.521235430688774,2.4483478342440375,,POINTS,83.0,Green,80.0,Green,78.0,Green,83.0,Green,Red,,,,,
2026-01-05,DET@OTT,Nick Cousins,OTT,C,,COOL,0.0,1.95,,51.7,37.0,,1.5209768051037222,,,2.129367527145211,2.521235430688774,2.4483478342440375,,GOAL,51.0,Gray,51.0,Gray,51.0,Gray,40.0,Red,Red,,,,,
2026-01-05,DET@OTT,Dennis Gilbert,OTT,D,,COOL,0.0,0.0,,0.7,7.3,,0.0,,,0.0,2.521235430688774,2.4483478342440375,,POINTS,18.0,Red,13.0,Red,16.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Will Borgen,NYR,D,,COOL,0.0,0.88,,25.0,26.3,,0.4160887656033287,,,1.7683772538141471,2.3006725398557215,1.9052581869107135,,SOG,33.0,Red,31.0,Red,33.0,Red,32.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Rasmus Sandin,WSH,D,,COOL,-0.42,3.58,4.0,34.0,70.9,0.0,1.3462976813762153,,,2.7961567228582935,2.566977363515313,2.1870838881491346,,POINTS,65.0,Yellow,39.0,Red,39.0,Red,65.0,Yellow,Red,,,,,
2026-01-05,DET@OTT,Thomas Chabot,OTT,D,,COOL,-0.56,5.44,6.0,41.9,70.9,0.0,0.81998329663655,,,3.9632526004099917,2.521235430688774,2.4483478342440375,,POINTS,64.0,Yellow,42.0,Red,44.0,Red,64.0,Yellow,Red,,,,,
2026-01-05,SEA@CGY,Jordan Eberle,SEA,R,,COOL,-0.83,7.51,9.0,97.0,76.5,0.0,1.2100162455884824,,,2.0166937426474707,2.418980739040159,2.3092894883438277,,GOAL,83.0,Green,83.0,Green,83.0,Green,66.0,Yellow,Red,,,,,
2026-01-05,UTA@NYR,J.T. Miller,NYR,C,,COOL,0.18,6.61,8.0,88.4,73.6,0.0,1.3651877133105803,,,1.9340159271899886,2.3006725398557215,1.9052581869107135,,GOAL,79.0,Green,79.0,Green,77.0,Green,64.0,Yellow,Red,,,,,
2026-01-05,DET@OTT,Tyler Kleven,OTT,D,,COOL,0.0,2.01,,36.4,43.0,,0.5590235721606261,,,1.565266002049753,2.521235430688774,2.4483478342440375,,POINTS,45.0,Red,40.0,Red,41.0,Red,45.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Kevin Bahl,CGY,D,,COOL,0.0,1.43,,31.9,37.0,,0.5983758370138196,,,2.735432397777461,2.4967343515718317,2.5311952019111033,,POINTS,40.0,Red,36.0,Red,37.0,Red,40.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Nikita Nesterenko,ANA,C,,COOL,0.0,4.33,,48.7,59.1,,1.6593685180917261,,,2.074210647614658,2.53865686440473,2.321588353365094,,POINTS,57.0,Gray,49.0,Red,49.0,Red,57.0,Gray,Red,,,,,
2026-01-05,MIN@LAK,Zach Bogosian,MIN,D,,COOL,0.0,1.61,,18.8,31.4,,0.7556675062972292,,,2.8337531486146097,2.2119651749720517,1.7683525864697314,,POINTS,36.0,Red,27.0,Red,28.0,Red,36.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Kevin Rooney,UTA,C,,COOL,0.0,1.3,,5.9,7.3,,0.10273972602739725,,,0.10273972602739725,2.3089910965539513,2.1589703372237854,,SOG,19.0,Red,17.0,Red,19.0,Red,18.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Justin Sourdif,WSH,R,,COOL,-0.29,3.66,6.0,72.1,59.1,0.0,1.2175249807840123,,,2.5457340507302075,2.566977363515313,2.1870838881491346,,GOAL,66.0,Yellow,66.0,Yellow,66.0,Yellow,51.0,Gray,Red,,,,,
2026-01-05,SEA@CGY,Kaapo Kakko,SEA,R,,COOL,0.0,4.89,,48.0,59.1,,1.4697305493992767,,,2.0996150705703953,2.418980739040159,2.3092894883438277,,POINTS,57.0,Gray,49.0,Red,49.0,Red,57.0,Gray,Red,,,,,
2026-01-05,SEA@CGY,Adam Klapka,CGY,R,,COOL,0.0,2.15,,51.9,43.0,,1.1292346298619824,,,1.9358307940491128,2.4967343515718317,2.5311952019111033,,GOAL,51.0,Gray,51.0,Gray,51.0,Gray,45.0,Red,Red,,,,,
