Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,Med10_SOG,Trim10_SOG,Avg5_SOG,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result
2026-01-05,DET@OTT,Axel Sandin-Pellikka,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,39.7,70.9,1.0,0.875,0.6,3.0,1.0,10.0,0.0,1.0,0.8402925462938949,,,1.8673167695419888,2.03697721571188,1.5773737929138458,,16.1,45.4,16.1,3.09,0.53,8.75,0.09,-0.47,-1.25,COOL,COOL,COOL,Yellow,Red,Red,54,36,33,POINTS,54,,,
2026-01-05,DET@OTT,Nick Cousins,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,51.7,37.0,,,,,,,,,1.5209768051037222,,,2.129367527145211,2.521235430688774,2.4483478342440375,,72.3,58.2,72.3,1.95,0.92,,,,,COOL,COOL,COOL,Red,Red,Red,47,54,54,SOG,54,,,
2026-01-05,SEA@CGY,Jani Nyman,SEA,R,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,56.4,26.3,,,,,,,,,1.0279106288814335,,,1.54186594332215,2.418980739040159,2.3092894883438277,,56.9,46.7,56.9,2.57,1.74,,,,,COOL,COOL,COOL,Red,Red,Red,37,54,54,SOG,54,,,
2026-01-05,SEA@CGY,Ryan Winterton,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,57.0,43.0,,,,,,,,,1.2455669924746995,,,2.3354381108900615,2.418980739040159,2.3092894883438277,,56.9,56.2,56.9,2.5,1.15,,,,,COOL,COOL,COOL,Red,Red,Red,48,54,54,SOG,54,,,
2026-01-05,UTA@NYR,Kevin Stenlund,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,63.2,54.0,,,,,,,,,0.7734727494091528,,,1.5469454988183056,2.3089910965539513,2.1589703372237854,,42.5,41.6,42.5,2.89,1.22,,,,,COOL,COOL,COOL,Red,Red,Red,48,53,54,GOAL,54,,,
2026-01-05,UTA@NYR,Jack McBain,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,78.0,48.7,1.0,1.125,1.0,1.0,1.0,13.0,0.0,0.0,1.2314428405281521,,,2.4628856810563042,2.3089910965539513,2.1589703372237854,,42.5,56.7,42.5,3.38,1.95,11.25,2.38,0.95,-1.75,HOT,COOL,COOL,Red,Red,Red,49,54,53,SOG,54,,,
2026-01-05,ANA@WSH,Radko Gudas,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,23.9,54.0,,,,,,,,,1.1554663991975929,,,2.599799398194584,2.53865686440473,2.321588353365094,,72.8,57.2,72.8,2.88,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,54,34,33,POINTS,54,,,
2026-01-05,DET@OTT,Nate Danielson,DET,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,55.8,43.0,,,,,,,,,0.8980355472404116,,,1.3470533208606175,2.03697721571188,1.5773737929138458,,16.1,42.8,16.1,3.25,1.47,,,,,COOL,COOL,COOL,Red,Red,Red,43,52,53,GOAL,53,,,
2026-01-05,UTA@NYR,Jonny Brodzinski,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,58.5,43.0,,,,,,,,,1.7890668139149641,,,1.7890668139149641,2.3006725398557215,1.9052581869107135,,31.6,57.8,31.6,3.35,1.56,,,,,COOL,COOL,COOL,Red,Red,Red,46,53,53,SOG,53,,,
2026-01-05,MIN@LAK,Joel Armia,LAK,R,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,72.3,54.0,1.0,1.125,1.2,2.0,2.0,12.0,1.0,0.0,1.1682832726354884,,,1.6875202826957054,2.4001480373485893,1.915233197375421,,43.0,50.1,43.0,3.51,1.76,11.25,1.51,-0.24,-0.75,WARM,COOL,COOL,Red,Red,Red,49,51,53,GOAL,53,,,
2026-01-05,ANA@WSH,Drew Helleson,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,20.3,54.0,,,,,,,,,0.7369282957071003,,,2.737162241197801,2.53865686440473,2.321588353365094,,72.8,50.1,72.8,2.17,0.23,,,,,COOL,COOL,COOL,Red,Red,Red,53,32,31,POINTS,53,,,
2026-01-05,ANA@WSH,Sonny Milano,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,45.9,31.4,,,,,,,,,2.122820318423048,,,3.335860500379075,2.566977363515313,2.1870838881491346,,69.7,71.2,69.7,2.48,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,47,52,52,SOG,52,,,
2026-01-05,UTA@NYR,Vladislav Gavrikov,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,46.8,59.1,,,,,,,,,0.8221211486859383,,,1.781262488819533,2.3006725398557215,1.9052581869107135,,31.6,44.4,31.6,2.57,0.71,,,,,COOL,COOL,COOL,Red,Red,Red,52,46,46,POINTS,52,,,
2026-01-05,UTA@NYR,Taylor Raddysh,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,56.8,37.0,,,,,,,,,1.388942474632509,,,1.9445194644855126,2.3006725398557215,1.9052581869107135,,31.6,55.1,31.6,2.06,1.06,,,,,COOL,COOL,COOL,Red,Red,Red,42,52,52,SOG,52,,,
2026-01-05,SEA@CGY,Adam Klapka,CGY,R,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,51.9,43.0,,,,,,,,,1.1292346298619824,,,1.9358307940491128,2.4967343515718317,2.5311952019111033,,71.7,51.8,71.7,2.15,0.9,,,,,COOL,COOL,COOL,Red,Red,Red,48,52,52,SOG,52,,,
2026-01-05,MIN@LAK,Alex Turcotte,LAK,C,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,74.4,43.0,1.0,0.875,0.8,1.0,0.0,13.0,0.0,1.0,1.107838396272036,,,1.740888908427485,2.4001480373485893,1.915233197375421,,43.0,49.4,43.0,3.22,1.93,8.75,2.22,1.93,-4.25,HOT,WARM,COOL,Red,Red,Red,44,52,51,SOG,52,,,
2026-01-05,SEA@CGY,Ryan Lomberg,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,50.3,26.3,,,,,,,,,0.9330776009538126,,,1.8661552019076253,2.4967343515718317,2.5311952019111033,,71.7,47.6,71.7,1.47,0.93,,,,,COOL,COOL,COOL,Red,Red,Red,38,51,51,SOG,51,,,
2026-01-05,MIN@LAK,Brian Dumoulin,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,30.8,59.1,,,,,,,,,0.6288523444713398,,,1.796720984203828,2.4001480373485893,1.915233197375421,,43.0,42.0,43.0,2.4,0.4,,,,,COOL,COOL,COOL,Red,Red,Red,51,36,35,POINTS,51,,,
2026-01-05,DET@OTT,Elmer Soderblom,DET,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,51.6,19.1,,,,,,,,,0.6928406466512702,,,1.3856812933025404,2.03697721571188,1.5773737929138458,,16.1,39.6,16.1,1.83,1.43,,,,,COOL,COOL,COOL,Red,Red,Red,29,50,50,SOG,50,,,
2026-01-05,SEA@CGY,Frederick Gaudreau,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,49.5,43.0,,,,,,,,,1.043730369654506,,,1.9135056776999275,2.418980739040159,2.3092894883438277,,56.9,50.4,56.9,3.2,1.28,,,,,COOL,COOL,COOL,Red,Red,Red,47,50,50,SOG,50,,,
2026-01-05,SEA@CGY,Ryker Evans,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,18.4,48.7,,,,,,,,,0.9189534141671984,,,2.1442246330567962,2.418980739040159,2.3092894883438277,,56.9,49.3,56.9,2.68,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,50,33,31,POINTS,50,,,
2026-01-05,MIN@LAK,Jake Middleton,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,33.8,59.1,,,,,,,,,0.8436593725283417,,,2.1091484313208544,2.2119651749720517,1.7683525864697314,,23.6,47.4,23.6,2.74,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,50,35,34,POINTS,50,,,
2026-01-05,ANA@WSH,Ryan Strome,ANA,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,52.9,37.0,,,,,,,,,1.375726077652094,,,2.4763069397737696,2.53865686440473,2.321588353365094,,72.8,58.4,72.8,3.67,1.76,,,,,COOL,COOL,COOL,Red,Red,Red,45,50,50,SOG,50,,,
2026-01-05,ANA@WSH,Pavel Mintyukov,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,43.5,48.7,,,,,,,,,1.021759697256386,,,2.270577105014191,2.53865686440473,2.321588353365094,,72.8,52.3,72.8,2.44,0.77,,,,,COOL,COOL,COOL,Red,Red,Red,50,45,45,POINTS,50,,,
2026-01-05,DET@OTT,Mason Appleton,DET,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,48.3,48.7,,,,,,,,,1.5269765863590092,,,2.5958601968103157,2.03697721571188,1.5773737929138458,,16.1,61.6,16.1,2.81,0.99,,,,,COOL,COOL,COOL,Red,Red,Red,49,48,48,POINTS,49,,,
2026-01-05,SEA@CGY,Joel Hanley,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,29.8,48.7,,,,,,,,,0.7054443319507495,,,1.646036774551749,2.4967343515718317,2.5311952019111033,,71.7,41.2,71.7,1.97,0.39,,,,,COOL,COOL,COOL,Red,Red,Red,49,40,39,POINTS,49,,,
2026-01-05,MIN@LAK,Jared Spurgeon,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,49.1,59.1,,,,,,,,,0.4269247189412267,,,1.8784687633413975,2.2119651749720517,1.7683525864697314,,23.6,40.9,23.6,2.63,0.77,,,,,COOL,COOL,COOL,Red,Red,Red,49,43,43,POINTS,49,,,
2026-01-05,MIN@LAK,Marcus Foligno,MIN,L,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,58.2,37.0,,,,,,,,,0.7981199840376003,,,1.1173679776526404,2.2119651749720517,1.7683525864697314,,23.6,40.4,23.6,2.54,1.32,,,,,COOL,COOL,COOL,Red,Red,Red,37,49,49,SOG,49,,,
2026-01-05,ANA@WSH,Trevor van Riemsdyk,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,32.3,43.0,,,,,,,,,0.8104457451598379,,,1.7559657811796487,2.566977363515313,2.1870838881491346,,69.7,43.8,69.7,2.11,0.55,,,,,COOL,COOL,COOL,Red,Red,Red,48,45,44,POINTS,48,,,
2026-01-05,DET@OTT,Stephen Halliday,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,26.8,48.7,,,,,,,,,0.030779753761969904,,,0.030779753761969904,2.521235430688774,2.4483478342440375,,72.3,32.9,72.3,4.52,0.77,,,,,COOL,COOL,COOL,Red,Red,Red,48,40,39,POINTS,48,,,
2026-01-05,DET@OTT,Lars Eller,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,41.4,37.0,,,,,,,,,1.0180995475113122,,,1.4253393665158371,2.521235430688774,2.4483478342440375,,72.3,46.1,72.3,2.29,0.86,,,,,COOL,COOL,COOL,Red,Red,Red,45,48,48,SOG,48,,,
2026-01-05,SEA@CGY,Ben Meyers,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,45.9,31.4,,,,,,,,,1.8001500125010417,,,2.7002250187515626,2.418980739040159,2.3092894883438277,,56.9,64.7,56.9,2.84,1.41,,,,,COOL,COOL,COOL,Red,Red,Red,43,48,48,SOG,48,,,
2026-01-05,SEA@CGY,Adam Larsson,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,26.5,48.7,,,,,,,,,0.6637780031345072,,,1.4935005070526413,2.418980739040159,2.3092894883438277,,56.9,39.7,56.9,1.85,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,48,37,36,POINTS,48,,,
2026-01-05,SEA@CGY,Samuel Honzek,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,44.0,26.3,,,,,,,,,0.9292720702116676,,,2.47805885389778,2.4967343515718317,2.5311952019111033,,71.7,51.8,71.7,2.68,1.57,,,,,COOL,COOL,COOL,Red,Red,Red,39,48,48,SOG,48,,,
2026-01-05,UTA@NYR,Kailer Yamamoto,UTA,R,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,48.7,43.0,,,,,,,,,2.00731057555294,,,3.1224831175267953,2.3089910965539513,2.1589703372237854,,42.5,69.5,42.5,3.18,1.26,,,,,COOL,COOL,COOL,Red,Red,Red,48,45,45,POINTS,48,,,
2026-01-05,UTA@NYR,Daniil But,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,53.6,26.3,,,,,,,,,0.0,,,0.030703101013202335,2.3089910965539513,2.1589703372237854,,42.5,29.2,42.5,3.85,2.52,,,,,COOL,COOL,COOL,Red,Red,Red,30,48,48,SOG,48,,,
2026-01-05,MIN@LAK,Nico Sturm,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,57.5,37.0,,,,,,,,,1.4814814814814814,,,1.7777777777777777,2.2119651749720517,1.7683525864697314,,23.6,54.5,23.6,3.97,2.06,,,,,COOL,COOL,COOL,Red,Red,Red,39,48,48,SOG,48,,,
2026-01-05,SEA@CGY,Berkly Catton,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,44.3,43.0,,,,,,,,,0.8083983607477685,,,1.4146971313085948,2.418980739040159,2.3092894883438277,,56.9,41.4,56.9,3.02,1.09,,,,,COOL,COOL,COOL,Red,Red,Red,45,47,47,SOG,47,,,
2026-01-05,SEA@CGY,Jamie Oleksiak,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,33.6,43.0,,,,,,,,,0.8924974433666987,,,2.5659301496792586,2.418980739040159,2.3092894883438277,,56.9,51.6,56.9,1.85,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,47,41,40,POINTS,47,,,
2026-01-05,SEA@CGY,Yan Kuznetsov,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,27.4,43.0,,,,,,,,,0.6140829694323144,,,1.965065502183406,2.4967343515718317,2.5311952019111033,,71.7,43.4,71.7,2.34,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,47,39,38,POINTS,47,,,
2026-01-05,MIN@LAK,Jeff Malott,LAK,L,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,51.3,7.3,,,,,,,,,0.9444687363358111,,,2.203760384783559,2.4001480373485893,1.915233197375421,,43.0,50.0,43.0,1.47,1.47,,,,,COOL,COOL,COOL,Red,Red,Red,24,47,47,SOG,47,,,
2026-01-05,DET@OTT,Tyler Kleven,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,36.4,43.0,,,,,,,,,0.5590235721606261,,,1.565266002049753,2.521235430688774,2.4483478342440375,,72.3,38.4,72.3,2.01,0.58,,,,,COOL,COOL,COOL,Red,Red,Red,46,45,45,POINTS,46,,,
2026-01-05,UTA@NYR,Braden Schneider,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,33.1,48.7,,,,,,,,,0.5710659898477157,,,1.794778825235678,2.3006725398557215,1.9052581869107135,,31.6,40.8,31.6,1.81,0.42,,,,,COOL,COOL,COOL,Red,Red,Red,46,39,38,POINTS,46,,,
2026-01-05,MIN@LAK,Mikey Anderson,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,35.3,48.7,,,,,,,,,0.631246712256707,,,2.074096340272037,2.4001480373485893,1.915233197375421,,43.0,44.4,43.0,1.98,0.48,,,,,COOL,COOL,COOL,Red,Red,Red,46,38,37,POINTS,46,,,
2026-01-05,MIN@LAK,Cody Ceci,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,36.4,48.7,,,,,,,,,0.5959771542090887,,,1.5892724112242365,2.4001480373485893,1.915233197375421,,43.0,39.4,43.0,2.01,0.51,,,,,COOL,COOL,COOL,Red,Red,Red,45,39,38,POINTS,45,,,
2026-01-05,DET@OTT,Nikolas Matinpalo,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,19.9,37.0,,,,,,,,,0.4706497581383187,,,1.8825990325532749,2.521235430688774,2.4483478342440375,,72.3,41.2,72.3,1.72,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,44,36,35,POINTS,44,,,
2026-01-05,UTA@NYR,Adam Edstrom,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,42.2,26.3,,,,,,,,,1.056260544267586,,,2.3765862246020686,2.3006725398557215,1.9052581869107135,,31.6,53.8,31.6,1.92,1.09,,,,,COOL,COOL,COOL,Red,Red,Red,36,44,44,SOG,44,,,
2026-01-05,UTA@NYR,Matthew Robertson,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,28.1,43.0,,,,,,,,,0.8476286579212916,,,1.9374369323915237,2.3006725398557215,1.9052581869107135,,31.6,46.4,31.6,1.87,0.4,,,,,COOL,COOL,COOL,Red,Red,Red,44,36,35,POINTS,44,,,
2026-01-05,SEA@CGY,Ryan Lindgren,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,34.6,43.0,,,,,,,,,0.38441003737319807,,,1.633742658836092,2.418980739040159,2.3092894883438277,,56.9,38.2,56.9,1.77,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,44,42,41,POINTS,44,,,
2026-01-05,SEA@CGY,Kevin Bahl,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,31.9,37.0,,,,,,,,,0.5983758370138196,,,2.735432397777461,2.4967343515718317,2.5311952019111033,,71.7,48.3,71.7,1.43,0.43,,,,,COOL,COOL,COOL,Red,Red,Red,44,41,40,POINTS,44,,,
2026-01-05,SEA@CGY,John Beecher,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,37.4,26.3,,,,,,,,,0.5797101449275363,,,0.8695652173913043,2.4967343515718317,2.5311952019111033,,71.7,37.0,71.7,1.65,0.85,,,,,COOL,COOL,COOL,Red,Red,Red,36,44,44,SOG,44,,,
2026-01-05,ANA@WSH,Ian Moore,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,35.8,37.0,,,,,,,,,0.9498680738786279,,,2.691292875989446,2.53865686440473,2.321588353365094,,72.8,53.8,72.8,2.21,0.73,,,,,COOL,COOL,COOL,Red,Red,Red,44,41,40,POINTS,44,,,
2026-01-05,DET@OTT,Ben Chiarot,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,34.9,43.0,,,,,,,,,0.6093561559782493,,,2.208916065421154,2.03697721571188,1.5773737929138458,,16.1,44.8,16.1,1.61,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,43,41,40,POINTS,43,,,
2026-01-05,ANA@WSH,Declan Chisholm,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,10.9,31.4,,,,,,,,,0.8703360464179225,,,2.3208961237811265,2.566977363515313,2.1870838881491346,,69.7,49.0,69.7,2.21,0.21,,,,,COOL,COOL,COOL,Red,Red,Red,43,33,31,POINTS,43,,,
2026-01-05,SEA@CGY,Tye Kartye,SEA,L,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,37.6,37.0,,,,,,,,,1.1406844106463878,,,1.7110266159695817,2.418980739040159,2.3092894883438277,,56.9,49.7,56.9,1.81,0.63,,,,,COOL,COOL,COOL,Red,Red,Red,43,43,43,POINTS,43,,,
2026-01-05,DET@OTT,Albert Johansson,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,26.8,43.0,,,,,,,,,0.5009183503088996,,,1.602938720988479,2.03697721571188,1.5773737929138458,,16.1,38.8,16.1,1.45,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,42,36,35,POINTS,42,,,
2026-01-05,UTA@NYR,Liam O'Brien,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,42.4,19.1,,,,,,,,,0.878334417696812,,,1.4638906961613534,2.3089910965539513,2.1589703372237854,,42.5,42.7,42.5,1.59,1.16,,,,,COOL,COOL,COOL,Red,Red,Red,29,42,41,SOG,42,,,
2026-01-05,UTA@NYR,Carson Soucy,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,36.1,31.4,,,,,,,,,0.5991678224687933,,,1.9972260748959778,2.3006725398557215,1.9052581869107135,,31.6,43.3,31.6,1.29,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,37,41,40,SOG,41,,,
2026-01-05,SEA@CGY,Brayden Pachal,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,18.4,31.4,,,,,,,,,0.6797155264648499,,,2.03914657939455,2.4967343515718317,2.5311952019111033,,71.7,44.3,71.7,1.76,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,40,34,32,POINTS,40,,,
2026-01-05,MIN@LAK,Vinnie Hinostroza,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,42.2,37.0,,,,,,,,,0.7715801318116059,,,1.3502652306703102,2.2119651749720517,1.7683525864697314,,23.6,40.7,23.6,2.21,0.87,,,,,COOL,COOL,COOL,Red,Red,Red,37,40,39,SOG,40,,,
2026-01-05,ANA@WSH,Jansen Harkins,ANA,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,33.8,7.3,,,,,,,,,1.0648787221455334,,,1.4198382961940446,2.53865686440473,2.321588353365094,,72.8,46.8,72.8,0.98,0.98,,,,,COOL,COOL,COOL,Red,Red,Red,26,40,39,SOG,40,,,
2026-01-05,UTA@NYR,Brett Berard,NYR,L,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,31.9,7.3,,,,,,,,,0.0,,,0.015635179153094463,2.3006725398557215,1.9052581869107135,,31.6,28.2,31.6,1.42,1.42,,,,,COOL,COOL,COOL,Red,Red,Red,20,38,37,SOG,38,,,
2026-01-05,UTA@NYR,Gabe Perreault,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,27.2,37.0,,,,,,,,,0.023121387283236993,,,0.038535645472061654,2.3006725398557215,1.9052581869107135,,31.6,32.9,31.6,5.27,1.27,,,,,COOL,COOL,COOL,Red,Red,Red,38,36,35,POINTS,38,,,
2026-01-05,UTA@NYR,Matt Rempe,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,31.6,7.3,,,,,,,,,0.006779661016949152,,,0.03389830508474576,2.3006725398557215,1.9052581869107135,,31.6,31.3,31.6,0.94,0.94,,,,,COOL,COOL,COOL,Red,Red,Red,21,38,37,SOG,38,,,
2026-01-05,DET@OTT,Michael Brandsegg-Nygrd,DET,R,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,28.6,19.1,,,,,,,,,0.01020408163265306,,,0.01020408163265306,2.03697721571188,1.5773737929138458,,16.1,30.2,16.1,2.66,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,27,37,36,SOG,37,,,
2026-01-05,ANA@WSH,Pierre-Luc Dubois,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,19.1,7.3,,,,,,,,,0.0,,,0.04034065441506051,2.566977363515313,2.1870838881491346,,69.7,29.8,69.7,1.23,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,26,37,36,SOG,37,,,
2026-01-05,UTA@NYR,Urho Vaakanainen,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,17.3,31.4,,,,,,,,,0.7112281857095818,,,2.3707606190319392,2.3006725398557215,1.9052581869107135,,31.6,47.1,31.6,1.92,0.34,,,,,COOL,COOL,COOL,Red,Red,Red,37,30,29,POINTS,37,,,
2026-01-05,SEA@CGY,Jacob Melanson,SEA,R,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,25.3,31.4,,,,,,,,,0.03397508493771234,,,0.022650056625141562,2.418980739040159,2.3092894883438277,,56.9,32.4,56.9,4.16,1.16,,,,,COOL,COOL,COOL,Red,Red,Red,37,37,35,POINTS,37,,,
2026-01-05,SEA@CGY,Joshua Mahura,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,18.0,26.3,,,,,,,,,0.4436229205175601,,,2.8835489833641406,2.418980739040159,2.3092894883438277,,56.9,48.5,56.9,1.34,0.34,,,,,COOL,COOL,COOL,Red,Red,Red,37,33,31,POINTS,37,,,
2026-01-05,DET@OTT,John Leonard,DET,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,25.8,26.3,,,,,,,,,0.025817555938037865,,,0.025817555938037865,2.03697721571188,1.5773737929138458,,16.1,32.2,16.1,4.54,1.69,,,,,COOL,COOL,COOL,Red,Red,Red,31,36,35,SOG,36,,,
2026-01-05,SEA@CGY,Rory Kerins,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,22.2,7.3,,,,,,,,,0.0,,,0.0,2.4967343515718317,2.5311952019111033,,71.7,27.5,71.7,4.8,4.8,,,,,COOL,COOL,COOL,Red,Red,Red,24,36,35,SOG,36,,,
2026-01-05,SEA@CGY,Justin Kirkland,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,21.7,19.1,,,,,,,,,0.013181019332161687,,,0.026362038664323375,2.4967343515718317,2.5311952019111033,,71.7,31.3,71.7,1.91,0.91,,,,,COOL,COOL,COOL,Red,Red,Red,31,36,34,SOG,36,,,
2026-01-05,SEA@CGY,Sam Morton,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,22.6,7.3,,,,,,,,,0.0,,,0.0,2.4967343515718317,2.5311952019111033,,71.7,27.5,71.7,3.3,3.3,,,,,COOL,COOL,COOL,Red,Red,Red,24,36,35,SOG,36,,,
2026-01-05,UTA@NYR,Brandon Tanev,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,31.0,19.1,,,,,,,,,0.21931160523911056,,,0.8772464209564422,2.3089910965539513,2.1589703372237854,,42.5,35.2,42.5,0.9,0.56,,,,,COOL,COOL,COOL,Red,Red,Red,28,36,35,SOG,36,,,
2026-01-05,MIN@LAK,Zach Bogosian,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,18.8,31.4,,,,,,,,,0.7556675062972292,,,2.8337531486146097,2.2119651749720517,1.7683525864697314,,23.6,51.3,23.6,1.61,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,36,27,25,POINTS,36,,,
