Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ivan Miroshnichenko,WSH,L,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,11.6,7.5,578.5,10.6,10.0,0.952,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,0.0,,,2.7224882251400095,2.530716177056402,50.0,72.6,28.0,72.6,1.57,1.57,,,,,COOL,COOL,COOL,Red,Red,Red,20,34,24,SOG,34,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Matthew Kessel,STL,D,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,18.8,19.4,719.0,23.2,19.9,0.964,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,0.7759178101875135,,,2.2725470531986844,1.8471441565408027,50.0,31.5,41.9,31.5,0.81,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,26,33,27,SOG,33,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Dylan McIlrath,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,8.3,7.5,582.0,11.3,8.6,0.95,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,0.0,,,2.7224882251400095,2.530716177056402,50.0,72.6,28.0,72.6,0.26,0.26,,,,,COOL,COOL,COOL,Red,Red,Red,20,33,22,SOG,33,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Bogdan Trineyev,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,7.2,7.5,631.5,16.6,9.2,0.951,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,0.0,,,2.7224882251400095,2.530716177056402,50.0,72.6,28.0,72.6,0.67,0.67,,,,,COOL,COOL,COOL,Red,Red,Red,21,33,22,SOG,33,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Luke Schenn,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,20.5,36.3,814.66,34.4,28.9,0.975,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.8837391987431265,,,2.2065012955772785,1.743580636568375,50.0,17.2,45.5,17.2,1.62,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,33,29,24,POINTS,33,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Dominic Toninato,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,18.8,19.4,551.8,9.3,17.1,0.96,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,0.02184200946487077,,,2.572238918395425,2.4073234283606064,50.0,53.0,32.9,53.0,3.23,1.31,,,,,COOL,COOL,COOL,Red,Red,Red,24,32,25,SOG,32,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Sam Lafferty,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,19.4,19.4,540.94,5.3,16.6,0.96,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,0.013136288998357963,,,2.572238918395425,2.4073234283606064,50.0,53.0,32.3,53.0,0.97,0.41,,,,,COOL,COOL,COOL,Red,Red,Red,24,32,25,SOG,32,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Kevin Rooney,UTA,C,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,6.7,7.5,584.0,11.9,8.0,0.95,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,,,,,50.0,,,,,,0.10273972602739725,,,2.4355116468775493,2.583159612072872,50.0,57.2,34.9,57.2,1.23,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,21,31,22,SOG,31,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Haydn Fleury,WPG,D,Out,Unknown,,,1,-3.0,🔴 OUT,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,23.2,7.5,835.59,37.7,20.6,0.965,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.0,,,2.2065012955772785,1.743580636568375,50.0,17.2,28.0,17.2,0.58,0.58,,,,,COOL,COOL,COOL,Red,Red,Red,16,30,26,SOG,30,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Hugh McGing,STL,L,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,11.6,19.4,652.33,18.5,15.7,0.959,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,0.06525285481239804,,,2.2725470531986844,1.8471441565408027,50.0,31.5,34.6,31.5,4.25,1.05,,,,,COOL,COOL,COOL,Red,Red,Red,25,29,23,SOG,29,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Matt Luff,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,13.4,7.5,548.0,7.9,10.2,0.952,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,0.02225519287833828,,,2.2725470531986844,1.8471441565408027,50.0,31.5,33.3,31.5,0.76,0.76,,,,,COOL,COOL,COOL,Red,Red,Red,17,29,23,SOG,29,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Brett Leason,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,3.4,7.5,334.0,0.7,4.3,0.945,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,0.0,,,2.7224882251400095,2.530716177056402,50.0,72.6,28.0,72.6,0.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,19,29,19,SOG,29,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ethan Del Mastro,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,4.4,7.5,981.0,60.9,16.8,0.96,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,0.0,,,2.572238918395425,2.4073234283606064,50.0,53.0,28.0,53.0,0.29,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,21,29,19,SOG,29,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Andrew Agozzino,UTA,L,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,1.9,7.5,368.0,1.3,3.8,0.945,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,,,,,50.0,,,,,,0.0,,,2.4355116468775493,2.583159612072872,50.0,57.2,28.0,57.2,0.05,0.05,,,,,COOL,COOL,COOL,Red,Red,Red,19,28,19,SOG,28,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Parker Ford,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,22.7,19.4,589.09,13.2,19.7,0.964,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.010422094841063054,,,2.2065012955772785,1.743580636568375,50.0,17.2,31.3,17.2,1.73,0.85,,,,,COOL,COOL,COOL,Red,Red,Red,21,28,25,SOG,28,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Aleksanteri Kaskimaki,STL,C,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,7.8,7.5,623.6,15.9,9.3,0.951,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,0.0,,,2.2725470531986844,1.8471441565408027,50.0,31.5,28.0,31.5,0.32,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,18,27,20,SOG,27,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Elias Salomonsson,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,15.0,7.5,883.75,48.3,19.0,0.963,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.0,,,2.2065012955772785,1.743580636568375,50.0,17.2,28.0,17.2,1.13,1.13,,,,,COOL,COOL,COOL,Red,Red,Red,17,27,22,SOG,27,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Colin Miller,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,15.0,7.5,858.92,42.4,17.9,0.961,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.0,,,2.2065012955772785,1.743580636568375,50.0,17.2,28.0,17.2,0.35,0.35,,,,,COOL,COOL,COOL,Red,Red,Red,17,27,22,SOG,27,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Nikita Chibrikov,WPG,R,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,15.0,7.5,551.75,8.6,11.1,0.953,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.0,,,2.2065012955772785,1.743580636568375,50.0,17.2,28.0,17.2,0.56,0.56,,,,,COOL,COOL,COOL,Red,Red,Red,14,24,20,SOG,24,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Hunter Skinner,STL,D,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,0.8,7.5,645.0,17.9,6.6,0.948,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,0.0,,,2.2725470531986844,1.8471441565408027,50.0,31.5,28.0,31.5,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,18,23,16,SOG,23,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Brad Lambert,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,9.3,7.5,541.5,6.0,8.0,0.95,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.028089887640449437,,,2.2065012955772785,1.743580636568375,50.0,17.2,33.9,17.2,0.52,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,14,21,16,SOG,21,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Danil Zhilkin,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,4.1,7.5,415.0,2.6,5.0,0.946,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,0.0,,,2.2065012955772785,1.743580636568375,50.0,17.2,28.0,17.2,0.47,0.47,,,,,COOL,COOL,COOL,Red,Red,Red,14,18,13,SOG,18,,,,,False
