Date,Game,StartTimeLocal,StartTimeUTC,L10_SOG,L10_G,L10_A,L10_P,L5_G,L5_A,N_games_found,Player,Team,Pos,Tier,SD_PlayerID,Shoots,Position_SD,L10_S,Injury_Source,Injury_Status_Final,SD_InjuryStatus,SD_InjuryNotes,Best_Drought_Market,Best_Drought_Count,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Goal,Goal_ProofCount,Goal_Why,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,24.0,9.0,8.0,17.0,4.0,8.0,10.0,Mark Stone,VGK,R,,30001246.0,R,RW,24.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,0.0,,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,89.7,96.8,A1+A2,19.48,61.8,86.6,1.15,NONE,False,False,50.0,50.0,50.1,50.1,25,5.0,True,2.0,2.375,2.6,2.21,63.0,2.458028757329906,0.8675395614105551,,,0.0,50.0,50.0,50.0,50.1,73.2,50.1,16.08,4.99,22.1,-0.92,-4.01,-1.9,,,,11.09,3.09,,Green,Red,Red,Green,70,70,83,85,ASSISTS,85,0.0,0.0,0.0,0.0,,,,,🅰️ ASSISTS EARNED,False,False,1,,True,4,"iXA,V2,VOL,REG",False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,29.0,5.0,5.0,10.0,5.0,3.0,10.0,Tom Wilson,WSH,R,,30000375.0,R,RW,29.0,DFO,GTD,Scrambled,Scrambled,GOAL,1,GOAL 1,GTD,Unknown,,,1,-1.0,🟡 GTD,FLA,Daniil Tarasov,0.9040404040404041,2.8127313101406366,39.2,Unconfirmed,dailyfaceoff_name_and_stats,96.2,87.8,A1+A2,19.38,61.4,86.3,1.14,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,3.5,2.875,2.6,3.1849999999999996,89.5,2.622154779969651,0.5462822458270106,,,0.0,50.0,50.0,50.0,50.1,74.1,50.1,10.43,4.85,31.85,0.43,-0.15,2.85,,,,5.59,0.59,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,77,0,0,SOG,77,1.0,1.0,1.0,1.0,,,,🥅 D:1,,False,False,2,,False,2,,False,2,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,14.0,2.0,4.0,6.0,2.0,4.0,10.0,Carter Verhaeghe,FLA,C,,30001159.0,L,C,14.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,8,SOG 8,Healthy,Unknown,,,5,0.0,,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,85.8,89.3,A1+A2,17.65,50.7,80.0,1.12,NONE,False,False,50.0,50.0,50.1,50.1,11,2.2,False,1.0,1.375,1.4,1.14,15.0,2.381834541893823,0.8574604350817763,,,0.0,50.0,50.0,50.0,50.1,72.3,50.1,8.09,2.86,11.4,2.09,0.86,-2.6,,,,5.23,1.23,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,66,0,0,SOG,66,1.0,1.0,2.0,8.0,,,,🎯 D:8,,False,False,1,,False,2,,False,1,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Dougie Hamilton,NJD,D,,30000070.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,62.1,54.8,A1+A2,21.63,72.4,61.6,1.05,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.5666869054847197,0.24286581663630843,,,0.0,50.0,50.0,50.0,50.1,40.0,50.1,3.36,1.37,,,,,,,,1.99,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,55,0,0,SOG,55,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,John Hayden,SEA,C,,30002529.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,7.7,7.2,A1+A2,604.67,88.9,23.7,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.56,0.56,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,25,0,0,SOG,25,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Reid Schaefer,NSH,L,,30005648.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,VGK,Akira Schmid,0.8956043956043956,2.46759181317492,41.1,Likely,dailyfaceoff_name_and_stats,38.9,25.9,A1+A2,10.47,4.9,27.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,16,3.2,True,,,,,50.0,1.459163683037222,0.24319394717287035,,,0.0,50.0,50.0,50.0,50.1,60.5,50.1,1.76,0.98,,,,,,,,0.78,,,Red,Red,Red,Red,32,35,49,30,GOAL,49,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,7.0,3.0,4.0,7.0,1.0,2.0,10.0,Chandler Stephenson,SEA,C,,30000596.0,L,C,7.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,10,SOG 10,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,68.0,81.1,A1+A2,19.94,64.3,71.9,1.09,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,1.0,0.625,0.8,0.9299999999999999,5.2,1.0451306413301662,0.2850356294536817,,,0.0,50.0,50.0,50.0,50.1,51.1,50.1,5.64,1.69,9.3,-1.36,-1.31,2.3,,,,3.95,-0.05,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,55,0,0,SOG,55,0.0,3.0,0.0,10.0,,,,🎯 D:10,,False,False,0,,False,1,,False,1,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Frederick Gaudreau,SEA,C,,30002711.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,56.4,54.8,A1+A2,16.29,39.4,52.4,1.01,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,1.0727056019070322,0.4022646007151371,,,0.0,50.0,50.0,50.0,50.1,52.0,50.1,3.89,1.44,,,,,,,,2.45,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,48,0,0,SOG,48,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,15.0,2.0,2.0,4.0,2.0,2.0,10.0,Jackson Blake,CAR,R,,30005405.0,R,RW,15.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,2,GOAL 2,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,94.6,75.4,A1+A2,16.71,42.8,77.5,1.11,NONE,False,False,50.0,50.0,50.1,50.1,20,4.0,True,1.5,1.5,1.6,1.5350000000000001,27.0,1.560627310977942,0.6426112456967997,,,0.0,50.0,50.0,50.0,50.1,63.1,50.1,7.02,3.79,15.35,3.02,1.79,0.35,,,,3.24,1.24,,Yellow,Red,Red,Yellow,67,64,79,69,GOAL,79,0.0,0.0,2.0,2.0,,,,🥅 D:2,🥅 GOAL EARNED,False,True,3,"iXG,REG,G",False,1,,False,1,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,27.0,4.0,6.0,10.0,1.0,4.0,10.0,Nick Suzuki,MTL,C,⭐ STAR,30003667.0,R,C,27.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,3,SOG 3,Healthy,Unknown,,,5,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,97.3,98.6,A1+A2,20.92,69.8,92.3,1.2,STAR,False,True,50.0,50.0,50.1,50.1,17,3.4,True,2.5,2.375,2.0,2.325,67.3,1.5528514347984017,0.8172902288412641,,,0.0,50.0,50.0,50.0,50.1,62.8,50.1,13.86,4.58,23.25,3.86,0.58,-3.75,,,,9.28,3.28,,Green,Red,Red,Yellow,84,82,77,86,ASSISTS,86,0.0,0.0,0.0,3.0,,,,🎯 D:3,🅰️ ASSISTS EARNED,False,False,2,,True,3,"iXA,VOL,REG",False,1,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,14.0,0.0,6.0,6.0,0.0,2.0,10.0,Ben Kindel,PIT,C,,,,,14.0,,,,,GOAL,10,GOAL 10,Healthy,Unknown,,,3,0.0,,CBJ,Elvis Merzlikins,0.8824701195219123,3.836012281018602,96.6,Likely,dailyfaceoff_name_and_stats,85.6,69.9,A1+A2,15.56,35.3,70.1,1.08,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,2.0,1.5,1.8,1.9300000000000002,47.0,1.1164175401600198,0.44656701606400795,,,0.0,50.0,50.0,50.0,50.1,53.4,50.1,5.84,2.83,19.3,-0.16,2.83,5.3,,,,3.01,-2.99,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,71,0,0,SOG,71,0.0,0.0,10.0,10.0,,,,🥅 D:10,,False,False,2,,False,0,,False,1,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,,,,,,,,Jake Middleton,MIN,D,,,,,,,,,,GOAL,0,,Healthy,Unknown,,,4,0.0,,BUF,Ukko-Pekka Luukkonen,0.9044444444444445,2.5926174047028874,32.4,Confirmed,dailyfaceoff_name_and_stats,33.1,59.4,A1+A2,17.19,46.0,44.9,0.98,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.8512874408828166,0.3783499737256963,,,0.0,50.0,50.0,50.0,50.1,46.0,50.1,2.61,0.46,,,,,,,,2.15,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,36,0,0,SOG,36,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,30.0,5.0,2.0,7.0,1.0,0.0,10.0,Sam Reinhart,FLA,C,⭐ STAR,30000980.0,R,C,30.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,8,ASSISTS 8,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,99.3,89.3,A1+A2,21.3,71.5,90.2,1.2,STAR,False,True,50.0,50.0,50.1,50.1,11,2.2,False,3.0,2.875,3.0,3.0,85.9,1.6881154587610065,0.4689209607669463,,,0.0,50.0,50.0,50.0,50.1,64.9,50.1,11.13,5.67,30.0,4.13,0.67,0.0,,,,5.46,3.46,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,83,0,0,SOG,83,1.0,8.0,1.0,1.0,,,,🅰️ D:8,,False,False,1,,False,2,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,25.0,3.0,6.0,9.0,2.0,2.0,10.0,Sam Bennett,FLA,C,,30000559.0,L,C,25.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,3,GOAL 3,Healthy,Unknown,,,5,0.0,,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,95.3,86.1,A1+A2,18.26,53.7,83.7,1.14,NONE,False,False,50.0,50.0,50.1,50.1,11,2.2,False,2.5,2.625,2.6,2.535,72.7,2.324455205811138,0.774818401937046,,,0.0,50.0,50.0,50.0,50.1,72.0,50.1,8.86,4.17,25.35,-0.14,1.17,0.35,,,,4.69,-1.31,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,75,0,0,SOG,75,1.0,1.0,3.0,1.0,,,,🥅 D:3,,False,False,2,,False,2,,False,0,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Sean Kuraly,BOS,C,,30002853.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,65.8,63.0,A1+A2,14.08,24.2,56.5,1.03,NONE,False,False,50.0,50.0,50.1,50.1,22,4.4,True,,,,,50.0,1.404466985272603,0.7022334926363015,,,0.0,50.0,50.0,50.0,50.1,59.6,50.1,3.49,1.36,,,,,,,,2.14,,,Red,Red,Red,Red,58,51,73,55,GOAL,73,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Olen Zellweger,ANA,D,,30005018.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,63.9,66.7,A1+A2,17.89,52.0,62.5,1.05,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,0.992305041920294,0.496152520960147,,,0.0,50.0,50.0,50.0,50.1,50.1,50.1,3.86,1.35,,,,,,,,2.51,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,53,0,0,SOG,53,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Mike Reilly,CAR,D,,30000525.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,29.8,44.5,A1+A2,15.77,37.0,36.4,0.95,NONE,False,False,50.0,50.0,50.1,50.1,20,4.0,True,,,,,50.0,0.8875739644970414,0.4437869822485207,,,0.0,50.0,50.0,50.0,50.1,46.9,50.1,2.5,0.54,,,,,,,,1.96,,,Red,Red,Red,Red,48,33,51,41,GOAL,51,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,28.0,1.0,4.0,5.0,0.0,2.0,10.0,Jakob Chychrun,WSH,D,,30003138.0,L,D,28.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,8,GOAL 8,Healthy,Unknown,,,1,0.0,,FLA,Daniil Tarasov,0.9040404040404041,2.8127313101406366,39.2,Unconfirmed,dailyfaceoff_name_and_stats,88.3,84.6,A1+A2,23.35,76.4,84.6,1.14,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,2.5,2.625,2.6,2.535,72.7,1.4513620918044117,0.5528998444969188,,,0.0,50.0,50.0,50.0,50.1,60.3,50.1,7.57,3.11,25.35,2.57,2.11,-2.65,,,,4.45,0.45,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,73,0,0,SOG,73,0.0,0.0,8.0,0.0,,,,🥅 D:8,,False,False,1,,False,1,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,29.0,5.0,6.0,11.0,3.0,4.0,10.0,Evan Bouchard,EDM,D,⭐ STAR,30004081.0,R,D,29.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,2,GOAL 2,Healthy,Unknown,,,2,1.0,🟢 ROLE+,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,75.7,98.1,A1+A2,24.72,79.2,84.2,1.17,STAR,False,True,50.0,50.0,50.1,50.1,14,2.8,True,4.0,2.875,3.0,3.65,96.4,1.572798936271251,0.8889733118054896,,,0.0,50.0,50.0,50.0,50.1,63.3,50.1,10.68,2.14,36.5,-0.32,-2.86,7.5,,,,8.54,2.54,,Green,Yellow,Red,Yellow,76,73,74,84,ASSISTS,84,2.0,2.0,2.0,0.0,,,,🅿️ PTS D:2 | 🥅 D:2,🅰️ ASSISTS EARNED,False,False,3,,True,3,"iXA,VOL,REG",False,3,
