Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Kevin Fiala,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,93.7,81.3,A1+A2,1145.81,82.2,87.1,1.044,STAR,False,True,26.544824326453444,2.375705057507484,59.5,59.5,3.0,2.5,3.4,3.14,95.0,9.0,5.0,24.0,3.0,4.0,4.0,1.4956377233070213,0.3739094308267553,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,62.5,77.1,7.2,3.55,31.4,-1.8,-1.45,7.4,COOL,COOL,HOT,3.64,-0.36,COOL,Yellow,Yellow,Red,Yellow,64,100,86,68,SOG,100,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Tom Wilson,WSH,R,GTD,Unknown,,,1,-1.0,🟡 GTD,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,97.5,90.3,A1+A2,1162.68,84.9,92.4,1.051,ELITE,True,True,27.749159629108792,2.6308910563480903,92.1,75.0,3.5,2.875,2.6,3.1849999999999996,96.7,10.0,5.0,29.0,5.0,3.0,5.0,2.622154779969651,0.5462822458270106,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,73.7,72.7,9.58,4.45,31.85,-0.42,-0.55,2.85,COOL,COOL,HOT,5.13,0.13,COOL,Green,Green,Yellow,Green,69,100,92,75,SOG,100,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,xGF,VOL"
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Adrian Kempe,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,92.3,88.8,A1+A2,1153.6,82.9,89.2,1.047,STAR,False,True,26.544824326453444,2.375705057507484,59.5,59.5,2.0,2.5,3.4,2.49,84.2,6.0,4.0,26.0,2.0,1.0,2.0,1.7300760913095714,0.7689227072486985,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,64.5,77.1,7.95,3.32,24.9,1.95,-0.68,-1.1,WARM,COOL,COOL,4.63,2.63,HOT,Yellow,Red,Red,Yellow,74,98,82,86,SOG,98,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Jakob Chychrun,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,90.5,85.4,A1+A2,1394.53,98.0,90.2,1.048,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,3.5,3.375,2.8,3.255,98.3,4.0,1.0,36.0,0.0,2.0,3.0,1.4864041210357641,0.5662491889660054,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,62.2,72.7,6.87,2.91,32.55,2.87,1.91,-3.45,HOT,WARM,COOL,3.96,0.96,COOL,Yellow,Green,Yellow,Yellow,73,97,76,75,SOG,97,,,,,False,False,2,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Quinton Byfield,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,89.1,87.0,A1+A2,1203.79,86.8,87.9,1.045,STAR,False,True,26.544824326453444,2.375705057507484,59.5,59.5,2.5,2.25,1.8,2.255,76.7,5.0,2.0,22.0,1.0,2.0,3.0,0.9921181722978559,0.49605908614892796,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,49.7,77.1,7.46,2.98,22.55,2.46,0.98,0.55,HOT,COOL,COOL,4.48,1.48,WARM,Yellow,Red,Red,Yellow,73,96,76,74,SOG,96,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Alex Ovechkin,WSH,L,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,98.0,88.8,A1+A2,1066.78,69.7,89.1,1.047,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,2.5,2.875,3.2,2.745,86.7,6.0,4.0,29.0,3.0,1.0,2.0,2.4842577417407057,1.0351073923919607,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,73.0,72.7,8.62,4.19,27.45,2.62,0.19,-1.55,HOT,COOL,COOL,4.42,2.42,HOT,Green,Red,Red,Yellow,73,95,84,87,SOG,95,,,,🔥 HOT POINTS,True,False,3,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Dylan Guenther,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,94.3,83.9,A1+A2,1033.55,67.1,85.2,1.042,STAR,False,True,27.399304988688574,2.663246029339739,75.3,91.8,3.5,3.625,3.8,3.6049999999999995,100.0,10.0,6.0,35.0,5.0,2.0,4.0,2.463039533569325,0.9637980783532142,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,72.7,57.1,7.34,3.55,36.05,-2.66,-2.45,1.05,COOL,COOL,WARM,3.79,-0.21,COOL,Yellow,Green,Yellow,Yellow,61,94,87,73,SOG,94,,,,,False,False,3,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Alex Laferriere,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,83.9,65.4,A1+A2,1008.77,65.1,73.6,1.028,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,3.0,3.0,2.4,2.79,89.2,7.0,4.0,34.0,1.0,2.0,3.0,1.7886368950198737,0.2104278700023381,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,65.8,77.1,4.76,2.37,27.9,-2.24,-1.63,-6.1,COOL,COOL,COOL,2.39,-0.61,COOL,Red,Yellow,Red,Red,54,93,72,59,SOG,93,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Clayton Keller,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,94.0,95.6,A1+A2,1160.45,84.2,92.6,1.051,STAR,False,True,27.399304988688574,2.663246029339739,75.3,91.8,2.5,2.625,2.2,2.395,81.7,10.0,3.0,27.0,1.0,5.0,7.0,1.635909217136654,0.7270707631718462,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,62.8,57.1,9.5,3.53,23.95,-0.5,0.53,-3.05,COOL,COOL,COOL,5.97,-1.03,COOL,Green,Red,Red,Green,67,92,76,76,SOG,92,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,xGF,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Tyler Bertuzzi,CHI,L,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.9157175398633257,2.3519648264719644,10.2,Confirmed,dailyfaceoff_name_and_stats,98.1,72.1,A1+A2,1091.73,73.0,84.0,1.041,STAR,False,True,24.311502585923712,2.2438636832415337,27.0,25.7,2.5,2.625,3.8,2.955,93.3,8.0,6.0,28.0,3.0,2.0,2.0,1.7880301316188847,0.29800502193648076,,,0.0,2.5572542620152356,2.409439226332373,50.0,53.0,65.5,53.0,7.68,4.64,29.55,-0.32,-1.36,1.55,COOL,COOL,WARM,3.05,1.05,WARM,Yellow,Red,Red,Yellow,52,89,77,60,SOG,89,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Aliaksei Protas,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,89.7,81.3,A1+A2,1084.48,71.7,83.2,1.04,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,2.125,2.6,2.21,75.0,11.0,6.0,23.0,4.0,5.0,5.0,2.217461167648634,0.674879485806106,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,71.1,72.7,6.73,3.02,22.1,-4.27,-2.98,-0.9,COOL,COOL,COOL,3.71,-1.29,COOL,Yellow,Red,Red,Yellow,61,88,83,69,SOG,88,,,,,False,False,3,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Nick Schmaltz,UTA,C,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,90.0,93.1,A1+A2,1179.02,85.5,90.2,1.048,STAR,False,True,27.399304988688574,2.663246029339739,75.3,91.8,2.0,2.25,3.4,2.49,84.2,7.0,2.0,24.0,2.0,3.0,5.0,2.2895301693298356,0.9539709038874314,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,71.4,57.1,8.4,2.92,24.9,1.4,0.92,0.9,WARM,COOL,COOL,5.48,0.48,COOL,Green,Red,Red,Green,71,88,77,77,SOG,88,,,,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,John Carlson,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,71.5,95.6,A1+A2,1356.93,96.1,84.8,1.042,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,1.0,1.25,1.8,1.28,30.0,5.0,2.0,15.0,1.0,2.0,3.0,1.8691126659579202,0.6230375553193067,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,66.4,72.7,8.16,1.8,12.8,3.16,-0.2,-2.2,HOT,COOL,COOL,6.35,3.35,HOT,Green,Red,Red,Green,80,68,62,87,ASSISTS,87,,,,🔥 HOT POINTS | 🅰️ ASSISTS EARNED,True,True,4,"iXA,v2,xGF,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Connor Bedard,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.9157175398633257,2.3519648264719644,10.2,Confirmed,dailyfaceoff_name_and_stats,91.5,95.6,A1+A2,1256.09,90.8,92.8,1.051,STAR,False,True,24.311502585923712,2.2438636832415337,27.0,25.7,3.0,3.125,2.4,2.79,89.2,13.0,6.0,32.0,2.0,4.0,7.0,2.892638605599852,1.1125533098460967,,,0.0,2.5572542620152356,2.409439226332373,50.0,53.0,74.3,53.0,12.55,4.34,27.9,-0.45,-1.66,-4.1,COOL,COOL,COOL,8.21,1.21,WARM,Green,Yellow,Red,Green,66,86,71,75,SOG,86,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Connor McMichael,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,87.1,91.5,A1+A2,1024.04,66.4,84.5,1.041,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,1.75,2.2,2.0700000000000003,70.8,7.0,0.0,18.0,0.0,6.0,7.0,2.4594363791631086,1.43467122117848,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,72.4,72.7,7.47,2.62,20.7,0.47,2.62,2.7,COOL,HOT,HOT,4.86,-2.14,COOL,Green,Red,Red,Green,68,85,72,74,SOG,85,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,xGF,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Dylan Strome,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,83.2,93.1,A1+A2,1097.35,74.3,84.9,1.042,STAR,False,True,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,2.5,2.2,2.0700000000000003,70.8,10.0,4.0,24.0,2.0,0.0,6.0,1.9510080208107523,0.6828528072837633,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,68.4,72.7,7.91,2.34,20.7,-2.09,-1.66,-3.3,COOL,COOL,COOL,5.57,-0.43,COOL,Green,Red,Red,Green,69,84,72,81,SOG,84,,,,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL"
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Anthony Beauvillier,WSH,L,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,86.5,46.7,A1+A2,942.09,57.2,66.7,1.02,NONE,False,False,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,1.875,2.0,2.0,65.8,3.0,2.0,20.0,1.0,1.0,1.0,1.2389146260754467,0.09530112508272667,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,56.2,72.7,3.85,2.49,20.0,0.85,0.49,0.0,COOL,COOL,COOL,1.36,0.36,COOL,Red,Red,Red,Red,43,83,71,50,SOG,83,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Kyle Connor,WPG,L,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,93.2,98.1,A1+A2,1257.12,91.4,94.6,1.053,ELITE,True,True,24.469425101599448,2.2296266368800057,43.8,8.9,3.0,3.25,2.8,2.93,91.7,10.0,6.0,37.0,3.0,3.0,4.0,3.018346813967252,1.154073781811008,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,74.7,17.2,11.13,3.53,29.3,1.13,-2.47,-7.7,WARM,COOL,COOL,7.59,3.59,HOT,Green,Yellow,Red,Green,69,82,74,77,SOG,82,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL"
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,John Marino,UTA,D,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,46.3,83.9,A1+A2,1224.84,88.8,68.0,1.022,NONE,False,False,27.399304988688574,2.663246029339739,75.3,91.8,0.5,0.5,0.6,0.535,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.2246460007654036,0.3827018752391887,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,55.6,57.1,4.45,0.73,5.35,2.45,-0.27,0.35,HOT,COOL,COOL,3.72,2.72,HOT,Yellow,Red,Red,Yellow,68,53,45,79,ASSISTS,79,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Gabriel Vilardi,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,94.1,92.3,A1+A2,1130.19,78.9,90.4,1.049,STAR,False,True,24.469425101599448,2.2296266368800057,43.8,8.9,2.0,1.625,1.2,1.72,51.7,7.0,1.0,16.0,1.0,3.0,6.0,2.4218588283999174,0.6520389153384393,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,72.0,17.2,9.01,3.64,17.2,2.01,2.64,1.2,HOT,HOT,WARM,5.37,-0.63,COOL,Green,Red,Red,Green,67,79,70,63,SOG,79,,,,,False,False,3,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Justin Sourdif,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,74.0,65.4,A1+A2,862.95,44.1,65.0,1.018,NONE,False,False,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,1.625,2.4,2.14,73.3,9.0,5.0,17.0,5.0,4.0,4.0,1.6365031110606016,0.6136886666477257,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,63.2,72.7,4.13,1.81,21.4,-4.87,-3.19,4.4,COOL,COOL,HOT,2.31,-1.69,COOL,Red,Red,Red,Red,50,78,75,58,SOG,78,,,,,False,False,2,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ryan Leonard,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Confirmed,dailyfaceoff_name_and_stats,79.6,87.0,A1+A2,841.03,38.8,74.0,1.029,NONE,False,False,27.749159629108792,2.6308910563480903,92.1,75.0,2.0,2.125,2.0,2.0,65.8,11.0,4.0,23.0,2.0,3.0,7.0,2.668148971650917,1.2006670372429127,,,0.0,2.7166179020786703,2.5301563777205676,50.0,72.7,74.0,72.7,7.27,2.39,20.0,-3.73,-1.61,-3.0,COOL,COOL,COOL,4.87,-2.13,COOL,Yellow,Red,Red,Yellow,62,78,68,70,SOG,78,,,,,False,False,3,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Mark Scheifele,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,94.9,97.9,A1+A2,1249.33,90.1,95.0,1.054,ELITE,True,True,24.469425101599448,2.2296266368800057,43.8,8.9,1.5,1.75,2.4,1.815,53.3,10.0,4.0,22.0,2.0,3.0,6.0,3.1629939209726445,1.196808510638298,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,75.0,17.2,11.12,3.77,18.15,1.12,-0.23,-3.85,WARM,COOL,COOL,7.35,1.35,WARM,Green,Red,Red,Green,68,77,78,71,GOAL,78,,,,,False,False,3,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Andrei Kuzmenko,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,72.2,52.4,A1+A2,891.24,48.7,60.6,1.013,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,1.0,1.375,1.4,1.14,24.2,7.0,4.0,14.0,2.0,2.0,3.0,1.099362522426232,0.137420315303279,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,52.3,77.1,3.83,1.96,11.4,-3.17,-2.04,-2.6,COOL,COOL,COOL,1.87,-1.13,COOL,Red,Red,Red,Red,45,76,68,50,SOG,76,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Robert Thomas,STL,C,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,70.2,90.3,A1+A2,1144.53,81.6,79.5,1.035,STAR,False,True,23.98259766156077,2.2688298740143207,9.5,43.1,1.0,1.25,0.8,0.9299999999999999,10.0,7.0,3.0,16.0,1.0,0.0,4.0,2.0334750423640635,0.9632250200671879,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,69.7,31.4,6.94,1.76,9.3,-0.06,-1.24,-6.7,COOL,COOL,COOL,5.18,1.18,WARM,Green,Red,Red,Yellow,62,60,56,76,ASSISTS,76,,,,,False,False,2,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Mikhail Sergachev,UTA,D,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,60.6,94.4,A1+A2,1461.48,99.3,80.2,1.036,STAR,False,True,27.399304988688574,2.663246029339739,75.3,91.8,2.0,1.875,2.0,2.0,65.8,8.0,2.0,18.0,2.0,3.0,6.0,1.099116781157998,0.23552502453385674,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,52.0,57.1,6.81,1.16,20.0,-1.19,-0.84,2.0,COOL,COOL,HOT,5.65,-0.35,COOL,Yellow,Red,Red,Yellow,67,70,60,75,ASSISTS,75,,,,,False,False,2,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Jack McBain,UTA,C,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,78.6,52.4,A1+A2,832.32,36.8,61.1,1.013,NONE,False,False,27.399304988688574,2.663246029339739,75.3,91.8,2.0,1.5,0.8,1.58,43.3,2.0,1.0,16.0,0.0,1.0,1.0,1.291627254639747,0.23484131902540853,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,58.2,57.1,3.6,1.99,15.8,1.6,0.99,-0.2,WARM,COOL,COOL,1.61,0.61,COOL,Red,Red,Red,Red,45,75,63,53,SOG,75,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Trevor Moore,LAK,L,GTD,Unknown,,,1,-1.0,🟡 GTD,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,68.3,57.7,A1+A2,948.49,57.9,62.5,1.015,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,,,,,50.0,,,,,,,1.3758121113157071,0.5002953132057117,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,60.2,77.1,3.93,1.74,,,,,COOL,COOL,COOL,2.19,,COOL,Red,Red,Red,Red,57,74,68,60,SOG,74,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Josh Morrissey,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,54.2,97.1,A1+A2,1467.65,100.0,78.4,1.034,STAR,False,True,24.469425101599448,2.2296266368800057,43.8,8.9,1.5,1.375,0.8,1.2550000000000001,28.3,6.0,2.0,15.0,1.0,3.0,4.0,1.6559006459612424,0.7919524828510289,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,63.8,17.2,7.46,0.97,12.55,1.46,-1.03,-2.45,WARM,COOL,COOL,6.49,2.49,HOT,Green,Red,Red,Green,69,46,44,74,ASSISTS,74,,,,🅰️ ASSISTS EARNED,False,True,2,"iXA,v2,VOL"
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Warren Foegele,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,69.3,26.5,A1+A2,861.54,42.8,49.0,0.999,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,,,,,50.0,,,,,,,0.9775019394879751,0.13964313421256788,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,48.0,77.1,2.43,1.86,,,,,COOL,COOL,COOL,0.57,,COOL,Red,Red,Red,Red,38,73,68,43,SOG,73,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Anze Kopitar,LAK,C,GTD,Unknown,,,1,-1.0,🟡 GTD,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,74.6,81.3,A1+A2,1111.7,77.0,77.4,1.033,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,0.0,0.25,0.4,0.13999999999999999,1.7,5.0,0.0,5.0,0.0,4.0,5.0,1.4394242303078768,0.5997600959616154,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,61.5,77.1,6.4,2.22,1.4,1.4,2.22,-3.6,WARM,HOT,COOL,4.19,-0.81,COOL,Yellow,Red,Red,Yellow,67,73,69,67,SOG,73,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Jordan Kyrou,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,76.6,61.5,A1+A2,959.71,59.9,68.0,1.022,NONE,False,False,23.98259766156077,2.2688298740143207,9.5,43.1,2.5,2.125,2.0,2.325,80.0,3.0,1.0,21.0,0.0,1.0,2.0,1.7378388414407724,0.4010397326401782,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,64.8,31.4,5.17,2.47,23.25,2.17,1.47,2.25,HOT,WARM,HOT,2.71,0.71,COOL,Red,Red,Red,Red,57,73,60,55,SOG,73,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Drew Doughty,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.8841870824053452,3.332799230892485,81.1,Confirmed,dailyfaceoff_name_and_stats,57.4,65.4,A1+A2,1359.89,96.7,68.1,1.022,NONE,False,False,26.544824326453444,2.375705057507484,59.5,59.5,,,,,50.0,,,,,,,0.6241949866243931,0.2675121371247399,,,0.0,2.643439408703092,3.023029208356109,50.0,77.1,39.5,77.1,4.1,1.26,,,,,COOL,COOL,COOL,2.84,,COOL,Red,Red,Red,Red,62,72,63,65,SOG,72,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,JJ Peterka,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,75.3,78.3,A1+A2,1007.66,64.5,74.2,1.029,NONE,False,False,27.399304988688574,2.663246029339739,75.3,91.8,2.0,1.625,1.8,1.9300000000000002,59.2,4.0,2.0,16.0,1.0,1.0,2.0,2.512414441014629,0.483156623272044,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,73.4,57.1,5.15,1.88,19.3,1.15,-0.12,3.3,WARM,COOL,HOT,3.27,1.27,WARM,Yellow,Red,Red,Yellow,63,72,63,71,SOG,72,,,,,False,False,3,
