Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-05,UTA@NYR,Sam Carrick,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,67.3,48.7,649.88,19.0,51.1,1.001,,,,,50.0,,,,,,0.5867014341590613,,,2.3006725398557215,1.9052581869107135,50.0,30.4,38.6,30.4,2.77,1.38,,,,,COOL,COOL,COOL,Red,Red,Red,43,54,57,GOAL,57,,,,,False
2026-01-05,UTA@NYR,Barrett Hayton,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,84.2,59.1,921.03,46.2,67.8,1.021,1.5,1.5,1.4,1.465,32.2,7.0,1.0,15.0,0.0,5.0,0.9993753903810119,,,2.3089910965539513,2.1589703372237854,50.0,41.9,50.3,41.9,4.89,2.68,14.65,-2.11,1.68,-0.35,COOL,WARM,COOL,Red,Red,Red,46,57,57,SOG,57,,,,,False
2026-01-05,UTA@NYR,Ian Cole,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,34.6,67.5,1106.69,74.9,54.2,1.005,,,,,50.0,,,,,,0.7538280329799765,,,2.3089910965539513,2.1589703372237854,50.0,41.9,42.4,41.9,2.85,0.46,,,,,COOL,COOL,COOL,Red,Red,Red,57,40,37,POINTS,57,,,,,False
2026-01-05,MIN@LAK,Trevor Moore,LAK,L,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,69.5,59.1,948.49,52.6,62.5,1.015,,,,,50.0,,,,,,1.3758121113157071,,,2.4001480373485893,1.915233197375421,50.0,42.8,59.2,42.8,3.93,1.74,,,,,COOL,COOL,COOL,Red,Red,Red,54,55,57,GOAL,57,,,,,False
2026-01-05,MIN@LAK,Vladimir Tarasenko,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,81.8,73.6,906.89,45.3,71.6,1.026,1.5,1.75,1.2,1.395,29.2,7.0,5.0,18.0,1.0,0.0,1.4153725181836052,,,2.2119651749720517,1.7683525864697314,50.0,21.9,60.2,21.9,5.98,2.56,13.95,-1.02,-2.44,-4.05,COOL,COOL,COOL,Yellow,Red,Red,53,53,57,GOAL,57,,,,,False
2026-01-05,MIN@LAK,Danila Yurov,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,68.1,67.5,756.11,28.7,60.0,1.012,,,,,50.0,,,,,,2.1007586072748494,,,2.2119651749720517,1.7683525864697314,50.0,21.9,70.3,21.9,4.54,1.73,,,,,COOL,COOL,COOL,Red,Red,Red,57,50,53,POINTS,57,,,,,False
2026-01-05,ANA@WSH,Frank Vatrano,ANA,R,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,75.6,31.4,740.66,27.5,50.5,1.001,2.0,1.75,1.4,1.79,43.6,3.0,1.0,20.0,0.0,2.0,0.7524139949003051,,,2.53865686440473,2.321588353365094,50.0,74.6,42.2,74.6,2.85,2.06,17.9,-0.15,1.06,-2.1,COOL,WARM,COOL,Red,Red,Red,31,57,53,SOG,57,,,,,False
2026-01-05,ANA@WSH,Ross Johnston,ANA,L,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,45.5,63.7,573.03,10.1,44.8,0.994,,,,,50.0,,,,,,1.788941091434767,,,2.53865686440473,2.321588353365094,50.0,74.6,66.3,74.6,3.04,0.74,,,,,COOL,COOL,COOL,Red,Red,Red,57,43,43,POINTS,57,,,,,False
2026-01-05,ANA@WSH,Nic Dowd,WSH,C,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,51.5,54.0,924.26,47.4,51.5,1.002,,,,,50.0,,,,,,0.9969537524231514,,,2.566977363515313,2.1870838881491346,50.0,72.0,49.9,72.0,3.11,1.04,,,,,COOL,COOL,COOL,Red,Red,Red,56,56,56,POINTS,56,,,,,False
2026-01-05,SEA@CGY,Kaapo Kakko,SEA,R,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,48.0,59.1,844.96,37.7,49.8,1.0,,,,,50.0,,,,,,1.4697305493992767,,,2.418980739040159,2.3092894883438277,50.0,57.2,61.2,57.2,4.89,1.41,,,,,COOL,COOL,COOL,Red,Red,Red,56,48,48,POINTS,56,,,,,False
2026-01-05,UTA@NYR,Michael Carcone,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,73.2,54.0,733.12,25.9,57.0,1.008,2.0,1.75,1.8,1.9300000000000002,53.5,4.0,3.0,20.0,1.0,0.0,1.7285318559556786,,,2.3089910965539513,2.1589703372237854,50.0,41.9,65.3,41.9,3.6,1.83,19.3,-0.4,-1.17,-0.7,COOL,COOL,COOL,Red,Red,Red,44,56,53,SOG,56,,,,,False
2026-01-05,MIN@LAK,Andrei Kuzmenko,LAK,L,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,70.8,48.7,873.11,40.1,56.9,1.008,1.0,1.25,1.4,1.14,21.8,6.0,4.0,13.0,2.0,2.0,0.9201277955271565,,,2.4001480373485893,1.915233197375421,50.0,42.8,47.7,42.8,3.63,1.91,11.4,-2.37,-2.09,-1.6,COOL,COOL,COOL,Red,Red,Red,39,47,56,GOAL,56,,,,,False
2026-01-05,ANA@WSH,Nikita Nesterenko,ANA,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,48.7,59.1,740.31,26.7,47.9,0.998,,,,,50.0,,,,,,1.6593685180917261,,,2.53865686440473,2.321588353365094,50.0,74.6,64.5,74.6,4.33,1.26,,,,,COOL,COOL,COOL,Red,Red,Red,56,45,46,POINTS,56,,,,,False
2026-01-05,DET@OTT,Michael Rasmussen,DET,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,70.4,59.1,758.55,29.1,58.2,1.01,1.0,1.0,1.6,1.21,24.8,4.0,1.0,14.0,1.0,2.0,1.4795331251027453,,,2.03697721571188,1.5773737929138458,50.0,13.9,61.4,13.9,3.86,1.74,12.1,-0.14,0.74,-1.9,COOL,COOL,COOL,Red,Red,Red,47,51,55,GOAL,55,,,,,False
2026-01-05,UTA@NYR,Vladislav Gavrikov,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,46.8,59.1,1428.53,97.2,61.2,1.013,,,,,50.0,,,,,,0.8221211486859383,,,2.3006725398557215,1.9052581869107135,50.0,30.4,44.4,30.4,2.61,0.72,,,,,COOL,COOL,COOL,Red,Red,Red,55,50,49,POINTS,55,,,,,False
2026-01-05,MIN@LAK,Warren Foegele,LAK,L,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,66.9,19.1,846.91,38.1,44.4,0.993,,,,,50.0,,,,,,0.7669365146996165,,,2.4001480373485893,1.915233197375421,50.0,42.8,43.0,42.8,2.09,1.78,,,,,COOL,COOL,COOL,Red,Red,Red,29,53,55,GOAL,55,,,,,False
2026-01-05,ANA@WSH,Radko Gudas,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,23.9,54.0,996.18,57.1,41.1,0.989,,,,,50.0,,,,,,1.1554663991975929,,,2.53865686440473,2.321588353365094,50.0,74.6,55.2,74.6,2.85,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,54,35,33,POINTS,54,,,,,False
2026-01-05,DET@OTT,Axel Sandin-Pellikka,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,39.7,70.9,1063.02,68.4,56.4,1.008,1.0,0.875,0.6,0.86,6.9,3.0,1.0,10.0,0.0,1.0,0.8402925462938949,,,2.03697721571188,1.5773737929138458,50.0,13.9,44.6,13.9,3.11,0.53,8.6,0.11,-0.47,-1.4,COOL,COOL,COOL,Yellow,Red,Red,53,34,35,POINTS,53,,,,,False
2026-01-05,SEA@CGY,Ryan Winterton,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,57.0,43.0,699.41,22.7,45.3,0.994,,,,,50.0,,,,,,1.2455669924746995,,,2.418980739040159,2.3092894883438277,50.0,57.2,57.2,57.2,2.49,1.14,,,,,COOL,COOL,COOL,Red,Red,Red,46,52,53,GOAL,53,,,,,False
2026-01-05,UTA@NYR,Kevin Stenlund,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,63.2,54.0,875.02,40.9,55.5,1.007,,,,,50.0,,,,,,0.7734727494091528,,,2.3089910965539513,2.1589703372237854,50.0,41.9,43.4,41.9,2.91,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,47,51,53,GOAL,53,,,,,False
2026-01-05,MIN@LAK,Joel Armia,LAK,R,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,72.3,54.0,862.95,39.3,59.3,1.011,1.0,1.125,1.2,1.07,18.3,2.0,2.0,12.0,1.0,0.0,1.1682832726354884,,,2.4001480373485893,1.915233197375421,50.0,42.8,55.6,42.8,3.55,1.78,10.7,1.55,-0.22,-1.3,WARM,COOL,COOL,Red,Red,Red,48,47,53,GOAL,53,,,,,False
2026-01-05,ANA@WSH,Drew Helleson,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,20.3,54.0,1092.22,73.3,42.7,0.991,,,,,50.0,,,,,,0.7369282957071003,,,2.53865686440473,2.321588353365094,50.0,74.6,42.0,74.6,2.16,0.23,,,,,COOL,COOL,COOL,Red,Red,Red,53,35,31,POINTS,53,,,,,False
2026-01-05,DET@OTT,Nick Cousins,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,51.7,37.0,614.0,14.6,39.1,0.987,,,,,50.0,,,,,,1.5209768051037222,,,2.521235430688774,2.4483478342440375,50.0,73.6,62.4,73.6,1.92,0.91,,,,,COOL,COOL,COOL,Red,Red,Red,46,51,52,GOAL,52,,,,,False
2026-01-05,UTA@NYR,Jonny Brodzinski,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,58.5,43.0,698.61,22.3,45.8,0.995,,,,,50.0,,,,,,1.7890668139149641,,,2.3006725398557215,1.9052581869107135,50.0,30.4,66.5,30.4,3.33,1.56,,,,,COOL,COOL,COOL,Red,Red,Red,46,50,52,GOAL,52,,,,,False
2026-01-05,SEA@CGY,Jani Nyman,SEA,R,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,56.4,26.3,642.29,17.8,38.1,0.986,,,,,50.0,,,,,,1.0279106288814335,,,2.418980739040159,2.3092894883438277,50.0,57.2,51.9,57.2,2.53,1.71,,,,,COOL,COOL,COOL,Red,Red,Red,36,51,52,GOAL,52,,,,,False
2026-01-05,UTA@NYR,Jack McBain,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,78.0,48.7,832.07,36.0,59.4,1.011,1.0,1.125,1.0,1.0,13.9,1.0,1.0,13.0,0.0,0.0,1.2314428405281521,,,2.3089910965539513,2.1589703372237854,50.0,41.9,56.6,41.9,3.42,1.97,10.0,2.42,0.97,-3.0,HOT,COOL,COOL,Red,Red,Red,48,48,52,GOAL,52,,,,,False
2026-01-05,MIN@LAK,Brian Dumoulin,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,30.8,59.1,1152.1,80.2,50.6,1.001,,,,,50.0,,,,,,0.6288523444713398,,,2.4001480373485893,1.915233197375421,50.0,42.8,40.0,42.8,2.4,0.4,,,,,COOL,COOL,COOL,Red,Red,Red,52,38,35,POINTS,52,,,,,False
2026-01-05,MIN@LAK,Ryan Hartman,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,78.8,54.0,955.92,53.4,65.0,1.018,1.5,1.5,0.4,1.115,19.8,4.0,3.0,18.0,0.0,1.0,0.8941322570630239,,,2.2119651749720517,1.7683525864697314,50.0,21.9,46.7,21.9,4.01,2.18,11.15,0.01,-0.82,-6.85,COOL,COOL,COOL,Red,Red,Red,41,49,52,GOAL,52,,,,,False
2026-01-05,DET@OTT,Nate Danielson,DET,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,55.8,43.0,663.18,20.2,44.2,0.993,,,,,50.0,,,,,,0.8980355472404116,,,2.03697721571188,1.5773737929138458,50.0,13.9,46.9,13.9,3.23,1.46,,,,,COOL,COOL,COOL,Red,Red,Red,41,50,51,GOAL,51,,,,,False
2026-01-05,ANA@WSH,Sonny Milano,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,45.9,31.4,556.17,8.5,33.3,0.98,,,,,50.0,,,,,,2.122820318423048,,,2.566977363515313,2.1870838881491346,50.0,72.0,70.7,72.0,2.43,1.21,,,,,COOL,COOL,COOL,Red,Red,Red,45,50,51,GOAL,51,,,,,False
2026-01-05,UTA@NYR,Taylor Raddysh,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,56.8,37.0,724.72,24.3,43.4,0.992,,,,,50.0,,,,,,1.388942474632509,,,2.3006725398557215,1.9052581869107135,50.0,30.4,59.4,30.4,2.05,1.05,,,,,COOL,COOL,COOL,Red,Red,Red,41,49,51,GOAL,51,,,,,False
2026-01-05,SEA@CGY,Adam Larsson,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,26.5,48.7,1312.33,92.3,47.4,0.997,,,,,50.0,,,,,,0.6637780031345072,,,2.418980739040159,2.3092894883438277,50.0,57.2,40.4,57.2,1.85,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,51,42,38,POINTS,51,,,,,False
2026-01-05,SEA@CGY,Ryker Evans,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,18.4,48.7,1064.4,69.2,39.2,0.987,,,,,50.0,,,,,,0.9189534141671984,,,2.418980739040159,2.3092894883438277,50.0,57.2,47.5,57.2,2.64,0.27,,,,,COOL,COOL,COOL,Red,Red,Red,51,36,32,POINTS,51,,,,,False
2026-01-05,SEA@CGY,Adam Klapka,CGY,R,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,51.9,43.0,614.25,15.0,41.4,0.99,,,,,50.0,,,,,,1.1292346298619824,,,2.4967343515718317,2.5311952019111033,50.0,72.6,54.1,72.6,2.13,0.89,,,,,COOL,COOL,COOL,Red,Red,Red,46,49,51,GOAL,51,,,,,False
2026-01-05,MIN@LAK,Yakov Trenin,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,72.5,70.9,799.47,32.4,63.9,1.017,0.5,0.75,1.0,0.675,4.0,6.0,1.0,8.0,1.0,2.0,1.6261736521149937,,,2.2119651749720517,1.7683525864697314,50.0,21.9,64.3,21.9,4.28,1.67,6.75,-1.72,0.67,-1.25,COOL,COOL,COOL,Yellow,Red,Red,51,40,50,POINTS,51,,,,,False
2026-01-05,ANA@WSH,Pavel Mintyukov,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,43.5,48.7,1005.92,59.9,48.6,0.998,,,,,50.0,,,,,,1.021759697256386,,,2.53865686440473,2.321588353365094,50.0,74.6,51.5,74.6,2.43,0.77,,,,,COOL,COOL,COOL,Red,Red,Red,51,45,45,POINTS,51,,,,,False
2026-01-05,SEA@CGY,Frederick Gaudreau,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,49.5,43.0,958.81,54.3,48.2,0.998,,,,,50.0,,,,,,1.043730369654506,,,2.418980739040159,2.3092894883438277,50.0,57.2,52.1,57.2,3.2,1.28,,,,,COOL,COOL,COOL,Red,Red,Red,48,50,50,SOG,50,,,,,False
2026-01-05,MIN@LAK,Jared Spurgeon,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,49.1,59.1,1225.16,87.0,60.2,1.012,,,,,50.0,,,,,,0.4269247189412267,,,2.2119651749720517,1.7683525864697314,50.0,21.9,36.7,21.9,2.66,0.78,,,,,COOL,COOL,COOL,Red,Red,Red,50,46,44,POINTS,50,,,,,False
2026-01-05,MIN@LAK,Jake Middleton,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,33.8,59.1,1050.03,66.8,49.2,0.999,,,,,50.0,,,,,,0.8436593725283417,,,2.2119651749720517,1.7683525864697314,50.0,21.9,44.8,21.9,2.74,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,50,36,34,POINTS,50,,,,,False
2026-01-05,DET@OTT,Elmer Soderblom,DET,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,51.6,19.1,632.96,16.2,33.1,0.98,,,,,50.0,,,,,,0.6928406466512702,,,2.03697721571188,1.5773737929138458,50.0,13.9,41.0,13.9,1.79,1.4,,,,,COOL,COOL,COOL,Red,Red,Red,27,48,49,GOAL,49,,,,,False
2026-01-05,ANA@WSH,Trevor van Riemsdyk,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,32.3,43.0,946.12,51.8,40.0,0.988,,,,,50.0,,,,,,0.8104457451598379,,,2.566977363515313,2.1870838881491346,50.0,72.0,44.0,72.0,2.08,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,49,46,45,POINTS,49,,,,,False
2026-01-05,SEA@CGY,Yan Kuznetsov,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,27.4,43.0,1236.74,88.3,45.1,0.994,,,,,50.0,,,,,,0.6140829694323144,,,2.4967343515718317,2.5311952019111033,50.0,72.6,39.8,72.6,2.32,0.48,,,,,COOL,COOL,COOL,Red,Red,Red,49,43,40,POINTS,49,,,,,False
2026-01-05,SEA@CGY,Ryan Lomberg,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,50.3,26.3,525.73,6.1,33.1,0.98,,,,,50.0,,,,,,0.9330776009538126,,,2.4967343515718317,2.5311952019111033,50.0,72.6,48.3,72.6,1.44,0.91,,,,,COOL,COOL,COOL,Red,Red,Red,36,48,49,GOAL,49,,,,,False
2026-01-05,SEA@CGY,Joel Hanley,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,29.8,48.7,893.42,43.7,39.2,0.987,,,,,50.0,,,,,,0.7054443319507495,,,2.4967343515718317,2.5311952019111033,50.0,72.6,41.2,72.6,1.95,0.39,,,,,COOL,COOL,COOL,Red,Red,Red,49,41,39,POINTS,49,,,,,False
2026-01-05,MIN@LAK,Alex Turcotte,LAK,C,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,74.4,43.0,599.95,13.4,51.2,1.001,1.0,0.875,0.8,0.9299999999999999,9.4,1.0,0.0,13.0,0.0,1.0,1.107838396272036,,,2.4001480373485893,1.915233197375421,50.0,42.8,53.5,42.8,3.22,1.94,9.3,2.22,1.94,-3.7,HOT,WARM,COOL,Red,Red,Red,42,43,49,GOAL,49,,,,,False
2026-01-05,DET@OTT,Mason Appleton,DET,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,48.3,48.7,820.3,34.0,45.6,0.995,,,,,50.0,,,,,,1.5269765863590092,,,2.03697721571188,1.5773737929138458,50.0,13.9,62.7,13.9,2.79,0.98,,,,,COOL,COOL,COOL,Red,Red,Red,48,47,48,POINTS,48,,,,,False
2026-01-05,UTA@NYR,Braden Schneider,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,33.1,48.7,1200.7,85.0,48.9,0.999,,,,,50.0,,,,,,0.5710659898477157,,,2.3006725398557215,1.9052581869107135,50.0,30.4,38.2,30.4,1.81,0.42,,,,,COOL,COOL,COOL,Red,Red,Red,48,42,40,POINTS,48,,,,,False
2026-01-05,ANA@WSH,Ryan Strome,ANA,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,52.9,37.0,711.24,23.5,41.4,0.99,,,,,50.0,,,,,,1.375726077652094,,,2.53865686440473,2.321588353365094,50.0,74.6,59.0,74.6,3.63,1.74,,,,,COOL,COOL,COOL,Red,Red,Red,43,47,48,GOAL,48,,,,,False
2026-01-05,DET@OTT,Tyler Kleven,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,36.4,43.0,1011.09,60.3,43.5,0.992,,,,,50.0,,,,,,0.5590235721606261,,,2.521235430688774,2.4483478342440375,50.0,73.6,38.0,73.6,2.0,0.58,,,,,COOL,COOL,COOL,Red,Red,Red,47,47,45,POINTS,47,,,,,False
2026-01-05,DET@OTT,Lars Eller,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,41.4,37.0,778.5,30.8,37.7,0.985,,,,,50.0,,,,,,1.0180995475113122,,,2.521235430688774,2.4483478342440375,50.0,73.6,51.3,73.6,2.25,0.85,,,,,COOL,COOL,COOL,Red,Red,Red,45,47,47,SOG,47,,,,,False
2026-01-05,SEA@CGY,Jamie Oleksiak,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,33.6,43.0,1002.65,57.9,41.7,0.99,,,,,50.0,,,,,,0.8924974433666987,,,2.418980739040159,2.3092894883438277,50.0,57.2,46.5,57.2,1.83,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,47,43,41,POINTS,47,,,,,False
2026-01-05,MIN@LAK,Mikey Anderson,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,35.3,48.7,1196.1,83.8,49.7,1.0,,,,,50.0,,,,,,0.631246712256707,,,2.4001480373485893,1.915233197375421,50.0,42.8,40.2,42.8,1.98,0.48,,,,,COOL,COOL,COOL,Red,Red,Red,47,41,38,POINTS,47,,,,,False
2026-01-05,MIN@LAK,Marcus Foligno,MIN,L,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,58.2,37.0,769.18,30.4,45.2,0.994,,,,,50.0,,,,,,0.7981199840376003,,,2.2119651749720517,1.7683525864697314,50.0,21.9,43.6,21.9,2.52,1.32,,,,,COOL,COOL,COOL,Red,Red,Red,36,46,47,GOAL,47,,,,,False
2026-01-05,SEA@CGY,Ben Meyers,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,45.9,31.4,649.43,18.6,35.3,0.982,,,,,50.0,,,,,,1.8001500125010417,,,2.418980739040159,2.3092894883438277,50.0,57.2,66.9,57.2,2.79,1.38,,,,,COOL,COOL,COOL,Red,Red,Red,42,46,46,SOG,46,,,,,False
2026-01-05,SEA@CGY,Berkly Catton,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,44.3,43.0,765.0,30.0,41.0,0.989,,,,,50.0,,,,,,0.8083983607477685,,,2.418980739040159,2.3092894883438277,50.0,57.2,43.8,57.2,2.98,1.08,,,,,COOL,COOL,COOL,Red,Red,Red,44,46,46,SOG,46,,,,,False
2026-01-05,SEA@CGY,Ryan Lindgren,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,34.6,43.0,1143.03,79.4,46.5,0.996,,,,,50.0,,,,,,0.38441003737319807,,,2.418980739040159,2.3092894883438277,50.0,57.2,36.3,57.2,1.76,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,46,45,42,POINTS,46,,,,,False
2026-01-05,SEA@CGY,Samuel Honzek,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,44.0,26.3,740.5,27.1,34.4,0.981,,,,,50.0,,,,,,0.9292720702116676,,,2.4967343515718317,2.5311952019111033,50.0,72.6,47.9,72.6,2.63,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,37,46,46,SOG,46,,,,,False
2026-01-05,SEA@CGY,Kevin Bahl,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,31.9,37.0,1276.8,91.5,45.6,0.995,,,,,50.0,,,,,,0.5983758370138196,,,2.4967343515718317,2.5311952019111033,50.0,72.6,39.2,72.6,1.42,0.43,,,,,COOL,COOL,COOL,Red,Red,Red,46,45,42,POINTS,46,,,,,False
2026-01-05,UTA@NYR,Daniil But,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,53.6,26.3,760.67,29.6,39.2,0.987,,,,,50.0,,,,,,0.0,,,2.3089910965539513,2.1589703372237854,50.0,41.9,28.0,41.9,3.8,2.49,,,,,COOL,COOL,COOL,Red,Red,Red,29,46,46,SOG,46,,,,,False
2026-01-05,MIN@LAK,Cody Ceci,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,36.4,48.7,1040.97,64.8,46.4,0.996,,,,,50.0,,,,,,0.5959771542090887,,,2.4001480373485893,1.915233197375421,50.0,42.8,39.0,42.8,2.0,0.51,,,,,COOL,COOL,COOL,Red,Red,Red,46,40,38,POINTS,46,,,,,False
2026-01-05,MIN@LAK,Nico Sturm,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,57.5,37.0,683.81,21.1,43.0,0.992,,,,,50.0,,,,,,1.4814814814814814,,,2.2119651749720517,1.7683525864697314,50.0,21.9,61.6,21.9,3.93,2.05,,,,,COOL,COOL,COOL,Red,Red,Red,38,45,46,GOAL,46,,,,,False
2026-01-05,DET@OTT,Ben Chiarot,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,34.9,43.0,1267.21,91.1,49.0,0.999,,,,,50.0,,,,,,0.6093561559782493,,,2.03697721571188,1.5773737929138458,50.0,13.9,39.6,13.9,1.61,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,45,45,42,POINTS,45,,,,,False
2026-01-05,DET@OTT,Stephen Halliday,OTT,C,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,26.8,48.7,485.62,4.5,30.0,0.976,,,,,50.0,,,,,,0.030779753761969904,,,2.521235430688774,2.4483478342440375,50.0,73.6,34.1,73.6,4.41,0.75,,,,,COOL,COOL,COOL,Red,Red,Red,45,38,37,POINTS,45,,,,,False
2026-01-05,UTA@NYR,Kailer Yamamoto,UTA,R,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,48.7,43.0,686.19,21.5,41.3,0.99,,,,,50.0,,,,,,2.00731057555294,,,2.3089910965539513,2.1589703372237854,50.0,41.9,69.1,41.9,3.15,1.25,,,,,COOL,COOL,COOL,Red,Red,Red,45,42,43,POINTS,45,,,,,False
2026-01-05,UTA@NYR,Matthew Robertson,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,28.1,43.0,977.59,55.1,38.7,0.986,,,,,50.0,,,,,,0.8476286579212916,,,2.3006725398557215,1.9052581869107135,50.0,30.4,45.0,30.4,1.84,0.39,,,,,COOL,COOL,COOL,Red,Red,Red,44,38,35,POINTS,44,,,,,False
2026-01-05,MIN@LAK,Jeff Malott,LAK,L,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,51.3,7.3,478.96,4.0,26.5,0.972,,,,,50.0,,,,,,0.9444687363358111,,,2.4001480373485893,1.915233197375421,50.0,42.8,48.5,42.8,1.43,1.43,,,,,COOL,COOL,COOL,Red,Red,Red,21,42,44,GOAL,44,,,,,False
