Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Connor McMichael,WSH,C,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,86.5,90.5,1022.16,65.7,83.7,1.04,50.0,50.0,50.2,50.2,2.0,1.625,1.6,1.8599999999999999,53.5,8.0,0.0,17.0,0.0,6.0,2.359600774616416,,,2.3884405961987225,2.2628522938879416,50.0,42.7,71.7,42.7,7.38,2.55,18.6,-0.62,2.55,1.6,COOL,HOT,WARM,Green,Red,Red,61,70,59,SOG,70,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Ryan Donato,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,81.4,58.0,926.29,48.0,66.5,1.02,50.0,50.0,50.2,50.2,1.0,1.125,1.0,1.0,14.6,5.0,2.0,14.0,1.0,2.0,1.4979937583593401,,,2.408661854525264,2.498611882287618,50.0,57.3,60.8,57.3,4.16,2.22,10.0,-0.84,0.22,-4.0,COOL,COOL,COOL,Red,Red,Red,47,67,69,GOAL,69,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Andre Burakovsky,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,75.3,89.0,1040.97,67.7,78.6,1.034,50.0,50.0,50.2,50.2,1.0,1.25,1.6,1.21,26.3,7.0,1.0,14.0,0.0,5.0,2.048040455120101,,,2.408661854525264,2.498611882287618,50.0,57.3,69.7,57.3,7.52,2.21,12.1,0.52,1.21,-1.9,COOL,WARM,COOL,Yellow,Red,Red,67,69,62,SOG,69,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,JJ Peterka,UTA,R,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,76.5,78.9,1015.77,65.0,75.0,1.03,50.0,50.0,50.2,50.2,2.0,2.0,2.2,2.0700000000000003,64.1,5.0,2.0,24.0,1.0,1.0,2.538787023977433,,,2.0311549575810677,1.5467956224672907,50.0,14.3,73.2,14.3,5.28,1.92,20.7,0.28,-0.08,-3.3,COOL,COOL,COOL,Yellow,Red,Red,56,69,61,SOG,69,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Ivan Demidov,MTL,R,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,68.3,96.6,914.17,46.1,73.8,1.029,50.0,50.0,50.2,50.2,2.0,1.75,2.0,2.0,61.1,11.0,3.0,19.0,1.0,5.0,2.6651411649897363,,,2.448442429022082,2.425078864353312,50.0,63.3,74.0,63.3,7.92,1.55,20.0,-3.08,-1.45,1.0,COOL,COOL,WARM,Green,Red,Red,67,69,57,SOG,69,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Ryan Leonard,WSH,R,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,79.5,84.3,828.75,35.0,72.3,1.027,50.0,50.0,50.2,50.2,2.5,2.25,1.8,2.255,72.7,12.0,4.0,24.0,2.0,3.0,2.567963858286439,,,2.3884405961987225,2.2628522938879416,50.0,42.7,73.4,42.7,7.03,2.47,22.55,-4.97,-1.53,-1.45,COOL,COOL,COOL,Yellow,Red,Red,55,69,60,SOG,69,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Ridly Greig,OTT,C,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,72.1,66.1,997.28,62.2,68.0,1.022,50.0,50.0,50.2,50.2,2.0,1.875,2.4,2.14,66.7,6.0,3.0,19.0,2.0,1.0,1.557879552830869,,,2.280069560798202,1.8581309108811828,50.0,31.0,62.0,31.0,4.87,2.03,21.4,-1.13,-0.97,2.4,COOL,COOL,HOT,Red,Red,Red,48,68,60,SOG,68,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Mike Matheson,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,54.2,78.9,1502.23,99.2,71.8,1.026,50.0,50.0,50.2,50.2,1.0,1.125,1.2,1.07,18.7,2.0,0.0,12.0,0.0,1.0,1.1183597390493942,,,2.448442429022082,2.425078864353312,50.0,63.3,51.8,63.3,4.72,1.03,10.7,2.72,1.03,-1.3,HOT,WARM,COOL,Yellow,Red,Red,68,55,47,POINTS,68,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Anthony Beauvillier,WSH,L,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,86.0,47.7,936.16,51.2,65.6,1.019,50.0,50.0,50.2,50.2,2.0,1.75,1.4,1.79,51.5,3.0,2.0,19.0,1.0,1.0,1.2003000750187547,,,2.3884405961987225,2.2628522938879416,50.0,42.7,54.5,42.7,3.87,2.45,17.9,0.87,0.45,-1.1,COOL,COOL,COOL,Red,Red,Red,38,68,61,SOG,68,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Anze Kopitar,LAK,C,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,75.8,81.8,1111.7,76.8,78.1,1.034,50.0,50.0,50.2,50.2,0.0,0.25,0.4,0.13999999999999999,1.0,5.0,0.0,5.0,0.0,4.0,1.4394242303078768,,,2.6483294152338983,2.56546775554336,50.0,82.1,59.6,82.1,6.41,2.22,1.4,1.41,2.22,-3.6,WARM,HOT,COOL,Yellow,Red,Red,67,65,64,POINTS,67,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Jake Sanderson,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,66.1,92.7,1517.88,99.6,82.1,1.039,50.0,50.0,50.2,50.2,1.5,1.375,1.8,1.605,40.4,6.0,2.0,15.0,1.0,3.0,1.336581970066133,,,2.280069560798202,1.8581309108811828,50.0,31.0,57.5,31.0,7.02,1.45,16.05,1.02,-0.55,1.05,WARM,COOL,WARM,Yellow,Red,Red,67,60,55,POINTS,67,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jonathan Huberdeau,CGY,L,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,87.1,75.8,1114.81,78.3,81.4,1.038,50.0,50.0,50.2,50.2,1.0,1.375,1.6,1.21,26.3,6.0,2.0,16.0,1.0,1.0,1.680392091488014,,,2.4095633759557717,2.1532144646869593,50.0,48.0,64.0,48.0,6.66,3.01,12.1,0.66,1.01,-3.9,COOL,WARM,COOL,Yellow,Red,Red,57,67,66,SOG,67,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Robert Thomas,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,70.6,90.5,1147.51,80.3,79.5,1.035,50.0,50.0,50.2,50.2,1.0,1.125,0.8,0.9299999999999999,9.1,7.0,3.0,15.0,1.0,2.0,2.068840360534753,,,2.7322570090101594,2.5570018275699704,50.0,83.0,70.1,83.0,7.09,1.79,9.3,0.09,-1.21,-5.7,COOL,COOL,COOL,Green,Red,Red,67,60,59,POINTS,67,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Justin Sourdif,WSH,R,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,72.5,66.1,853.67,39.0,63.6,1.016,50.0,50.0,50.2,50.2,1.5,1.375,2.0,1.675,44.9,11.0,5.0,15.0,5.0,4.0,1.6140602582496413,,,2.3884405961987225,2.2628522938879416,50.0,42.7,63.4,42.7,4.18,1.76,16.75,-6.82,-3.24,1.75,COOL,COOL,WARM,Red,Red,Red,45,58,67,GOAL,67,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,John Marino,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,45.6,84.3,1225.09,88.2,67.7,1.021,50.0,50.0,50.2,50.2,0.5,0.5,0.4,0.46499999999999997,3.0,2.0,0.0,5.0,0.0,1.0,1.1742448952964968,,,2.0311549575810677,1.5467956224672907,50.0,14.3,53.1,14.3,4.52,0.72,4.65,2.52,0.72,-0.35,HOT,COOL,COOL,Yellow,Red,Red,66,39,40,POINTS,66,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Andrei Kuzmenko,LAK,L,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,71.1,53.2,871.44,40.6,58.7,1.01,50.0,50.0,50.2,50.2,1.0,1.375,1.0,1.0,14.6,8.0,5.0,14.0,2.0,3.0,1.188756346225286,,,2.6483294152338983,2.56546775554336,50.0,82.1,53.7,82.1,3.92,1.96,10.0,-4.08,-3.04,-4.0,COOL,COOL,COOL,Red,Red,Red,45,64,66,GOAL,66,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Shane Pinto,OTT,C,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,86.3,62.2,1139.81,79.9,76.6,1.032,50.0,50.0,50.2,50.2,1.5,1.625,1.0,1.3250000000000002,29.3,5.0,2.0,17.0,0.0,3.0,2.454775179495407,,,2.280069560798202,1.8581309108811828,50.0,31.0,72.2,31.0,6.5,3.5,13.25,1.5,1.5,-3.75,WARM,WARM,COOL,Red,Red,Red,53,66,62,SOG,66,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Justin Faulk,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,57.0,66.1,1358.88,94.9,67.8,1.021,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9064014603134638,,,2.7322570090101594,2.5570018275699704,50.0,83.0,45.5,83.0,3.4,1.03,,,,,COOL,COOL,COOL,Red,Red,Red,60,66,57,SOG,66,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,John Carlson,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,71.5,92.7,1353.69,94.1,83.5,1.04,50.0,50.0,50.2,50.2,1.5,1.5,2.0,1.675,44.9,7.0,3.0,17.0,1.0,1.0,1.785994046686511,,,2.3884405961987225,2.2628522938879416,50.0,42.7,65.6,42.7,7.74,1.87,16.75,0.74,-1.13,-0.25,COOL,COOL,COOL,Green,Red,Red,66,62,55,POINTS,66,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Colton Dach,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,61.8,36.3,732.79,23.2,45.1,0.994,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6450688073394495,,,2.408661854525264,2.498611882287618,50.0,57.3,40.0,57.3,2.14,1.2,,,,,COOL,COOL,COOL,Red,Red,Red,40,65,61,SOG,65,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Lawson Crouse,UTA,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,85.6,66.1,951.09,55.9,72.8,1.027,50.0,50.0,50.2,50.2,1.5,1.25,1.4,1.465,34.3,5.0,1.0,14.0,0.0,4.0,1.8980459353478103,,,2.0311549575810677,1.5467956224672907,50.0,14.3,67.3,14.3,4.85,2.46,14.65,-0.15,1.46,0.65,COOL,WARM,COOL,Red,Red,Red,48,65,62,SOG,65,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Joel Edmundson,LAK,D,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,38.7,73.0,1099.46,75.2,58.0,1.01,50.0,50.0,50.2,50.2,1.5,1.625,1.6,1.5350000000000001,37.4,1.0,0.0,17.0,0.0,1.0,0.9804455580369301,,,2.6483294152338983,2.56546775554336,50.0,82.1,48.0,82.1,3.51,0.56,15.35,2.51,0.56,-1.65,HOT,COOL,COOL,Yellow,Red,Red,65,57,41,POINTS,65,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Mikhail Sergachev,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,57.7,93.7,1460.12,98.8,78.5,1.034,50.0,50.0,50.2,50.2,2.0,1.625,1.8,1.9300000000000002,57.6,8.0,2.0,16.0,2.0,2.0,1.043501527347321,,,2.0311549575810677,1.5467956224672907,50.0,14.3,50.2,14.3,6.59,1.06,19.3,-1.41,-0.94,3.3,COOL,COOL,HOT,Yellow,Red,Red,64,61,55,POINTS,64,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Joel Armia,LAK,R,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,71.7,53.2,855.41,39.4,58.8,1.011,50.0,50.0,50.2,50.2,1.0,0.875,1.0,1.0,14.6,2.0,2.0,10.0,1.0,0.0,1.1532711611020148,,,2.6483294152338983,2.56546775554336,50.0,82.1,52.4,82.1,3.46,1.74,10.0,1.46,-0.26,0.0,WARM,COOL,COOL,Red,Red,Red,49,64,63,SOG,64,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jake Evans,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,64.3,42.0,912.24,45.7,52.8,1.003,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.073482428115016,,,2.448442429022082,2.425078864353312,50.0,63.3,50.8,63.3,3.07,1.59,,,,,COOL,COOL,COOL,Red,Red,Red,44,64,60,SOG,64,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Philip Broberg,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,52.5,69.9,1397.67,96.9,67.5,1.021,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9263841327025476,,,2.7322570090101594,2.5570018275699704,50.0,83.0,46.3,83.0,3.51,0.9,,,,,COOL,COOL,COOL,Red,Red,Red,62,64,54,SOG,64,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Artyom Levshunov,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,43.3,87.6,1106.22,76.4,65.4,1.019,50.0,50.0,50.2,50.2,1.5,1.375,1.4,1.465,34.3,6.0,1.0,15.0,1.0,2.0,0.8010903730077049,,,2.408661854525264,2.498611882287618,50.0,57.3,43.7,57.3,5.3,0.72,14.65,-0.7,-0.28,-0.35,COOL,COOL,COOL,Yellow,Red,Red,63,55,47,POINTS,63,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Brandt Clarke,LAK,D,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,49.8,78.9,1112.8,77.6,65.5,1.019,50.0,50.0,50.2,50.2,1.5,2.0,1.8,1.605,40.4,5.0,0.0,21.0,0.0,3.0,1.357090799427006,,,2.6483294152338983,2.56546775554336,50.0,82.1,57.9,82.1,4.35,0.87,16.05,-0.65,0.87,-4.95,COOL,COOL,COOL,Yellow,Red,Red,62,63,48,SOG,63,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,David Perron,OTT,L,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,67.3,75.8,824.63,34.3,63.6,1.016,50.0,50.0,50.2,50.2,2.0,1.75,2.4,2.14,66.7,6.0,4.0,19.0,1.0,0.0,1.794488357188635,,,2.280069560798202,1.8581309108811828,50.0,31.0,66.1,31.0,4.72,1.5,21.4,-1.28,-2.5,2.4,COOL,COOL,HOT,Yellow,Red,Red,51,63,52,SOG,63,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Zachary Bolduc,MTL,R,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,83.9,53.2,837.36,36.2,63.6,1.016,50.0,50.0,50.2,50.2,1.0,1.25,1.0,1.0,14.6,3.0,3.0,13.0,0.0,0.0,1.3411453923527619,,,2.448442429022082,2.425078864353312,50.0,63.3,57.7,63.3,4.05,2.36,10.0,1.05,-0.64,-3.0,WARM,COOL,COOL,Red,Red,Red,45,63,62,SOG,63,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Joel Farabee,CGY,L,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,84.9,62.2,1018.05,65.4,73.1,1.028,50.0,50.0,50.2,50.2,1.0,1.375,1.4,1.14,21.7,2.0,1.0,15.0,0.0,0.0,1.1978946094742573,,,2.4095633759557717,2.1532144646869593,50.0,48.0,53.9,48.0,4.66,2.45,11.4,2.66,1.45,-3.6,HOT,WARM,COOL,Red,Red,Red,54,63,61,SOG,63,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Fabian Zetterlund,OTT,L,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,82.3,62.2,869.71,40.2,66.8,1.02,50.0,50.0,50.2,50.2,1.5,1.625,1.4,1.465,34.3,9.0,4.0,19.0,1.0,2.0,1.6060673656033906,,,2.280069560798202,1.8581309108811828,50.0,31.0,63.2,31.0,4.54,2.3,14.65,-4.46,-1.7,-4.35,COOL,COOL,COOL,Red,Red,Red,44,62,61,SOG,62,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Josh Anderson,MTL,R,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,73.4,36.3,887.02,44.1,54.5,1.005,50.0,50.0,50.2,50.2,1.0,1.375,1.6,1.21,26.3,5.0,4.0,16.0,1.0,0.0,1.1755741809078044,,,2.448442429022082,2.425078864353312,50.0,63.3,53.3,63.3,2.88,1.88,12.1,-2.12,-2.12,-3.9,COOL,COOL,COOL,Red,Red,Red,33,62,60,SOG,62,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Phillip Danault,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,58.6,53.2,978.11,57.9,56.6,1.008,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.37449287423280975,,,2.448442429022082,2.425078864353312,50.0,63.3,36.2,63.3,3.22,1.26,,,,,COOL,COOL,COOL,Red,Red,Red,49,62,57,SOG,62,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Matt Coronato,CGY,R,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,87.9,75.8,994.02,61.4,78.4,1.034,50.0,50.0,50.2,50.2,0.5,0.625,0.2,0.395,2.0,5.0,1.0,7.0,0.0,4.0,1.8274691455947207,,,2.4095633759557717,2.1532144646869593,50.0,48.0,66.9,48.0,6.13,2.85,3.95,1.13,1.85,-3.05,WARM,WARM,COOL,Yellow,Red,Red,57,59,62,GOAL,62,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Dalibor Dvorsky,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,59.2,31.0,842.58,37.0,44.9,0.994,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.611075747931254,,,2.7322570090101594,2.5570018275699704,50.0,83.0,39.0,83.0,2.28,1.37,,,,,COOL,COOL,COOL,Red,Red,Red,37,62,55,SOG,62,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Colton Parayko,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,39.9,69.9,1359.19,95.3,61.5,1.014,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8020253164556962,,,2.7322570090101594,2.5570018275699704,50.0,83.0,43.9,83.0,3.15,0.55,,,,,COOL,COOL,COOL,Red,Red,Red,62,57,46,POINTS,62,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Dmitry Orlov,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,33.9,90.5,1295.36,92.5,65.5,1.019,50.0,50.0,50.2,50.2,1.0,0.875,0.8,0.9299999999999999,9.1,4.0,0.0,9.0,0.0,3.0,0.8194668912612961,,,2.20699474359505,1.758205372294193,50.0,22.6,44.1,22.6,5.31,0.46,9.3,1.31,0.46,0.3,WARM,COOL,COOL,Yellow,Red,Red,62,29,26,POINTS,62,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Oliver Moore,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,54.0,58.0,767.3,29.9,50.6,1.001,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5466132034942002,,,2.408661854525264,2.498611882287618,50.0,57.3,61.6,57.3,3.97,1.3,,,,,COOL,COOL,COOL,Red,Red,Red,54,61,57,SOG,61,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Michael Carcone,UTA,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,73.8,53.2,735.05,24.0,56.6,1.008,50.0,50.0,50.2,50.2,1.5,1.625,1.8,1.605,40.4,5.0,4.0,19.0,2.0,0.0,1.8104748904375314,,,2.0311549575810677,1.5467956224672907,50.0,14.3,66.3,14.3,3.57,1.85,16.05,-1.43,-2.15,-2.95,COOL,COOL,COOL,Red,Red,Red,38,58,61,GOAL,61,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Barrett Hayton,UTA,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,84.2,58.0,921.03,46.9,67.6,1.021,50.0,50.0,50.2,50.2,1.0,1.25,1.2,1.07,18.7,7.0,1.0,13.0,0.0,4.0,0.9709392488706089,,,2.0311549575810677,1.5467956224672907,50.0,14.3,47.8,14.3,4.78,2.63,10.7,-2.22,1.63,-2.3,COOL,WARM,COOL,Red,Red,Red,41,59,61,GOAL,61,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Brian Dumoulin,LAK,D,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,30.2,66.1,1147.9,80.7,52.9,1.003,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7945071113290829,,,2.6483294152338983,2.56546775554336,50.0,82.1,43.5,82.1,2.85,0.4,,,,,COOL,COOL,COOL,Red,Red,Red,61,57,45,POINTS,61,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Mikey Anderson,LAK,D,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,37.9,47.7,1202.93,85.4,50.9,1.001,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6136164410246421,,,2.6483294152338983,2.56546775554336,50.0,82.1,39.2,82.1,2.01,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,52,61,50,SOG,61,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Jeff Malott,LAK,L,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,50.8,18.9,483.8,2.4,30.0,0.976,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1986016314299983,,,2.6483294152338983,2.56546775554336,50.0,82.1,54.1,82.1,1.81,1.42,,,,,COOL,COOL,COOL,Red,Red,Red,32,61,54,SOG,61,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Alex Turcotte,LAK,C,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,73.8,47.7,604.98,13.0,52.5,1.003,50.0,50.0,50.2,50.2,1.0,0.875,0.6,0.86,5.6,2.0,0.0,13.0,0.0,2.0,1.22422954303932,,,2.6483294152338983,2.56546775554336,50.0,82.1,55.3,82.1,3.4,1.89,8.6,1.4,1.89,-4.4,WARM,WARM,COOL,Red,Red,Red,44,61,59,SOG,61,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,MacKenzie Weegar,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,46.2,75.8,1407.02,97.2,66.7,1.02,50.0,50.0,50.2,50.2,2.5,2.75,2.0,2.325,74.2,9.0,1.0,28.0,0.0,4.0,0.9433344251555846,,,2.4095633759557717,2.1532144646869593,50.0,48.0,46.9,48.0,3.92,0.76,23.25,-5.08,-0.24,-4.75,COOL,COOL,COOL,Yellow,Red,Red,55,61,39,SOG,61,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Connor Zary,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,75.8,53.2,843.7,37.4,60.2,1.012,50.0,50.0,50.2,50.2,1.0,0.75,0.8,0.9299999999999999,9.1,7.0,2.0,8.0,2.0,1.0,1.1223500069280865,,,2.4095633759557717,2.1532144646869593,50.0,48.0,52.0,48.0,3.78,2.01,9.3,-3.22,0.01,1.3,COOL,COOL,WARM,Red,Red,Red,39,53,61,GOAL,61,,,,,False
