Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Sean Durzi,UTA,D,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,41.0,65.4,1222.74,88.1,59.0,1.011,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,,,,,50.0,,,,,,,1.339451816941585,0.2976559593203522,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.2,58.8,57.2,5.49,1.09,,,,,COOL,COOL,COOL,4.4,,COOL,Red,Red,Red,Red,59,55,47,67,ASSISTS,67,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Martin Fehrvry,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,48.2,69.1,1134.57,79.5,61.8,1.014,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,,0.9427673554899534,0.1714122464527188,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,47.5,72.6,3.31,0.77,,,,,COOL,COOL,COOL,2.54,,COOL,Red,Red,Red,Red,60,58,50,67,ASSISTS,67,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Alex Turcotte,LAK,C,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,74.6,52.6,615.63,13.9,54.7,1.006,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,1.0,1.25,1.2,1.07,20.3,4.0,1.0,16.0,1.0,3.0,3.0,1.4751075599262446,0.4425322679778734,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,61.4,77.1,3.66,1.95,10.7,-0.34,0.95,-5.3,COOL,COOL,COOL,1.72,-1.28,COOL,Red,Red,Red,Red,44,66,65,49,SOG,66,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Joel Edmundson,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,42.3,78.3,1102.17,74.8,61.4,1.014,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,1.5,1.5,1.2,1.395,32.2,3.0,0.0,16.0,0.0,3.0,3.0,1.1453417466461637,0.09544514555384696,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,53.8,77.1,4.03,0.65,13.95,1.03,0.65,-2.05,WARM,COOL,COOL,3.38,0.38,COOL,Yellow,Red,Red,Yellow,64,59,50,66,ASSISTS,66,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Joel Armia,LAK,R,GTD,Unknown,,,1,-1.0,🟡 GTD,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,71.3,52.6,855.41,41.7,58.8,1.011,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,1.0,0.875,1.0,1.0,16.1,2.0,2.0,10.0,1.0,0.0,0.0,1.1532711611020148,0.6407062006122304,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,54.1,77.1,3.46,1.74,10.0,1.46,-0.26,0.0,WARM,COOL,COOL,1.73,1.73,WARM,Red,Red,Red,Red,52,66,65,61,SOG,66,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Jeff Malott,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,57.2,19.4,500.96,4.0,33.3,0.98,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,,1.1166253101736974,0.0,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,52.8,77.1,2.04,1.66,,,,,COOL,COOL,COOL,0.38,,COOL,Red,Red,Red,Red,33,65,60,37,SOG,65,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ryan Donato,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,84.2,57.7,926.02,51.0,68.3,1.022,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,1.5,1.625,1.6,1.5350000000000001,39.0,5.0,2.0,18.0,1.0,2.0,3.0,1.463499622510018,0.4181427492885766,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,61.1,53.0,4.28,2.38,15.35,-0.72,0.38,-2.65,COOL,COOL,COOL,1.9,-1.1,COOL,Red,Red,Red,Red,42,65,61,48,SOG,65,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Andre Burakovsky,CHI,L,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,76.3,88.8,1039.08,68.2,79.1,1.035,STAR,False,True,24.4073515742773,2.2520562068938585,26.8,25.5,1.0,1.625,2.0,1.35,30.5,8.0,2.0,17.0,1.0,5.0,6.0,1.9972260748959778,0.44382801664355065,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,69.7,53.0,7.39,2.22,13.5,-0.61,0.22,-3.5,COOL,COOL,COOL,5.18,-0.82,COOL,Yellow,Red,Red,Yellow,61,60,57,65,ASSISTS,65,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Brian Dumoulin,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,30.4,65.4,1135.02,80.1,52.6,1.003,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,,0.7853783875502982,0.4363213264168323,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,42.5,77.1,2.78,0.39,,,,,COOL,COOL,COOL,2.39,,COOL,Red,Red,Red,Red,62,58,47,64,ASSISTS,64,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Michael Carcone,UTA,L,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,73.6,52.6,734.52,25.2,56.6,1.008,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,1.5,1.5,1.8,1.605,44.9,3.0,2.0,16.0,2.0,0.0,1.0,1.7737734919405928,0.6334905328359259,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.2,65.4,57.2,3.54,1.86,16.05,0.54,-0.14,0.05,COOL,COOL,COOL,1.68,0.68,COOL,Red,Red,Red,Red,42,64,61,58,SOG,64,,,,,False,False,3,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Mikey Anderson,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,38.8,46.9,1205.98,86.8,51.2,1.001,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,,0.5984895264332875,0.34199401510473565,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,38.9,77.1,1.98,0.55,,,,,COOL,COOL,COOL,1.43,,COOL,Red,Red,Red,Red,52,63,53,55,SOG,63,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Matt Roy,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,39.3,72.1,1238.68,89.4,60.8,1.013,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,1.0,1.0,0.8,0.9299999999999999,10.2,3.0,0.0,11.0,0.0,3.0,3.0,0.9241234731640533,0.5390720260123645,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,46.9,72.6,3.3,0.53,9.3,0.3,0.53,-1.7,COOL,COOL,COOL,2.76,-0.24,COOL,Yellow,Red,Red,Yellow,55,43,41,63,ASSISTS,63,,,,,False,False,2,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Kevin Stenlund,UTA,C,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,61.8,52.6,871.91,45.0,55.2,1.006,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,,,,,50.0,,,,,,,0.7606169448552715,0.2535389816184238,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.2,41.6,57.2,2.84,1.2,,,,,COOL,COOL,COOL,1.64,,COOL,Red,Red,Red,Red,47,62,57,57,SOG,62,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Artyom Levshunov,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,45.8,87.0,1110.2,76.8,66.4,1.02,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,1.5,1.375,1.6,1.5350000000000001,39.0,6.0,1.0,15.0,1.0,2.0,5.0,0.7787782915551229,0.38938914577756145,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,42.2,53.0,5.24,0.76,15.35,-0.76,-0.24,0.35,COOL,COOL,COOL,4.48,-0.52,COOL,Yellow,Red,Red,Yellow,58,48,39,62,ASSISTS,62,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ethen Frank,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,63.1,57.7,722.55,23.8,53.3,1.004,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,,2.0394674723822113,1.0197337361911056,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,70.4,72.6,4.05,1.62,,,,,COOL,COOL,COOL,2.43,,COOL,Red,Red,Red,Red,52,61,56,61,ASSISTS,61,,,,,False,False,3,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Cody Ceci,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Confirmed,dailyfaceoff_name_and_stats,36.2,52.6,1037.52,67.5,48.2,0.998,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,,0.6666490304489299,0.09523557577841855,,,0.0,2.6064591553412244,2.922694724536022,50.0,77.1,39.9,77.1,2.16,0.49,,,,,COOL,COOL,COOL,1.66,,COOL,Red,Red,Red,Red,54,60,50,56,SOG,60,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Colton Parayko,STL,D,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,40.0,69.1,1354.05,94.7,61.1,1.013,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,,0.7867601772197167,0.42914191484711817,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,42.9,31.5,3.08,0.54,,,,,COOL,COOL,COOL,2.53,,COOL,Red,Red,Red,Red,57,49,44,60,ASSISTS,60,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Hendrix Lapierre,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,63.7,46.9,533.29,4.6,46.0,0.995,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,,1.0143226109415355,0.16905376849025594,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,50.5,72.6,2.77,1.31,,,,,COOL,COOL,COOL,1.46,,COOL,Red,Red,Red,Red,42,60,55,52,SOG,60,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Nic Dowd,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,49.6,57.7,927.86,52.3,53.0,1.004,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,,0.9319526627218935,0.0,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,47.2,72.6,3.22,0.99,,,,,COOL,COOL,COOL,2.23,,COOL,Red,Red,Red,Red,52,57,49,60,ASSISTS,60,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Nino Niederreiter,WPG,R,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Confirmed,dailyfaceoff_name_and_stats,86.1,61.6,831.46,36.4,67.6,1.021,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,1.5,1.5,1.6,1.5350000000000001,39.0,0.0,0.0,15.0,0.0,0.0,0.0,0.9706774519716885,0.48533872598584427,,,0.0,2.2065012955772785,1.743580636568375,50.0,17.2,48.2,17.2,4.9,2.66,15.35,4.9,2.66,0.35,HOT,HOT,COOL,2.24,2.24,HOT,Red,Red,Red,Red,59,59,60,55,GOAL,60,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Dylan DeMelo,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Confirmed,dailyfaceoff_name_and_stats,23.4,75.2,1272.6,92.7,55.4,1.006,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,1.0,0.75,0.8,0.9299999999999999,10.2,2.0,1.0,8.0,1.0,1.0,1.0,1.0138208916424765,0.3119448897361466,,,0.0,2.2065012955772785,1.743580636568375,50.0,17.2,50.2,17.2,3.36,0.25,9.3,1.36,-0.75,1.3,WARM,COOL,WARM,3.11,2.11,HOT,Yellow,Red,Red,Yellow,54,26,24,60,ASSISTS,60,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Philip Broberg,STL,D,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,52.3,72.1,1395.75,98.0,68.4,1.022,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,0.0,0.5,0.8,0.27999999999999997,3.4,2.0,0.0,6.0,0.0,1.0,2.0,0.9779571561626824,0.3492704129152437,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,48.8,31.5,3.68,0.89,2.8,1.68,0.89,-3.2,WARM,COOL,COOL,2.79,0.79,COOL,Yellow,Red,Red,Yellow,57,42,47,59,ASSISTS,59,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Justin Faulk,STL,D,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,56.8,65.4,1355.64,95.4,67.5,1.021,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,,0.8899693042994582,0.14832821738324303,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,45.9,31.5,3.33,1.01,,,,,COOL,COOL,COOL,2.32,,COOL,Red,Red,Red,Red,56,58,54,59,ASSISTS,59,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Cam Fowler,STL,D,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,42.5,78.3,1296.61,94.0,65.3,1.018,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,1.0,0.75,0.4,0.79,6.8,3.0,0.0,9.0,0.0,1.0,3.0,0.4572105920453824,0.2286052960226912,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,37.3,31.5,3.87,0.63,7.9,0.87,0.63,-1.1,COOL,COOL,COOL,3.24,0.24,COOL,Yellow,Red,Red,Yellow,56,46,41,59,ASSISTS,59,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Daniil But,UTA,L,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,57.5,26.5,768.12,28.5,40.9,0.989,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,,,,,50.0,,,,,,,0.3199431212228937,0.0,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.2,36.3,57.2,3.75,2.59,,,,,COOL,COOL,COOL,1.16,,COOL,Red,Red,Red,Red,32,58,54,42,SOG,58,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Jake Neighbours,STL,L,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,70.1,52.6,930.34,53.6,60.7,1.013,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,1.0,1.375,1.4,1.14,22.9,2.0,2.0,14.0,0.0,0.0,0.0,1.882390797200547,0.2895985841846995,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,67.1,31.5,4.35,2.13,11.4,2.35,0.13,-2.6,HOT,COOL,COOL,2.22,2.22,HOT,Red,Red,Red,Red,55,53,56,58,ASSISTS,58,,,,,False,False,1,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Louis Crevier,CHI,D,GTD,Unknown,,,1,-1.0,🟡 GTD,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,41.6,65.4,932.05,55.0,52.6,1.003,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,,1.1773100249732429,0.7491972886193364,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,55.8,53.0,3.01,0.62,,,,,COOL,COOL,COOL,2.39,,COOL,Red,Red,Red,Red,54,47,41,58,ASSISTS,58,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Oskar Sundqvist,STL,C,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,48.1,65.4,792.06,32.5,51.0,1.001,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,,1.8921114243394332,1.0320607769124182,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,67.4,31.5,3.92,0.98,,,,,COOL,COOL,COOL,2.94,,COOL,Red,Red,Red,Red,53,48,45,57,ASSISTS,57,,,,,False,False,2,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Brandon Duhaime,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Drew Commesso,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_fallback_stats,55.8,26.5,689.07,21.9,38.8,0.987,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,,,,,50.0,,,,,,,0.6801435858681277,0.0,,,0.0,2.7224882251400095,2.530716177056402,50.0,72.6,40.6,72.6,1.41,0.96,,,,,COOL,COOL,COOL,0.45,,COOL,Red,Red,Red,Red,32,57,51,42,SOG,57,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Alex Iafallo,WPG,L,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Confirmed,dailyfaceoff_name_and_stats,77.8,57.7,894.86,49.0,65.0,1.018,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,1.0,0.875,1.0,1.0,16.1,3.0,1.0,9.0,1.0,1.0,2.0,0.9828680636134052,0.0,,,0.0,2.2065012955772785,1.743580636568375,50.0,17.2,49.2,17.2,3.97,2.03,10.0,0.97,1.03,1.0,COOL,WARM,WARM,1.94,-0.06,COOL,Red,Red,Red,Red,41,57,54,41,SOG,57,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Matt Grzelcyk,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,30.0,65.4,1014.16,65.6,49.5,0.999,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,,0.5454683199070683,0.4545569332558903,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,37.9,53.0,2.7,0.37,,,,,COOL,COOL,COOL,2.32,,COOL,Red,Red,Red,Red,53,42,35,57,ASSISTS,57,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Jimmy Snuggerud,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,70.5,52.6,926.38,51.7,60.4,1.013,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,1.0,1.25,2.2,1.42,33.9,2.0,1.0,14.0,1.0,1.0,1.0,1.290579565823541,0.286795459071898,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,57.5,31.5,4.4,2.19,14.2,2.4,1.19,0.2,HOT,WARM,COOL,2.22,1.22,WARM,Red,Red,Red,Red,46,56,56,49,SOG,56,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Oliver Moore,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,53.8,61.6,770.84,29.8,51.7,1.002,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,,1.495913938778337,0.16621265986425965,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,61.8,53.0,4.19,1.28,,,,,COOL,COOL,COOL,2.91,,COOL,Red,Red,Red,Red,50,51,47,55,ASSISTS,55,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Alex Vlasic,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,34.9,57.7,1262.12,91.4,54.2,1.005,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,,0.8242513050645663,0.41212565253228317,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,44.2,53.0,2.38,0.46,,,,,COOL,COOL,COOL,1.91,,COOL,Red,Red,Red,Red,52,47,39,55,ASSISTS,55,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Colton Dach,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,61.4,41.6,729.98,24.5,47.1,0.996,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,,,,,50.0,,,,,,,0.7574694908121756,0.2524898302707252,,,0.0,2.572238918395425,2.4073234283606064,50.0,53.0,41.2,53.0,2.33,1.17,,,,,COOL,COOL,COOL,1.16,,COOL,Red,Red,Red,Red,38,55,51,43,SOG,55,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Dalibor Dvorsky,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,58.3,31.5,852.65,40.4,45.3,0.994,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,,,,,50.0,,,,,,,0.5894392140810479,0.14735980352026198,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.5,38.6,31.5,2.22,1.34,,,,,COOL,COOL,COOL,0.88,,COOL,Red,Red,Red,Red,33,54,52,38,SOG,54,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Jonathan Toews,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Confirmed,dailyfaceoff_name_and_stats,73.9,65.4,905.19,49.7,66.1,1.019,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,1.0,1.0,1.0,1.0,16.1,4.0,0.0,11.0,0.0,3.0,4.0,1.136040897472309,0.5680204487361545,,,0.0,2.2065012955772785,1.743580636568375,50.0,17.2,53.1,17.2,4.32,1.89,10.0,0.32,1.89,-1.0,COOL,WARM,COOL,2.43,-1.57,COOL,Red,Red,Red,Red,43,47,53,46,GOAL,53,,,,,False,False,1,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Vladislav Namestnikov,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Confirmed,dailyfaceoff_name_and_stats,68.5,26.5,841.66,38.4,47.8,0.997,NONE,False,False,24.63831652783867,2.2265088411515417,43.4,8.9,,,,,50.0,,,,,,,0.6462035541195477,0.25848142164781907,,,0.0,2.2065012955772785,1.743580636568375,50.0,17.2,39.6,17.2,2.04,1.56,,,,,COOL,COOL,COOL,0.49,,COOL,Red,Red,Red,Red,27,53,53,31,SOG,53,,,,,False,False,0,
