Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-10,STL@VGK,9:00 PM,2026-01-11T03:00:00Z,Brayden Schenn,STL,C,,Healthy,Unknown,,,4,0.0,,VGK,Akira Schmid,0.8944223107569721,2.5125429621143285,44.0,Unconfirmed,dailyfaceoff_name_and_stats,85.8,61.5,A1+A2,990.62,60.0,72.1,1.027,NONE,False,False,24.056478110292158,2.3062783056566913,23.3,27.5,1.5,1.375,1.6,1.5350000000000001,28.6,5.0,3.0,14.0,1.0,1.0,2.0,1.336621847402339,0.5728379346010025,,,0.0,2.114999305373323,2.0283098961147212,50.0,19.3,57.5,19.3,4.48,2.42,15.35,-0.52,-0.58,1.35,COOL,COOL,COOL,2.05,0.05,COOL,Red,Red,Red,Red,43,61,63,47,GOAL,63,1.0,1.0,3.0,1.0,,,,🥅 D:3,,False,False,1,
2026-01-10,SEA@CAR,6:00 PM,2026-01-11T00:00:00Z,William Carrier,CAR,L,,Healthy,Unknown,,,3,0.0,,SEA,Joey Daccord,0.9012517385257302,2.8216903647443257,43.3,Unconfirmed,dailyfaceoff_name_and_stats,64.2,41.6,A1+A2,690.97,19.9,47.4,0.997,NONE,False,False,30.121501956387434,2.953115346772533,94.9,94.9,,,,,50.0,,,,,,,1.2883216032446618,0.4294405344148873,,,0.0,2.5118510158013545,2.5677200902934536,50.0,70.5,56.8,70.5,2.83,1.48,,,,,COOL,COOL,COOL,1.35,,COOL,Red,Red,Red,Red,42,63,58,53,SOG,63,,,,,,,,,,False,False,1,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Darnell Nurse,EDM,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,LAK,Anton Forsberg,0.9014778325123153,2.640699785443142,37.9,Unconfirmed,dailyfaceoff_name_and_stats,49.5,65.3,A1+A2,1242.3,87.7,62.6,1.015,NONE,False,False,26.952103190113956,2.5580143720496706,73.5,77.1,,,,,50.0,,,,,,,0.953817307300371,0.3668528105001427,,,0.0,2.2095163069166537,1.7299511580274145,50.0,17.6,47.4,17.6,3.11,0.81,,,,,COOL,COOL,COOL,2.31,,COOL,Red,Red,Red,Red,56,52,49,63,ASSISTS,63,,,,,,,,,,False,False,1,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Tanner Jeannot,BOS,L,,Healthy,Unknown,,,4,0.0,,NYR,Jonathan Quick,0.9113924050632911,2.3898714969889516,17.2,Confirmed,dailyfaceoff_name_and_stats,69.5,75.2,A1+A2,817.55,36.8,64.9,1.018,NONE,False,False,26.221884786941256,2.328081996773275,55.7,41.7,,,,,50.0,,,,,,,2.0675544707275924,0.7753329265228472,,,0.0,2.320426433604376,2.1644291611370585,50.0,34.5,69.8,34.5,4.98,1.67,,,,,COOL,COOL,COOL,3.31,,COOL,Yellow,Red,Red,Yellow,57,57,56,63,ASSISTS,63,,,,,,,,,,False,False,2,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Axel Sandin-Pellikka,DET,D,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,39.4,72.1,A1+A2,1055.04,69.7,56.9,1.008,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,0.9877775006235969,0.26939386380643554,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,48.9,43.0,3.21,0.52,,,,,COOL,COOL,COOL,2.69,,COOL,Yellow,Red,Red,Yellow,57,46,40,63,ASSISTS,63,,,,,,,,,,False,False,0,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Simon Edvinsson,DET,D,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,50.6,69.0,A1+A2,1335.95,94.3,65.8,1.019,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,0.730682579309505,0.292273031723802,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,42.4,43.0,3.56,0.89,,,,,COOL,COOL,COOL,2.67,,COOL,Red,Red,Red,Red,57,53,48,63,ASSISTS,63,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Matvei Michkov,PHI,R,,Healthy,Unknown,,,3,0.0,,TBL,Andrei Vasilevskiy,0.9124087591240876,2.342123525329632,14.4,Unconfirmed,dailyfaceoff_name_and_stats,78.5,78.2,A1+A2,873.32,44.2,71.6,1.026,NONE,False,False,23.69734319798482,2.180954040652081,15.8,5.2,2.0,2.0,2.0,2.0,48.4,6.0,1.0,20.0,0.0,3.0,5.0,1.81360201511335,0.72544080604534,,,0.0,2.3162072401195615,2.211889737628695,50.0,33.7,66.9,33.7,5.67,2.17,20.0,-0.33,1.17,0.0,COOL,COOL,COOL,3.5,-1.5,COOL,Yellow,Red,Red,Yellow,51,63,57,54,SOG,63,1.0,1.0,6.0,3.0,,,,🎯 D:3,,False,False,2,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Adam Klapka,CGY,R,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.884313725490196,3.237903594621787,78.3,Confirmed,dailyfaceoff_name_and_stats,54.7,41.6,A1+A2,618.74,12.6,41.7,0.99,NONE,False,False,28.887253597206783,2.4809218869874274,91.2,65.1,,,,,50.0,,,,,,,1.188952648309458,0.44585724311604674,,,0.0,2.535617730273499,2.5180760767054386,50.0,70.6,54.3,70.6,2.1,0.94,,,,,COOL,COOL,COOL,1.15,,COOL,Red,Red,Red,Red,44,62,56,49,SOG,62,,,,,,,,,,False,False,1,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Joel Edmundson,LAK,D,,Healthy,Unknown,,,1,0.0,,EDM,Connor Ingram,0.8905109489051095,3.020979020979021,63.6,Confirmed,dailyfaceoff_name_and_stats,42.4,78.2,A1+A2,1098.3,74.5,61.4,1.014,NONE,False,False,26.544824326453444,2.3680478966440837,59.1,45.1,1.5,1.5,1.4,1.465,24.5,3.0,0.0,16.0,0.0,2.0,3.0,1.121204256423566,0.09343368803529717,,,0.0,2.4895517002916505,2.3813103220181002,50.0,55.9,52.5,55.9,3.95,0.65,14.65,0.95,0.65,-1.35,COOL,COOL,COOL,3.3,0.3,COOL,Yellow,Red,Red,Yellow,60,49,45,62,ASSISTS,62,1.0,1.0,10.0,1.0,,,,🅰️ D:1,,False,False,0,
2026-01-10,CHI@NSH,7:00 PM,2026-01-11T01:00:00Z,Artyom Levshunov,CHI,D,,Healthy,Unknown,,,1,0.0,,NSH,Juuse Saros,0.8968421052631579,2.9607002291018034,53.2,Confirmed,dailyfaceoff_name_and_stats,46.3,87.0,A1+A2,1119.05,76.1,66.5,1.02,NONE,False,False,24.311502585923712,2.2402884622730155,31.2,16.1,2.0,1.5,2.0,2.0,48.4,6.0,1.0,16.0,1.0,1.0,5.0,0.757635545734354,0.378817772867177,,,0.0,2.482728863532852,2.4738116355442625,50.0,56.9,43.0,56.9,5.14,0.76,20.0,-0.86,-0.24,4.0,COOL,COOL,HOT,4.37,-0.63,COOL,Yellow,Red,Red,Yellow,60,57,47,62,ASSISTS,62,2.0,2.0,4.0,0.0,,,,🅰️ D:2,,False,False,0,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Phillip Danault,MTL,C,,Healthy,Unknown,,,5,0.0,,DET,John Gibson,0.8984485190409027,2.8597908115980406,48.2,Confirmed,dailyfaceoff_name_and_stats,58.5,57.6,A1+A2,985.11,59.3,58.4,1.01,NONE,False,False,23.989226673271006,2.308370998699771,19.5,31.3,,,,,50.0,,,,,,,0.4703730319461684,0.35277977395962634,,,0.0,2.4978919413644616,2.403636963795406,50.0,58.6,38.4,58.6,3.36,1.24,,,,,COOL,COOL,COOL,2.13,,COOL,Red,Red,Red,Red,51,62,56,54,SOG,62,,,,,,,,,,False,False,0,
2026-01-10,VAN@TOR,6:00 PM,2026-01-11T00:00:00Z,Max Domi,TOR,C,,Healthy,Unknown,,,4,0.0,,VAN,Thatcher Demko,0.899803536345776,2.7923105000608346,44.4,Confirmed,dailyfaceoff_name_and_stats,58.5,81.3,A1+A2,866.78,43.7,63.5,1.016,NONE,False,False,25.058712106628885,2.3085061330089087,38.1,34.9,1.5,1.375,1.6,1.5350000000000001,28.6,7.0,1.0,14.0,0.0,2.0,6.0,1.2806830309498398,0.6985543805180945,,,0.0,2.6736109444377774,2.4768990759630385,50.0,76.0,56.3,76.0,4.87,1.15,15.35,-2.13,0.15,1.35,COOL,COOL,COOL,3.72,-2.28,COOL,Yellow,Red,Red,Yellow,58,59,53,62,ASSISTS,62,2.0,2.0,7.0,3.0,,,,🅰️ D:2,,False,False,1,
2026-01-10,VAN@TOR,6:00 PM,2026-01-11T00:00:00Z,Matias Maccelli,TOR,L,,Healthy,Unknown,,,4,0.0,,VAN,Thatcher Demko,0.899803536345776,2.7923105000608346,44.4,Confirmed,dailyfaceoff_name_and_stats,46.0,65.3,A1+A2,833.94,39.5,51.4,1.002,NONE,False,False,25.058712106628885,2.3085061330089087,38.1,34.9,,,,,50.0,,,,,,,2.036376294491341,0.4699329910364633,,,0.0,2.6736109444377774,2.4768990759630385,50.0,76.0,69.6,76.0,4.11,0.98,,,,,COOL,COOL,COOL,3.13,,COOL,Red,Red,Red,Red,58,57,49,62,ASSISTS,62,,,,,,,,,,False,False,2,
2026-01-10,STL@VGK,9:00 PM,2026-01-11T03:00:00Z,Philip Broberg,STL,D,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,VGK,Akira Schmid,0.8944223107569721,2.5125429621143285,44.0,Unconfirmed,dailyfaceoff_name_and_stats,54.3,72.1,A1+A2,1397.73,96.5,68.9,1.023,NONE,False,False,24.056478110292158,2.3062783056566913,23.3,27.5,,,,,50.0,,,,,,,0.9582477754962354,0.34223134839151265,,,0.0,2.114999305373323,2.0283098961147212,50.0,19.3,47.7,19.3,3.64,0.92,,,,,COOL,COOL,COOL,2.73,,COOL,Yellow,Red,Red,Yellow,60,56,53,62,ASSISTS,62,,,,,,,,,,False,False,0,
2026-01-10,SEA@CAR,6:00 PM,2026-01-11T00:00:00Z,Joel Nystrom,CAR,D,,Healthy,Unknown,,,3,0.0,,SEA,Joey Daccord,0.9012517385257302,2.8216903647443257,43.3,Unconfirmed,dailyfaceoff_name_and_stats,32.6,57.6,A1+A2,937.33,52.8,45.4,0.994,NONE,False,False,30.121501956387434,2.953115346772533,94.9,94.9,,,,,50.0,,,,,,,1.0295274183170087,0.7721455637377564,,,0.0,2.5118510158013545,2.5677200902934536,50.0,70.5,49.8,70.5,2.95,0.54,,,,,COOL,COOL,COOL,2.41,,COOL,Red,Red,Red,Red,53,50,41,62,ASSISTS,62,,,,,,,,,,False,False,2,
2026-01-10,DAL@SJS,3:00 PM,2026-01-10T21:00:00Z,Collin Graf,SJS,R,,Healthy,Unknown,,,6,0.0,,DAL,Jake Oettinger,0.9002624671916011,2.757730919646817,42.8,Unconfirmed,dailyfaceoff_name_and_stats,79.7,69.0,A1+A2,980.05,58.5,71.7,1.026,NONE,False,False,22.665207213109515,2.2308546591989518,1.9,8.8,1.0,1.125,0.6,0.86,3.4,7.0,5.0,13.0,0.0,1.0,2.0,1.4953987730061349,0.4601226993865031,,,0.0,2.3691738386064043,2.2110815105986044,50.0,37.4,60.4,37.4,4.87,2.18,8.6,-2.13,-2.82,-4.4,COOL,COOL,COOL,2.69,0.69,COOL,Red,Red,Red,Red,49,62,62,53,SOG,62,1.0,1.0,5.0,8.0,,,,🎯 D:8,,False,False,1,
2026-01-10,VAN@TOR,6:00 PM,2026-01-11T00:00:00Z,Drew O'Connor,VAN,L,,Healthy,Unknown,,,5,0.0,,TOR,Joseph Woll,0.9136069114470843,2.6934515459289603,22.7,Likely,dailyfaceoff_name_and_stats,78.2,46.7,A1+A2,824.95,38.0,59.1,1.011,NONE,False,False,24.25057002280091,2.2896915876635067,27.3,20.0,,,,,50.0,,,,,,,1.5291119388355225,0.588119976475201,,,0.0,2.42548374925888,2.023546442238837,50.0,35.7,61.0,35.7,3.42,2.01,,,,,COOL,COOL,COOL,1.41,,COOL,Red,Yellow,Red,Red,42,62,62,46,SOG,62,,,,,,,,,,False,False,1,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,Tony DeAngelo,NYI,D,,Healthy,Unknown,,,6,1.0,🟢 ROLE+,MIN,Filip Gustavsson,0.911957950065703,2.4755472991696856,18.8,Unconfirmed,dailyfaceoff_name_and_stats,51.8,81.3,A1+A2,1090.3,73.4,66.4,1.02,NONE,False,False,25.016280655516653,2.2961470392191417,34.6,23.9,1.5,1.75,1.8,1.605,31.8,4.0,1.0,19.0,1.0,3.0,3.0,1.0255923270499976,0.34186410901666586,,,0.0,2.432117132377852,1.9885401169556187,50.0,36.1,49.6,36.1,4.35,0.88,16.05,0.35,-0.12,-2.95,COOL,COOL,COOL,3.48,0.48,COOL,Yellow,Red,Red,Yellow,57,48,44,62,ASSISTS,62,1.0,1.0,1.0,0.0,,,,🅰️ D:1,,False,False,0,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Viktor Arvidsson,BOS,L,,Healthy,Unknown,,,4,0.0,,NYR,Jonathan Quick,0.9113924050632911,2.3898714969889516,17.2,Confirmed,dailyfaceoff_name_and_stats,78.1,72.1,A1+A2,856.5,42.7,68.9,1.023,NONE,False,False,26.221884786941256,2.328081996773275,55.7,41.7,,,,,50.0,,,,,,,2.4024558437513903,0.6406548916670374,,,0.0,2.320426433604376,2.1644291611370585,50.0,34.5,72.8,34.5,6.57,2.73,,,,,COOL,COOL,COOL,3.84,,COOL,Yellow,Yellow,Red,Yellow,56,61,61,62,ASSISTS,62,,,,,,,,,,False,False,2,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,J.T. Compher,DET,L,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,65.7,69.0,A1+A2,928.33,50.7,63.8,1.017,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,1.559206537117778,0.8315768197961482,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,61.5,43.0,3.77,1.29,,,,,COOL,COOL,COOL,2.49,,COOL,Red,Red,Red,Red,55,57,55,62,ASSISTS,62,,,,,,,,,,False,False,1,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Pontus Holmberg,TBL,R,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,67.8,52.3,A1+A2,776.89,31.9,55.2,1.006,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,1.7714523638290625,0.681327832241947,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,65.9,22.5,3.82,1.81,,,,,COOL,COOL,COOL,2.01,,COOL,Red,Red,Red,Red,47,61,61,54,SOG,61,,,,,,,,,,False,False,3,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Artem Zub,OTT,D,,Healthy,Unknown,,,1,0.0,,FLA,Sergei Bobrovsky,0.8807212205270458,2.929460188295406,74.5,Confirmed,dailyfaceoff_name_and_stats,33.5,65.3,A1+A2,1206.5,84.8,54.9,1.006,NONE,False,False,26.92796985458703,2.457141016763555,69.9,58.3,,,,,50.0,,,,,,,1.0486709552130113,0.34955698507100375,,,0.0,2.400217410997373,2.253168518228759,50.0,42.6,50.3,42.6,2.84,0.45,,,,,COOL,COOL,COOL,2.4,,COOL,Red,Red,Red,Red,58,51,44,61,ASSISTS,61,,,,,,,,,,False,False,0,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Jeff Malott,LAK,L,,Healthy,Unknown,,,1,0.0,,EDM,Connor Ingram,0.8905109489051095,3.020979020979021,63.6,Confirmed,dailyfaceoff_name_and_stats,63.7,19.2,A1+A2,513.7,4.7,36.3,0.984,NONE,False,False,26.544824326453444,2.3680478966440837,59.1,45.1,,,,,50.0,,,,,,,1.051325107687815,0.0,,,0.0,2.4895517002916505,2.3813103220181002,50.0,55.9,50.4,55.9,2.35,1.98,,,,,COOL,COOL,COOL,0.36,,COOL,Red,Red,Red,Red,29,61,58,34,SOG,61,,,,,,,,,,False,False,0,
2026-01-10,CHI@NSH,7:00 PM,2026-01-11T01:00:00Z,Colton Dach,CHI,C,,Healthy,Unknown,,,1,0.0,,NSH,Juuse Saros,0.8968421052631579,2.9607002291018034,53.2,Confirmed,dailyfaceoff_name_and_stats,61.7,41.6,A1+A2,729.43,25.1,47.3,0.997,NONE,False,False,24.311502585923712,2.2402884622730155,31.2,16.1,,,,,50.0,,,,,,,0.7391691191567997,0.2463897063855999,,,0.0,2.482728863532852,2.4738116355442625,50.0,56.9,42.6,56.9,2.3,1.16,,,,,COOL,COOL,COOL,1.13,,COOL,Red,Red,Red,Red,41,61,57,42,SOG,61,,,,,,,,,,False,False,0,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Taylor Raddysh,NYR,R,,Healthy,Unknown,,,4,0.0,,BOS,Jeremy Swayman,0.9008073817762399,2.912621359223301,46.4,Confirmed,dailyfaceoff_name_and_stats,56.9,36.4,A1+A2,733.33,25.8,43.5,0.992,NONE,False,False,23.54476599675922,2.239128362673862,12.1,12.6,,,,,50.0,,,,,,,1.3042060645582,0.26084121291164003,,,0.0,2.663186865331688,2.476985859352757,50.0,74.2,57.0,74.2,1.98,1.04,,,,,COOL,COOL,COOL,0.94,,COOL,Red,Red,Red,Red,41,61,55,43,SOG,61,,,,,,,,,,False,False,0,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Jonny Brodzinski,NYR,C,,Healthy,Unknown,,,4,0.0,,BOS,Jeremy Swayman,0.9008073817762399,2.912621359223301,46.4,Confirmed,dailyfaceoff_name_and_stats,57.7,41.6,A1+A2,704.3,22.0,44.9,0.994,NONE,False,False,23.54476599675922,2.239128362673862,12.1,12.6,,,,,50.0,,,,,,,1.6470947079457068,0.5490315693152357,,,0.0,2.663186865331688,2.476985859352757,50.0,74.2,63.5,74.2,3.15,1.49,,,,,COOL,COOL,COOL,1.66,,COOL,Red,Red,Red,Red,44,61,55,46,SOG,61,,,,,,,,,,False,False,1,
2026-01-10,ANA@BUF,6:00 PM,2026-01-11T00:00:00Z,Ross Johnston,ANA,L,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9025641025641026,2.605317284985145,35.4,Likely,dailyfaceoff_name_and_stats,47.0,65.3,A1+A2,565.74,8.5,45.7,0.995,NONE,False,False,28.787666433076385,2.7122634898388225,87.7,91.6,,,,,50.0,,,,,,,1.835018265228103,0.9175091326140515,,,0.0,2.424918657505712,2.1217674936823325,50.0,38.1,67.1,38.1,3.14,0.77,,,,,COOL,COOL,COOL,2.37,,COOL,Red,Red,Red,Red,51,46,43,61,ASSISTS,61,,,,,,,,,,False,False,3,
2026-01-10,ANA@BUF,6:00 PM,2026-01-11T00:00:00Z,Alex Killorn,ANA,L,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9025641025641026,2.605317284985145,35.4,Likely,dailyfaceoff_name_and_stats,70.8,61.5,A1+A2,924.66,50.3,63.4,1.016,NONE,False,False,28.787666433076385,2.7122634898388225,87.7,91.6,,,,,50.0,,,,,,,1.0441171731494312,0.3480390577164771,,,0.0,2.424918657505712,2.1217674936823325,50.0,38.1,50.2,38.1,3.69,1.61,,,,,COOL,COOL,COOL,2.08,,COOL,Red,Red,Red,Red,51,61,60,60,SOG,61,,,,,,,,,,False,False,1,
2026-01-10,SEA@CAR,6:00 PM,2026-01-11T00:00:00Z,Vince Dunn,SEA,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,CAR,Brandon Bussi,0.9036697247706422,2.291638248533624,25.0,Likely,dailyfaceoff_name_and_stats,60.4,88.8,A1+A2,1348.51,94.8,77.2,1.033,NONE,False,False,23.50451467268623,2.0629232505643342,8.5,1.8,1.0,1.5,1.6,1.21,15.5,6.0,1.0,16.0,1.0,4.0,5.0,0.7069296561354512,0.15709547914121139,,,0.0,2.259249937075258,1.9769809852870512,50.0,20.4,42.0,20.4,6.0,1.22,12.1,0.0,0.22,-3.9,COOL,COOL,COOL,4.79,-0.21,COOL,Yellow,Red,Red,Yellow,59,47,49,61,ASSISTS,61,0.0,0.0,2.0,0.0,,,,🅰️ D:0,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Cam York,PHI,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,TBL,Andrei Vasilevskiy,0.9124087591240876,2.342123525329632,14.4,Unconfirmed,dailyfaceoff_name_and_stats,53.7,81.3,A1+A2,1380.54,96.2,71.9,1.026,NONE,False,False,23.69734319798482,2.180954040652081,15.8,5.2,2.0,2.5,2.4,2.14,58.0,6.0,2.0,26.0,1.0,2.0,4.0,0.9832573129762653,0.2949771938928796,,,0.0,2.3162072401195615,2.211889737628695,50.0,33.7,48.9,33.7,5.56,1.16,21.4,-0.44,-0.84,-4.6,COOL,COOL,COOL,4.4,0.4,COOL,Yellow,Red,Red,Yellow,57,57,45,61,ASSISTS,61,1.0,1.0,1.0,0.0,,,,🅰️ D:1,,False,False,0,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,Jared Spurgeon,MIN,D,,Healthy,Unknown,,,0,0.0,,NYI,Ilya Sorokin,0.9152777777777777,2.4456249373559187,13.4,Likely,dailyfaceoff_name_and_stats,48.3,61.5,A1+A2,1218.69,86.4,60.5,1.013,NONE,False,False,25.957076993327345,2.398444519730737,45.7,48.4,,,,,50.0,,,,,,,0.49087562211667385,0.24543781105833692,,,0.0,2.637052473510416,2.840878619093953,50.0,82.6,38.6,82.6,2.78,0.76,,,,,COOL,COOL,COOL,2.03,,COOL,Red,Red,Red,Red,56,59,50,61,ASSISTS,61,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Max Crozier,TBL,D,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,23.6,61.5,A1+A2,930.71,51.4,42.4,0.991,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,1.575262543757293,0.7001166861143524,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,62.0,22.5,4.15,0.44,,,,,COOL,COOL,COOL,3.72,,COOL,Red,Red,Red,Red,53,40,35,60,ASSISTS,60,,,,,,,,,,False,False,2,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Ryan Lomberg,CGY,L,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.884313725490196,3.237903594621787,78.3,Confirmed,dailyfaceoff_name_and_stats,51.5,31.5,A1+A2,532.02,6.4,35.5,0.983,NONE,False,False,28.887253597206783,2.4809218869874274,91.2,65.1,,,,,50.0,,,,,,,1.0231148162182644,0.34103827207275483,,,0.0,2.535617730273499,2.5180760767054386,50.0,70.6,49.6,70.6,1.65,0.92,,,,,COOL,COOL,COOL,0.74,,COOL,Red,Red,Red,Red,37,60,54,43,SOG,60,,,,,,,,,,False,False,1,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,A.J. Greer,FLA,L,,Healthy,Unknown,,,6,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,70.6,57.6,A1+A2,692.77,20.4,56.0,1.007,NONE,False,False,27.275197852242876,2.581063831539418,80.7,80.5,,,,,50.0,,,,,,,1.8723994452149793,0.49930651872399445,,,0.0,2.061482471537384,1.6232145445176251,50.0,11.4,67.5,11.4,3.51,1.63,,,,,COOL,COOL,COOL,1.87,,COOL,Red,Red,Red,Red,48,58,60,54,GOAL,60,,,,,,,,,,False,False,3,
2026-01-10,DAL@SJS,3:00 PM,2026-01-10T21:00:00Z,Oskar Bck,DAL,C,,Healthy,Unknown,,,2,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,44.1,36.4,A1+A2,755.44,29.2,38.4,0.986,NONE,False,False,23.299271417932793,2.3133440304637896,5.3,38.3,,,,,50.0,,,,,,,1.0157058214991066,0.33856860716636883,,,0.0,2.6669010314714647,2.646191705083852,50.0,84.6,49.4,84.6,2.0,0.84,,,,,COOL,COOL,COOL,1.16,,COOL,Red,Red,Red,Red,43,60,51,46,SOG,60,,,,,,,,,,False,False,0,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Brian Dumoulin,LAK,D,,Healthy,Unknown,,,1,0.0,,EDM,Connor Ingram,0.8905109489051095,3.020979020979021,63.6,Confirmed,dailyfaceoff_name_and_stats,32.4,65.3,A1+A2,1131.35,77.1,52.8,1.003,NONE,False,False,26.544824326453444,2.3680478966440837,59.1,45.1,,,,,50.0,,,,,,,0.7687197494543039,0.42706652747461327,,,0.0,2.4895517002916505,2.3813103220181002,50.0,55.9,43.2,55.9,2.75,0.41,,,,,COOL,COOL,COOL,2.33,,COOL,Red,Red,Red,Red,58,51,43,60,ASSISTS,60,,,,,,,,,,False,False,0,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Egor Chinakhov,PIT,R,,Healthy,Unknown,,,3,0.0,,CGY,Dustin Wolf,0.8973262032085562,2.9718806432195373,52.9,Unconfirmed,dailyfaceoff_name_and_stats,59.1,36.4,A1+A2,636.18,14.2,42.2,0.991,NONE,False,False,26.651996227601384,2.528827412763282,62.8,69.3,,,,,50.0,,,,,,,1.2629046807657613,0.3608299087902175,,,0.0,2.5212231285913353,2.4800764063943386,50.0,67.2,55.9,67.2,2.61,1.41,,,,,COOL,COOL,COOL,1.2,,COOL,Red,Red,Red,Red,39,60,56,47,SOG,60,,,,,,,,,,False,False,1,
